,Survey,Year,Quarter,YearQuarter,DateTime,ShootLat,ShootLong,LngtClass_cm,CPUE_number_per_hour,Biomass_kg,Maturity
13368,NS-IBTS,1994,3,8,28-08-1994 08:46:00 AM,53.95,1.2667,20.0,2.0,0.10025625037369874,1
13369,NS-IBTS,1994,3,8,28-08-1994 01:27:00 PM,53.8167,2.55,16.0,2.0,0.05624896349766889,0
13370,NS-IBTS,1994,3,8,28-08-1994 01:27:00 PM,53.8167,2.55,19.0,2.0,0.08778404634629454,1
13371,NS-IBTS,1994,3,8,04-09-1994 05:21:00 AM,51.9,1.8167,0.0,0.0,0.0,0
13376,NS-IBTS,1994,3,8,04-09-1994 07:15:00 AM,52.0667,1.9167,20.0,4.0,0.2005125007473975,1
13375,NS-IBTS,1994,3,8,04-09-1994 07:15:00 AM,52.0667,1.9167,19.0,6.0,0.26335213903888366,1
13374,NS-IBTS,1994,3,8,04-09-1994 07:15:00 AM,52.0667,1.9167,18.0,2.0,0.07631318106812097,1
13372,NS-IBTS,1994,3,8,04-09-1994 07:15:00 AM,52.0667,1.9167,14.0,2.0,0.03980296103188755,0
13373,NS-IBTS,1994,3,8,04-09-1994 07:15:00 AM,52.0667,1.9167,15.0,2.0,0.04759048491255755,0
13377,NS-IBTS,1994,3,8,04-09-1994 11:25:00 AM,52.2667,2.05,18.0,2.0,0.07631318106812097,1
13378,NS-IBTS,1994,3,8,04-09-1994 11:47:00 AM,52.5167,2.0,0.0,0.0,0.0,0
13379,NS-IBTS,1994,3,8,04-09-1994 03:45:00 PM,52.5333,1.9167,0.0,0.0,0.0,0
13380,NS-IBTS,1994,3,8,05-09-1994 05:31:00 AM,53.4333,1.05,17.0,2.0,0.06581221008453363,0
13381,NS-IBTS,1994,3,8,05-09-1994 05:31:00 AM,53.4333,1.05,18.0,2.0,0.07631318106812097,1
13382,NS-IBTS,1994,3,8,05-09-1994 07:21:00 AM,53.4333,0.95,0.0,0.0,0.0,0
13385,NS-IBTS,1994,3,8,05-09-1994 10:33:00 AM,53.8167,0.85,17.0,2.0,0.06581221008453363,0
13384,NS-IBTS,1994,3,8,05-09-1994 10:33:00 AM,53.8167,0.85,15.0,2.0,0.04759048491255755,0
13386,NS-IBTS,1994,3,8,05-09-1994 10:33:00 AM,53.8167,0.85,18.0,2.0,0.07631318106812097,1
13383,NS-IBTS,1994,3,8,05-09-1994 10:33:00 AM,53.8167,0.85,13.0,2.0,0.03285163973226016,0
13173,NS-IBTS,1994,3,8,05-09-1994 10:58:00 AM,58.2333,11.1833,0.0,0.0,0.0,0
13387,NS-IBTS,1994,3,8,05-09-1994 12:34:00 PM,53.8833,1.2,0.0,0.0,0.0,0
13174,NS-IBTS,1994,3,8,05-09-1994 01:05:00 PM,58.4333,11.05,0.0,0.0,0.0,0
13175,NS-IBTS,1994,3,8,05-09-1994 02:28:00 PM,58.4667,11.1333,0.0,0.0,0.0,0
13388,NS-IBTS,1994,3,8,05-09-1994 02:30:00 PM,54.0,1.1667,15.0,4.0,0.0951809698251151,0
13176,NS-IBTS,1994,3,8,05-09-1994 04:16:00 PM,58.5667,10.9,0.0,0.0,0.0,0
13391,NS-IBTS,1994,3,8,06-09-1994 05:11:00 AM,53.75,3.5333,19.0,4.0,0.17556809269258908,1
13389,NS-IBTS,1994,3,8,06-09-1994 05:11:00 AM,53.75,3.5333,16.0,4.0,0.11249792699533778,0
13390,NS-IBTS,1994,3,8,06-09-1994 05:11:00 AM,53.75,3.5333,18.0,8.0,0.3052527242724839,1
13177,NS-IBTS,1994,3,8,06-09-1994 05:24:00 AM,58.6667,10.8333,0.0,0.0,0.0,0
13178,NS-IBTS,1994,3,8,06-09-1994 07:29:00 AM,58.55,10.85,0.0,0.0,0.0,0
13392,NS-IBTS,1994,3,8,06-09-1994 08:37:00 AM,54.1,4.05,0.0,0.0,0.0,0
13179,NS-IBTS,1994,3,8,06-09-1994 09:30:00 AM,58.35,10.85,0.0,0.0,0.0,0
13180,NS-IBTS,1994,3,8,06-09-1994 11:04:00 AM,58.3167,11.0,0.0,0.0,0.0,0
13393,NS-IBTS,1994,3,8,06-09-1994 11:51:00 AM,53.85,4.6667,14.0,2.0,0.03980296103188755,0
13394,NS-IBTS,1994,3,8,06-09-1994 11:51:00 AM,53.85,4.6667,17.0,4.0,0.13162442016906725,0
13395,NS-IBTS,1994,3,8,06-09-1994 11:51:00 AM,53.85,4.6667,18.0,2.0,0.07631318106812097,1
13397,NS-IBTS,1994,3,8,06-09-1994 02:21:00 PM,53.9333,5.1333,18.0,2.0,0.07631318106812097,1
13399,NS-IBTS,1994,3,8,06-09-1994 02:21:00 PM,53.9333,5.1333,20.0,2.0,0.10025625037369874,1
13396,NS-IBTS,1994,3,8,06-09-1994 02:21:00 PM,53.9333,5.1333,14.0,6.0,0.11940888309566268,0
13398,NS-IBTS,1994,3,8,06-09-1994 02:21:00 PM,53.9333,5.1333,19.0,4.0,0.17556809269258908,1
13181,NS-IBTS,1994,3,8,06-09-1994 02:30:00 PM,58.1167,10.7333,0.0,0.0,0.0,0
13182,NS-IBTS,1994,3,8,06-09-1994 04:37:00 PM,58.0833,11.0667,0.0,0.0,0.0,0
13400,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,12.0,2.0,0.026700733756796022,0
13401,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,13.0,4.0,0.06570327946452031,0
13402,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,14.0,4.0,0.0796059220637751,0
13403,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,15.0,2.0,0.04759048491255755,0
13404,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,16.0,6.0,0.16874689049300667,0
13405,NS-IBTS,1994,3,8,07-09-1994 05:13:00 AM,55.1,5.6333,17.0,2.0,0.06581221008453363,0
13183,NS-IBTS,1994,3,8,07-09-1994 05:24:00 AM,57.8333,10.5833,0.0,0.0,0.0,0
13406,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,13.0,6.0,0.09855491919678047,0
13408,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,15.0,2.0,0.04759048491255755,0
13409,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,16.0,4.0,0.11249792699533778,0
13410,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,17.0,2.0,0.06581221008453363,0
13411,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,18.0,4.0,0.15262636213624195,1
13412,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,19.0,6.0,0.26335213903888366,1
13413,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,21.0,2.0,0.11376056553130037,1
13407,NS-IBTS,1994,3,8,07-09-1994 07:21:00 AM,55.0667,6.0667,14.0,2.0,0.03980296103188755,0
13186,NS-IBTS,1994,3,8,07-09-1994 08:03:00 AM,57.6833,10.9333,22.0,6.0,0.38498141733930696,1
13185,NS-IBTS,1994,3,8,07-09-1994 08:03:00 AM,57.6833,10.9333,17.0,6.0,0.1974366302536009,0
13184,NS-IBTS,1994,3,8,07-09-1994 08:03:00 AM,57.6833,10.9333,14.0,6.0,0.11940888309566268,0
13414,NS-IBTS,1994,3,8,07-09-1994 08:47:00 AM,54.9667,6.0667,0.0,0.0,0.0,0
13187,NS-IBTS,1994,3,8,07-09-1994 10:00:00 AM,57.8,10.9833,0.0,0.0,0.0,0
13415,NS-IBTS,1994,3,8,07-09-1994 11:39:00 AM,54.7667,5.6333,15.0,6.0,0.14277145473767267,0
13416,NS-IBTS,1994,3,8,07-09-1994 11:39:00 AM,54.7667,5.6333,16.0,6.0,0.16874689049300667,0
13188,NS-IBTS,1994,3,8,07-09-1994 11:48:00 AM,57.85,10.95,0.0,0.0,0.0,0
13189,NS-IBTS,1994,3,8,07-09-1994 01:27:00 PM,57.9,11.1667,0.0,0.0,0.0,0
13417,NS-IBTS,1994,3,8,07-09-1994 02:59:00 PM,54.3333,5.5833,13.0,2.0,0.03285163973226016,0
13419,NS-IBTS,1994,3,8,08-09-1994 05:17:00 AM,54.1333,8.05,16.0,6.0,0.16874689049300667,0
13418,NS-IBTS,1994,3,8,08-09-1994 05:17:00 AM,54.1333,8.05,14.0,6.0,0.11940888309566268,0
13424,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,16.0,16.0,0.44999170798135113,0
13425,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,17.0,4.0,0.13162442016906725,0
13426,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,19.0,2.0,0.08778404634629454,1
13422,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,14.0,2.0,0.03980296103188755,0
13420,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,12.0,4.0,0.053401467513592045,0
13423,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,15.0,2.0,0.04759048491255755,0
13421,NS-IBTS,1994,3,8,08-09-1994 06:55:00 AM,54.0333,7.7833,13.0,2.0,0.03285163973226016,0
13427,NS-IBTS,1994,3,8,08-09-1994 08:51:00 AM,53.95,7.4667,0.0,0.0,0.0,0
13428,NS-IBTS,1994,3,8,08-09-1994 11:33:00 AM,53.85,6.95,0.0,0.0,0.0,0
13429,NS-IBTS,1994,3,8,08-09-1994 01:39:00 PM,54.0333,6.7333,18.0,2.0,0.07631318106812097,1
13430,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,10.0,2.0,0.016651132205755204,0
13431,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,12.0,8.0,0.10680293502718409,0
13432,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,13.0,12.0,0.19710983839356094,0
13433,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,14.0,16.0,0.3184236882551004,0
13434,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,15.0,20.0,0.47590484912557546,0
13435,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,16.0,10.0,0.28124481748834446,0
13436,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,17.0,4.0,0.13162442016906725,0
13437,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,18.0,12.0,0.4578790864087258,1
13438,NS-IBTS,1994,3,8,11-09-1994 05:12:00 AM,54.75,7.7333,20.0,6.0,0.3007687511210962,1
13442,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,15.0,6.0,0.14277145473767267,0
13444,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,19.0,4.0,0.17556809269258908,1
13443,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,16.0,2.0,0.05624896349766889,0
13440,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,13.0,18.0,0.29566475759034144,0
13439,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,12.0,8.0,0.10680293502718409,0
13441,NS-IBTS,1994,3,8,11-09-1994 07:07:00 AM,54.8333,8.05,14.0,14.0,0.2786207272232129,0
13445,NS-IBTS,1994,3,8,11-09-1994 08:59:00 AM,55.0,8.1,0.0,0.0,0.0,0
13446,NS-IBTS,1994,3,8,11-09-1994 02:26:00 PM,55.45,7.15,12.0,2.0,0.026700733756796022,0
13447,NS-IBTS,1994,3,8,11-09-1994 02:26:00 PM,55.45,7.15,13.0,4.0,0.06570327946452031,0
13448,NS-IBTS,1994,3,8,11-09-1994 02:26:00 PM,55.45,7.15,16.0,2.0,0.05624896349766889,0
13449,NS-IBTS,1994,3,8,11-09-1994 02:26:00 PM,55.45,7.15,20.0,2.0,0.10025625037369874,1
13451,NS-IBTS,1994,3,8,11-09-1994 03:53:00 PM,55.5333,7.1167,14.0,2.0,0.03980296103188755,0
13450,NS-IBTS,1994,3,8,11-09-1994 03:53:00 PM,55.5333,7.1167,13.0,4.0,0.06570327946452031,0
13453,NS-IBTS,1994,3,8,12-09-1994 07:11:00 AM,56.0167,5.7333,20.0,4.0,0.2005125007473975,1
13452,NS-IBTS,1994,3,8,12-09-1994 07:11:00 AM,56.0167,5.7333,17.0,2.0,0.06581221008453363,0
13454,NS-IBTS,1994,3,8,12-09-1994 07:21:00 AM,55.9167,5.8833,16.0,8.0,0.22499585399067557,0
13455,NS-IBTS,1994,3,8,12-09-1994 07:21:00 AM,55.9167,5.8833,17.0,8.0,0.2632488403381345,0
13456,NS-IBTS,1994,3,8,12-09-1994 09:18:00 AM,55.8833,6.1,18.0,23.0,0.8776015822833911,1
13457,NS-IBTS,1994,3,8,12-09-1994 09:18:00 AM,55.8833,6.1,22.0,23.0,1.4757620998006769,1
13190,NS-IBTS,1994,3,8,12-09-1994 10:42:00 AM,57.5667,11.6333,0.0,0.0,0.0,0
13459,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,13.0,2.0,0.03285163973226016,0
13461,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,15.0,8.0,0.1903619396502302,0
13462,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,16.0,6.0,0.16874689049300667,0
13463,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,17.0,14.0,0.4606854705917355,0
13464,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,18.0,4.0,0.15262636213624195,1
13458,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,12.0,2.0,0.026700733756796022,0
13466,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,22.0,2.0,0.12832713911310234,1
13465,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,20.0,4.0,0.2005125007473975,1
13460,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,14.0,2.0,0.03980296103188755,0
13467,NS-IBTS,1994,3,8,12-09-1994 11:58:00 AM,56.15,6.55,23.0,2.0,0.14398553495976732,1
13191,NS-IBTS,1994,3,8,12-09-1994 01:36:00 PM,57.3833,11.3167,16.0,10.0,0.28124481748834446,0
13469,NS-IBTS,1994,3,8,12-09-1994 02:21:00 PM,56.0833,7.0333,18.0,4.0,0.15262636213624195,1
13470,NS-IBTS,1994,3,8,12-09-1994 02:21:00 PM,56.0833,7.0333,19.0,2.0,0.08778404634629454,1
13471,NS-IBTS,1994,3,8,12-09-1994 02:21:00 PM,56.0833,7.0333,20.0,2.0,0.10025625037369874,1
13472,NS-IBTS,1994,3,8,12-09-1994 02:21:00 PM,56.0833,7.0333,21.0,2.0,0.11376056553130037,1
13468,NS-IBTS,1994,3,8,12-09-1994 02:21:00 PM,56.0833,7.0333,16.0,2.0,0.05624896349766889,0
13192,NS-IBTS,1994,3,8,12-09-1994 04:17:00 PM,57.4667,10.8833,0.0,0.0,0.0,0
13193,NS-IBTS,1994,3,8,13-09-1994 05:24:00 AM,57.4,8.5167,12.0,6.0,0.08010220127038807,0
13195,NS-IBTS,1994,3,8,13-09-1994 05:24:00 AM,57.4,8.5167,15.0,6.0,0.14277145473767267,0
13194,NS-IBTS,1994,3,8,13-09-1994 05:24:00 AM,57.4,8.5167,14.0,6.0,0.11940888309566268,0
13198,NS-IBTS,1994,3,8,13-09-1994 07:01:00 AM,57.45,8.5833,17.0,2.0,0.06581221008453363,0
13197,NS-IBTS,1994,3,8,13-09-1994 07:01:00 AM,57.45,8.5833,15.0,2.0,0.04759048491255755,0
13196,NS-IBTS,1994,3,8,13-09-1994 07:01:00 AM,57.45,8.5833,13.0,4.0,0.06570327946452031,0
13202,NS-IBTS,1994,3,8,13-09-1994 08:28:00 AM,57.5333,8.5833,20.0,5.0,0.2506406259342469,1
13200,NS-IBTS,1994,3,8,13-09-1994 08:28:00 AM,57.5333,8.5833,18.0,10.0,0.38156590534060486,1
13201,NS-IBTS,1994,3,8,13-09-1994 08:28:00 AM,57.5333,8.5833,19.0,5.0,0.21946011586573635,1
13199,NS-IBTS,1994,3,8,13-09-1994 08:28:00 AM,57.5333,8.5833,17.0,5.0,0.16453052521133407,0
13203,NS-IBTS,1994,3,8,13-09-1994 10:47:00 AM,57.6,8.7667,0.0,0.0,0.0,0
13473,NS-IBTS,1994,3,8,13-09-1994 11:09:00 AM,55.1,3.85,0.0,0.0,0.0,0
13204,NS-IBTS,1994,3,8,13-09-1994 12:38:00 PM,57.7667,8.7333,0.0,0.0,0.0,0
13474,NS-IBTS,1994,3,8,13-09-1994 12:59:00 PM,55.0833,4.05,0.0,0.0,0.0,0
13475,NS-IBTS,1994,3,8,13-09-1994 03:05:00 PM,54.8833,4.15,14.0,4.0,0.0796059220637751,0
13476,NS-IBTS,1994,3,8,13-09-1994 03:05:00 PM,54.8833,4.15,17.0,4.0,0.13162442016906725,0
13477,NS-IBTS,1994,3,8,13-09-1994 04:44:00 PM,54.8,3.95,17.0,4.0,0.13162442016906725,0
13478,NS-IBTS,1994,3,8,14-09-1994 05:13:00 AM,54.9333,1.1,15.0,2.0,0.04759048491255755,0
13479,NS-IBTS,1994,3,8,14-09-1994 05:13:00 AM,54.9333,1.1,17.0,4.0,0.13162442016906725,0
13205,NS-IBTS,1994,3,8,14-09-1994 05:33:00 AM,58.0667,9.7833,0.0,0.0,0.0,0
13206,NS-IBTS,1994,3,8,14-09-1994 07:05:00 AM,58.0333,9.8667,0.0,0.0,0.0,0
13480,NS-IBTS,1994,3,8,14-09-1994 08:18:00 AM,54.8333,0.3167,0.0,0.0,0.0,0
13207,NS-IBTS,1994,3,8,14-09-1994 08:28:00 AM,57.9833,9.8667,0.0,0.0,0.0,0
13208,NS-IBTS,1994,3,8,14-09-1994 10:03:00 AM,57.8833,9.8667,0.0,0.0,0.0,0
13481,NS-IBTS,1994,3,8,14-09-1994 11:34:00 AM,54.4667,0.0,0.0,0.0,0.0,0
13212,NS-IBTS,1994,3,8,14-09-1994 12:30:00 PM,57.7333,9.7333,22.0,17.0,1.09078068246137,1
13211,NS-IBTS,1994,3,8,14-09-1994 12:30:00 PM,57.7333,9.7333,18.0,17.0,0.6486620390790282,1
13210,NS-IBTS,1994,3,8,14-09-1994 12:30:00 PM,57.7333,9.7333,16.0,17.0,0.47811618973018555,0
13209,NS-IBTS,1994,3,8,14-09-1994 12:30:00 PM,57.7333,9.7333,15.0,17.0,0.4045191217567392,0
13213,NS-IBTS,1994,3,8,14-09-1994 12:30:00 PM,57.7333,9.7333,23.0,17.0,1.2238770471580223,1
13482,NS-IBTS,1994,3,8,14-09-1994 01:45:00 PM,54.4,0.2,16.0,6.0,0.16874689049300667,0
13214,NS-IBTS,1994,3,8,14-09-1994 03:14:00 PM,57.7333,10.1,0.0,0.0,0.0,0
13483,NS-IBTS,1994,3,8,14-09-1994 04:16:00 PM,54.55,-0.0833,0.0,0.0,0.0,0
13215,NS-IBTS,1994,3,8,15-09-1994 05:25:00 AM,56.3333,12.6167,0.0,0.0,0.0,0
13484,NS-IBTS,1994,3,8,15-09-1994 05:25:00 AM,55.3167,0.1,16.0,2.0,0.05624896349766889,0
13216,NS-IBTS,1994,3,8,15-09-1994 07:35:00 AM,56.55,12.5333,0.0,0.0,0.0,0
13486,NS-IBTS,1994,3,8,15-09-1994 09:15:00 AM,55.4,-0.7,23.0,4.0,0.28797106991953464,1
13485,NS-IBTS,1994,3,8,15-09-1994 09:15:00 AM,55.4,-0.7,17.0,4.0,0.13162442016906725,0
13217,NS-IBTS,1994,3,8,15-09-1994 10:59:00 AM,56.8667,12.3,0.0,0.0,0.0,0
13487,NS-IBTS,1994,3,8,15-09-1994 12:18:00 PM,55.3333,-1.1167,0.0,0.0,0.0,0
13218,NS-IBTS,1994,3,8,15-09-1994 12:27:00 PM,57.0167,12.2,0.0,0.0,0.0,0
13219,NS-IBTS,1994,3,8,15-09-1994 02:16:00 PM,57.1833,12.0667,0.0,0.0,0.0,0
13488,NS-IBTS,1994,3,8,15-09-1994 02:35:00 PM,55.5167,-1.0667,0.0,0.0,0.0,0
13220,NS-IBTS,1994,3,8,15-09-1994 03:48:00 PM,57.2667,11.9833,0.0,0.0,0.0,0
13489,NS-IBTS,1994,3,8,15-09-1994 04:27:00 PM,55.5333,-0.8333,0.0,0.0,0.0,0
13221,NS-IBTS,1994,3,8,16-09-1994 06:50:00 AM,57.6667,11.3667,0.0,0.0,0.0,0
13490,NS-IBTS,1994,3,8,18-09-1994 05:26:00 AM,53.0167,3.95,19.0,2.0,0.08778404634629454,1
13491,NS-IBTS,1994,3,8,18-09-1994 07:53:00 AM,52.7667,3.9333,0.0,0.0,0.0,0
13492,NS-IBTS,1994,3,8,18-09-1994 10:49:00 AM,52.6,4.3167,0.0,0.0,0.0,0
13493,NS-IBTS,1994,3,8,18-09-1994 12:59:00 PM,52.4667,4.0667,17.0,8.0,0.2632488403381345,0
13494,NS-IBTS,1994,3,8,18-09-1994 12:59:00 PM,52.4667,4.0667,20.0,4.0,0.2005125007473975,1
13495,NS-IBTS,1994,3,8,18-09-1994 02:41:00 PM,52.45,3.9333,0.0,0.0,0.0,0
13500,NS-IBTS,1994,3,8,19-09-1994 05:13:00 AM,51.5333,2.1,21.0,2.0,0.11376056553130037,1
13496,NS-IBTS,1994,3,8,19-09-1994 05:13:00 AM,51.5333,2.1,13.0,2.0,0.03285163973226016,0
13498,NS-IBTS,1994,3,8,19-09-1994 05:13:00 AM,51.5333,2.1,17.0,2.0,0.06581221008453363,0
13499,NS-IBTS,1994,3,8,19-09-1994 05:13:00 AM,51.5333,2.1,20.0,2.0,0.10025625037369874,1
13497,NS-IBTS,1994,3,8,19-09-1994 05:13:00 AM,51.5333,2.1,16.0,2.0,0.05624896349766889,0
13501,NS-IBTS,1994,3,8,19-09-1994 09:32:00 AM,51.1,2.0833,15.0,3.0,0.07138572736883633,0
13222,NS-IBTS,1994,3,8,19-09-1994 10:53:00 AM,57.35,11.5833,0.0,0.0,0.0,0
13223,NS-IBTS,1994,3,8,19-09-1994 12:55:00 PM,57.1833,11.45,0.0,0.0,0.0,0
13224,NS-IBTS,1994,3,8,19-09-1994 02:40:00 PM,57.1833,11.6667,0.0,0.0,0.0,0
13225,NS-IBTS,1994,3,8,20-09-1994 05:22:00 AM,56.2167,10.9667,0.0,0.0,0.0,0
13226,NS-IBTS,1994,3,8,20-09-1994 07:38:00 AM,56.4333,11.0833,0.0,0.0,0.0,0
13227,NS-IBTS,1994,3,8,20-09-1994 11:06:00 AM,56.5833,11.8167,0.0,0.0,0.0,0
13228,NS-IBTS,1994,3,8,20-09-1994 01:21:00 PM,56.55,12.2,0.0,0.0,0.0,0
13229,NS-IBTS,1994,3,8,20-09-1994 03:07:00 PM,56.6167,12.3167,0.0,0.0,0.0,0
13230,NS-IBTS,1994,3,8,21-09-1994 11:43:00 AM,56.3667,12.2667,0.0,0.0,0.0,0
13231,NS-IBTS,1994,3,8,21-09-1994 01:32:00 PM,56.35,11.9667,0.0,0.0,0.0,0
13232,NS-IBTS,1994,3,8,22-09-1994 05:59:00 AM,56.85,12.25,0.0,0.0,0.0,0
13233,NS-IBTS,1994,3,8,22-09-1994 08:05:00 AM,56.7833,11.8833,0.0,0.0,0.0,0
13234,NS-IBTS,1994,3,8,22-09-1994 09:48:00 AM,56.9167,11.7,0.0,0.0,0.0,0
13235,NS-IBTS,1994,3,8,22-09-1994 11:42:00 AM,57.0833,11.8333,0.0,0.0,0.0,0
14188,NS-IBTS,1995,1,9,07-01-1995 10:07:00 AM,57.75,5.8333,0.0,0.0,0.0,0
14189,NS-IBTS,1995,1,9,07-01-1995 07:50:00 PM,57.0667,5.25,0.0,0.0,0.0,0
14190,NS-IBTS,1995,1,9,08-01-1995 05:35:00 AM,57.2,6.15,0.0,0.0,0.0,0
14191,NS-IBTS,1995,1,9,08-01-1995 10:52:00 AM,56.7667,6.3333,0.0,0.0,0.0,0
14192,NS-IBTS,1995,1,9,08-01-1995 12:55:00 PM,56.6833,6.1667,0.0,0.0,0.0,0
14193,NS-IBTS,1995,1,9,08-01-1995 03:20:00 PM,56.7833,5.75,0.0,0.0,0.0,0
14194,NS-IBTS,1995,1,9,08-01-1995 10:42:00 PM,56.5833,7.1,0.0,0.0,0.0,0
14195,NS-IBTS,1995,1,9,09-01-1995 04:27:00 AM,57.0333,7.7667,0.0,0.0,0.0,0
14196,NS-IBTS,1995,1,9,23-01-1995 08:24:00 AM,58.0667,4.65,0.0,0.0,0.0,0
14197,NS-IBTS,1995,1,9,23-01-1995 02:05:00 PM,58.0667,3.35,0.0,0.0,0.0,0
14198,NS-IBTS,1995,1,9,23-01-1995 05:35:00 PM,57.7833,3.8167,0.0,0.0,0.0,0
14199,NS-IBTS,1995,1,9,23-01-1995 09:55:00 PM,57.8333,4.5333,0.0,0.0,0.0,0
14200,NS-IBTS,1995,1,9,24-01-1995 08:35:00 AM,56.7,5.2333,0.0,0.0,0.0,0
14201,NS-IBTS,1995,1,9,24-01-1995 12:03:00 PM,56.7333,4.65,0.0,0.0,0.0,0
14202,NS-IBTS,1995,1,9,24-01-1995 02:09:00 PM,56.75,4.45,0.0,0.0,0.0,0
14203,NS-IBTS,1995,1,9,24-01-1995 08:53:00 PM,56.8333,3.35,0.0,0.0,0.0,0
14204,NS-IBTS,1995,1,9,25-01-1995 07:49:00 AM,57.1,4.3667,0.0,0.0,0.0,0
14466,NS-IBTS,1995,1,9,25-01-1995 08:01:00 AM,55.15,7.4333,0.0,0.0,0.0,0
14456,NS-IBTS,1995,1,9,25-01-1995 08:01:00 AM,54.55,7.4833,0.0,0.0,0.0,0
14205,NS-IBTS,1995,1,9,25-01-1995 11:48:00 AM,57.0833,3.6333,0.0,0.0,0.0,0
14457,NS-IBTS,1995,1,9,25-01-1995 12:17:00 PM,54.6667,6.4667,0.0,0.0,0.0,0
14464,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,15.0,2.0,0.04759048491255755,0
14463,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,14.0,4.0,0.0796059220637751,0
14462,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,13.0,2.0,0.03285163973226016,0
14461,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,12.0,2.0,0.026700733756796022,0
14460,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,10.0,4.0,0.03330226441151041,0
14459,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,8.0,2.0,0.009342149982123144,0
14458,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,7.0,6.0,0.01983211113078947,0
14465,NS-IBTS,1995,1,9,25-01-1995 03:24:00 PM,55.1,6.6333,17.0,2.0,0.06581221008453363,0
14206,NS-IBTS,1995,1,9,25-01-1995 05:05:00 PM,56.7667,2.5667,0.0,0.0,0.0,0
14207,NS-IBTS,1995,1,9,25-01-1995 11:18:00 PM,57.2167,2.3833,0.0,0.0,0.0,0
14208,NS-IBTS,1995,1,9,26-01-1995 03:47:00 AM,57.6167,2.3,0.0,0.0,0.0,0
14209,NS-IBTS,1995,1,9,26-01-1995 08:55:00 AM,57.9167,1.6167,0.0,0.0,0.0,0
