,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Merlangius_merlangus_juvenile,Merlangius_merlangus_adult,YearQuarter
2393,NS-IBTS,1985,1,06-02-1985 10:56:00 AM,54.3667,0.15,64,81.29302938059249,75.66762075546731,9
2394,NS-IBTS,1985,1,06-02-1985 11:25:00 AM,58.2667,1.4833,104,0.0,801.9149844313213,9
2395,NS-IBTS,1985,1,06-02-1985 11:38:00 AM,57.3833,2.9,70,14.85233642320554,10.029488238044042,9
2396,NS-IBTS,1985,1,06-02-1985 11:45:00 AM,56.6167,11.8167,34,35.194544690919585,22.592133887342502,9
2397,NS-IBTS,1985,1,06-02-1985 12:00:00 PM,55.25,4.5833,48,1.6765420120311765,0.14007530829947812,9
2398,NS-IBTS,1985,1,06-02-1985 01:20:00 PM,57.15,6.4333,68,0.5011291282548593,0.21077395498673143,9
2399,NS-IBTS,1985,1,06-02-1985 01:21:00 PM,55.8167,7.2,26,0.0733743462051785,0.0,9
2400,NS-IBTS,1985,1,06-02-1985 02:05:00 PM,56.5167,11.4833,28,33.81010046404564,15.800896577925416,9
2401,NS-IBTS,1985,1,06-02-1985 02:07:00 PM,55.2333,4.1667,47,0.0,0.0,9
2402,NS-IBTS,1985,1,06-02-1985 02:44:00 PM,55.7,7.2667,25,0.0609505588593135,0.0,9
2403,NS-IBTS,1985,1,06-02-1985 02:53:00 PM,58.7333,1.5,108,1.3040246386998753,139.7332253780697,9
2404,NS-IBTS,1985,1,06-02-1985 03:03:00 PM,57.1667,4.3,60,1.2655365933247626,2.2417615739724015,9
2405,NS-IBTS,1985,1,06-02-1985 03:04:00 PM,57.9333,2.8833,70,92.83450325638232,43.38641529079519,9
2406,NS-IBTS,1985,1,06-02-1985 03:46:00 PM,55.2167,3.8833,46,0.4555313164832133,0.1615042474394812,9
2407,NS-IBTS,1985,1,06-02-1985 03:52:00 PM,54.4167,1.3833,63,12.08581953427562,15.335819712805034,9
2408,NS-IBTS,1985,1,06-02-1985 04:15:00 PM,57.3667,5.75,75,3.4156713537763927,13.390695485663755,9
2409,NS-IBTS,1985,1,06-02-1985 06:36:00 PM,59.2667,1.5,110,1.2045505189068413,19.371002032956262,9
2410,NS-IBTS,1985,1,06-02-1985 08:15:00 PM,56.7167,3.5667,54,0.43486451169095364,0.10538697749336572,9
2411,NS-IBTS,1985,1,06-02-1985 08:51:00 PM,57.6833,5.1,100,0.21530345132549292,53.34064718767105,9
2412,NS-IBTS,1985,1,07-02-1985 07:05:00 AM,54.7667,3.5,45,6.895103817884517,7.408458519651672,9
2413,NS-IBTS,1985,1,07-02-1985 07:25:00 AM,59.75,1.35,103,2.747341151731029,7.394232631695443,9
2414,NS-IBTS,1985,1,07-02-1985 07:44:00 AM,57.1,4.2333,66,0.30810242915093095,0.0,9
2415,NS-IBTS,1985,1,07-02-1985 07:54:00 AM,58.1667,2.35,74,22.696792325611955,42.52597001739254,9
2416,NS-IBTS,1985,1,07-02-1985 08:15:00 AM,54.8333,1.2333,45,1.1283134650760538,1.231172596186815,9
2417,NS-IBTS,1985,1,07-02-1985 08:15:00 AM,55.3667,2.45,35,0.06395243222153019,0.9097595562614897,9
2418,NS-IBTS,1985,1,07-02-1985 09:00:00 AM,56.9667,11.5833,47,88.59047853628849,25.420168320016856,9
2419,NS-IBTS,1985,1,07-02-1985 10:10:00 AM,59.7333,0.6,121,0.5254084575630364,58.133810733341754,9
2420,NS-IBTS,1985,1,07-02-1985 10:15:00 AM,54.25,3.4,43,24.80790184136146,130.74360783984017,9
2421,NS-IBTS,1985,1,07-02-1985 11:12:00 AM,55.7,2.5167,75,0.611911322414291,4.049981249327419,9
2422,NS-IBTS,1985,1,07-02-1985 11:18:00 AM,58.0833,3.2167,82,2.830296715569534,30.043925560829734,9
2423,NS-IBTS,1985,1,07-02-1985 11:20:00 AM,57.15,11.45,68,62.99597414096622,90.20089248815177,9
2424,NS-IBTS,1985,1,07-02-1985 11:45:00 AM,54.2333,3.5833,44,8.017185910601373,12.758383530867976,9
2425,NS-IBTS,1985,1,07-02-1985 12:20:00 PM,54.65,0.5167,69,142.2742932363466,203.53028764781146,9
2426,NS-IBTS,1985,1,07-02-1985 12:50:00 PM,59.3,0.5,130,0.0,577.3466057492866,9
2427,NS-IBTS,1985,1,07-02-1985 02:33:00 PM,56.8,3.5167,66,0.8021393445726132,6.297600201881325,9
2428,NS-IBTS,1985,1,07-02-1985 02:35:00 PM,53.8333,3.4833,34,1.763499495143296,1.3779064181827116,9
2429,NS-IBTS,1985,1,07-02-1985 03:00:00 PM,58.2667,4.2,155,0.0,75.22311008793932,9
2430,NS-IBTS,1985,1,07-02-1985 03:07:00 PM,56.1,2.4667,72,4.10309141524187,7.298386765040626,9
2431,NS-IBTS,1985,1,07-02-1985 03:50:00 PM,58.8333,0.5333,146,0.05002761486899886,25.29311444371332,9
2432,NS-IBTS,1985,1,07-02-1985 04:06:00 PM,54.9,-0.3,75,306.6009528714179,801.9645623368986,9
2433,NS-IBTS,1985,1,07-02-1985 05:37:00 PM,56.7333,2.7,73,3.433877976521392,7.155357758114488,9
2434,NS-IBTS,1985,1,07-02-1985 06:15:00 PM,58.6167,3.6167,146,0.0,6.552285464079885,9
2435,NS-IBTS,1985,1,07-02-1985 08:18:00 PM,56.7833,2.2167,69,4.484658422338134,6.338372924207916,9
2436,NS-IBTS,1985,1,07-02-1985 10:35:00 PM,58.8167,2.8167,120,1.072790126426209,67.18390353654743,9
2437,NS-IBTS,1985,1,08-02-1985 05:03:00 AM,59.2167,1.7333,116,0.9369525127849706,64.25266197974003,9
2438,NS-IBTS,1985,1,08-02-1985 05:25:00 AM,54.6,2.3833,24,0.0,0.0,9
2439,NS-IBTS,1985,1,08-02-1985 06:35:00 AM,58.75,-0.5333,120,0.34410580334267576,11.982519089366713,9
2440,NS-IBTS,1985,1,08-02-1985 08:01:00 AM,55.1667,3.1833,32,0.37632355504740833,0.4866161913343897,9
2441,NS-IBTS,1985,1,08-02-1985 08:30:00 AM,54.2667,2.45,39,0.2562557976118562,0.0,9
2442,NS-IBTS,1985,1,08-02-1985 08:53:00 AM,59.2333,0.7833,132,0.8203690115088997,113.2940197660212,9
2443,NS-IBTS,1985,1,08-02-1985 09:15:00 AM,55.95,3.7667,51,0.1436306122854912,0.29086508616895773,9
2444,NS-IBTS,1985,1,08-02-1985 09:50:00 AM,58.6667,-1.4833,109,5.820688762070375,502.3616060334215,9
2445,NS-IBTS,1985,1,08-02-1985 11:10:00 AM,54.3333,1.9,40,0.510294983333248,5.324976083846243,9
2446,NS-IBTS,1985,1,08-02-1985 11:25:00 AM,56.0333,3.8667,61,0.9110860574234108,0.35546274809337997,9
2447,NS-IBTS,1985,1,08-02-1985 11:26:00 AM,59.5667,0.7167,126,0.0,174.42829467068478,9
2448,NS-IBTS,1985,1,08-02-1985 01:01:00 PM,54.7667,3.2333,38,0.7387258590596287,1.306329203365896,9
2449,NS-IBTS,1985,1,08-02-1985 01:15:00 PM,58.2333,-1.5,140,58.273034189926115,761.7193844139101,9
2450,NS-IBTS,1985,1,08-02-1985 01:28:00 PM,54.4167,1.3833,61,3.900613776300367,3.96915738993329,9
2451,NS-IBTS,1985,1,08-02-1985 02:15:00 PM,59.6,1.35,112,0.36319834277962837,78.69875828178814,9
2452,NS-IBTS,1985,1,08-02-1985 03:15:00 PM,55.95,4.1167,28,0.5041302158026162,0.301906897730366,9
2453,NS-IBTS,1985,1,08-02-1985 04:01:00 PM,54.5833,2.9333,31,0.0,0.0,9
2454,NS-IBTS,1985,1,08-02-1985 04:20:00 PM,54.4167,0.7,63,20.347167709636196,0.0,9
2455,NS-IBTS,1985,1,08-02-1985 05:33:00 PM,60.0333,1.1167,127,1.4420055993714467,10.78071063549179,9
2456,NS-IBTS,1985,1,09-02-1985 07:20:00 AM,61.0333,1.05,155,0.0,20.37568577715164,9
2457,NS-IBTS,1985,1,09-02-1985 09:30:00 AM,61.05,0.7333,152,0.0,0.0,9
2458,NS-IBTS,1985,1,09-02-1985 11:10:00 AM,54.25,-0.05,55,5.555460575317472,10.167228833123167,9
2459,NS-IBTS,1985,1,09-02-1985 12:18:00 PM,60.7167,0.9,154,0.0,0.0,9
2460,NS-IBTS,1985,1,09-02-1985 02:00:00 PM,60.7,1.0833,156,0.0,4.053048196981147,9
2462,NS-IBTS,1985,1,09-02-1985 02:20:00 PM,54.7167,-0.4667,64,33.70354992997399,6.433840976852888,9
2461,NS-IBTS,1985,1,09-02-1985 02:20:00 PM,54.55,6.1833,35,0.818023895076528,1.353273233544595,9
2463,NS-IBTS,1985,1,09-02-1985 03:48:00 PM,55.15,-1.0667,98,20.01456271857815,26.68830423167257,9
2464,NS-IBTS,1985,1,09-02-1985 03:55:00 PM,54.5667,6.05,35,0.5159221220930124,0.9130379838940724,9
2465,NS-IBTS,1985,1,09-02-1985 04:10:00 PM,54.3833,3.7333,45,16.126791860963895,21.5040224766688,9
2466,NS-IBTS,1985,1,09-02-1985 05:43:00 PM,60.25,0.95,161,0.0,110.38136905136788,9
2467,NS-IBTS,1985,1,10-02-1985 05:35:00 AM,55.25,-0.4833,75,74.48517824051783,45.439684780938144,9
2468,NS-IBTS,1985,1,10-02-1985 06:57:00 AM,56.6167,4.6667,59,1.2589972571808077,0.3508492632862096,9
2469,NS-IBTS,1985,1,10-02-1985 07:15:00 AM,54.8667,6.8667,31,1.0712359833895222,4.5995609670824456,9
2470,NS-IBTS,1985,1,10-02-1985 07:30:00 AM,54.4,2.8667,32,3.75969421175267,2.8296141984124965,9
2471,NS-IBTS,1985,1,10-02-1985 08:25:00 AM,55.25,-1.25,70,146.18681849843315,7.879749898542134,9
2472,NS-IBTS,1985,1,10-02-1985 08:31:00 AM,55.8,-1.6833,77,1.5501047275104236,9.625313510982316,9
2473,NS-IBTS,1985,1,10-02-1985 08:43:00 AM,54.8833,7.0333,21,0.03952107479142007,0.0,9
2474,NS-IBTS,1985,1,10-02-1985 10:35:00 AM,54.4333,3.1667,41,24.99577956449857,16.684582790345353,9
2475,NS-IBTS,1985,1,10-02-1985 11:00:00 AM,54.8333,7.1667,20,0.0,0.0,9
2476,NS-IBTS,1985,1,10-02-1985 11:40:00 AM,55.7333,-1.4,64,21.438292994551006,71.3327599024863,9
2477,NS-IBTS,1985,1,10-02-1985 12:45:00 PM,54.8833,7.3667,21,0.0,0.0,9
2478,NS-IBTS,1985,1,10-02-1985 01:27:00 PM,57.3333,3.2,64,0.13234293671398742,0.14007530829947812,9
2479,NS-IBTS,1985,1,10-02-1985 02:34:00 PM,53.9667,3.7667,44,24.764097415242667,52.23348592522839,9
2480,NS-IBTS,1985,1,10-02-1985 03:10:00 PM,55.0667,7.5167,22,0.0,0.0,9
2481,NS-IBTS,1985,1,10-02-1985 03:45:00 PM,55.45,-0.5833,74,479.036368678086,120.63067227462403,9
2482,NS-IBTS,1985,1,10-02-1985 04:02:00 PM,57.6333,2.7667,66,0.22652520451664382,0.48451274231844355,9
2483,NS-IBTS,1985,1,10-02-1985 04:20:00 PM,55.7333,-0.5667,73,0.02527348653838123,10.941510713950233,9
2484,NS-IBTS,1985,1,11-02-1985 05:20:00 AM,55.25,1.5167,45,0.03228770697598971,11.358727428213589,9
2485,NS-IBTS,1985,1,11-02-1985 06:41:00 AM,58.2,1.6333,100,0.6564353558943598,13.975145971701894,9
2486,NS-IBTS,1985,1,11-02-1985 06:48:00 AM,57.8333,-1.25,102,11.064061132941927,37.12586822356082,9
2487,NS-IBTS,1985,1,11-02-1985 07:32:00 AM,53.9333,4.8167,42,2.4521939978885614,15.465153838877269,9
2488,NS-IBTS,1985,1,11-02-1985 07:39:00 AM,55.2,7.5833,20,0.0,0.0,9
2489,NS-IBTS,1985,1,11-02-1985 08:30:00 AM,55.3333,0.6,75,25.40196536656602,19.937833933609486,9
2490,NS-IBTS,1985,1,11-02-1985 09:30:00 AM,57.8333,-0.5333,106,6.982370631015438,171.12831915916792,9
2491,NS-IBTS,1985,1,11-02-1985 09:34:00 AM,53.9,5.1667,39,15.05784301944818,358.44565834993114,9
2492,NS-IBTS,1985,1,11-02-1985 09:38:00 AM,55.35,7.5167,25,0.0,0.0,9
2493,NS-IBTS,1985,1,11-02-1985 09:45:00 AM,55.75,0.5,81,0.5360280040901286,22.9484542440576,9
2494,NS-IBTS,1985,1,11-02-1985 10:05:00 AM,58.5667,0.9,143,0.2033571695702393,37.12760530335044,9
2495,NS-IBTS,1985,1,11-02-1985 10:51:00 AM,53.9333,5.2833,39,2.21046481470473,33.344845356898325,9
2496,NS-IBTS,1985,1,11-02-1985 12:35:00 PM,58.2,-0.4167,124,0.0,159.26556339586426,9
2497,NS-IBTS,1985,1,11-02-1985 12:47:00 PM,55.4167,1.3667,65,17.78141212925375,14.246908498271832,9
2498,NS-IBTS,1985,1,11-02-1985 12:55:00 PM,55.8833,1.1667,79,0.5048275787274928,0.3465408830349116,9
2499,NS-IBTS,1985,1,11-02-1985 01:03:00 PM,55.2833,6.6,41,4.134541096230492,0.0,9
2500,NS-IBTS,1985,1,11-02-1985 02:07:00 PM,54.1667,5.4,42,3.5930946558039425,6.042642778579071,9
2501,NS-IBTS,1985,1,11-02-1985 03:05:00 PM,56.1667,1.2,83,0.0,20.51966880707569,9
2502,NS-IBTS,1985,1,11-02-1985 03:06:00 PM,54.2333,5.3667,42,3.7284749422309282,1.2962408775477416,9
2503,NS-IBTS,1985,1,11-02-1985 03:18:00 PM,55.1333,6.1667,47,82.78719870579475,261.2814717988622,9
2504,NS-IBTS,1985,1,11-02-1985 03:24:00 PM,59.0833,-0.2167,139,0.2157953168632802,26.572934878323544,9
2505,NS-IBTS,1985,1,11-02-1985 03:25:00 PM,57.8167,10.5,97,0.6426368309374977,2.3444960359122127,9
2506,NS-IBTS,1985,1,11-02-1985 03:25:00 PM,58.1833,0.4167,145,0.24129722506100137,31.152615599216272,9
2507,NS-IBTS,1985,1,11-02-1985 03:58:00 PM,55.7333,1.75,79,4.214348061463437,15.031471344598847,9
2508,NS-IBTS,1985,1,11-02-1985 04:03:00 PM,54.2667,5.3,44,3.050438818100877,2.799931758210646,9
2509,NS-IBTS,1985,1,11-02-1985 06:15:00 PM,57.75,0.5333,103,0.8203690115088997,66.93594265713631,9
2510,NS-IBTS,1985,1,11-02-1985 06:40:00 PM,52.6333,4.5833,13,0.47544450435379093,4.005796573326776,9
2511,NS-IBTS,1985,1,12-02-1985 05:24:00 AM,56.25,-0.8667,73,11.482257359455607,0.0,9
2512,NS-IBTS,1985,1,12-02-1985 06:41:00 AM,59.7833,-0.7167,122,0.0,1.6343139966085443,9
2513,NS-IBTS,1985,1,12-02-1985 06:43:00 AM,54.9167,7.4667,25,0.0,0.0,9
2514,NS-IBTS,1985,1,12-02-1985 07:25:00 AM,58.45,11.05,58,19.02338027908727,11.083180911160646,9
2515,NS-IBTS,1985,1,12-02-1985 07:29:00 AM,54.3667,4.3333,52,52.36747461927194,204.55662147075546,9
2516,NS-IBTS,1985,1,12-02-1985 07:47:00 AM,56.25,-1.5,60,41.93641222991735,0.0,9
2517,NS-IBTS,1985,1,12-02-1985 08:20:00 AM,55.9,-0.55,74,18.02217487530298,61.41362265184692,9
2518,NS-IBTS,1985,1,12-02-1985 08:45:00 AM,56.3167,2.7667,80,35.73642157799013,59.40395802513566,9
2519,NS-IBTS,1985,1,12-02-1985 08:48:00 AM,59.6167,-1.1167,110,0.0,39.704697671613516,9
2520,NS-IBTS,1985,1,12-02-1985 08:49:00 AM,54.75,7.25,27,0.0733743462051785,0.0,9
2521,NS-IBTS,1985,1,12-02-1985 09:27:00 AM,53.6167,6.25,20,0.0,0.5410521927963843,9
2522,NS-IBTS,1985,1,12-02-1985 09:45:00 AM,58.5667,10.8833,76,42.02096852659032,18.549043485499045,9
2523,NS-IBTS,1985,1,12-02-1985 09:55:00 AM,54.8333,7.1667,27,0.0,0.0,9
2524,NS-IBTS,1985,1,12-02-1985 10:20:00 AM,56.3833,-2.05,59,32.78804586413766,39.22214635707964,9
2525,NS-IBTS,1985,1,12-02-1985 10:31:00 AM,59.4833,-1.3167,97,0.0,3.195451985309405,9
2526,NS-IBTS,1985,1,12-02-1985 10:55:00 AM,58.6167,10.8333,84,26.17008352247566,22.42091269319721,9
2527,NS-IBTS,1985,1,12-02-1985 12:03:00 PM,54.7333,6.7167,41,2.9238504359110693,0.3501882707486953,9
2528,NS-IBTS,1985,1,12-02-1985 12:32:00 PM,53.7,6.75,10,0.0,0.28015061659895624,9
2529,NS-IBTS,1985,1,12-02-1985 12:37:00 PM,56.1833,3.6833,65,8.2821921991461,2.3680126753110216,9
2530,NS-IBTS,1985,1,12-02-1985 12:45:00 PM,58.55,10.85,90,15.49217758700619,19.215495769077744,9
2531,NS-IBTS,1985,1,12-02-1985 01:24:00 PM,56.2667,0.3667,84,42.25623146516002,88.93068295219166,9
2532,NS-IBTS,1985,1,12-02-1985 01:50:00 PM,54.8167,6.4167,43,9.059413748114483,10.699663457031683,9
2533,NS-IBTS,1985,1,12-02-1985 02:20:00 PM,55.2167,7.6,20,0.0,0.0,9
2534,NS-IBTS,1985,1,12-02-1985 02:50:00 PM,58.4833,10.8167,130,2.911593408057543,1.8597039722499669,9
2535,NS-IBTS,1985,1,12-02-1985 02:56:00 PM,53.85,6.75,28,0.3559599008806429,1.3896262089084352,9
2536,NS-IBTS,1985,1,12-02-1985 02:58:00 PM,56.2333,4.3167,60,7.6873940270787,0.0,9
2537,NS-IBTS,1985,1,12-02-1985 03:23:00 PM,54.8167,6.1333,42,22.67613327262697,20.534667690003634,9
2538,NS-IBTS,1985,1,12-02-1985 03:56:00 PM,55.2667,7.6,22,0.0,0.0,9
2539,NS-IBTS,1985,1,12-02-1985 04:07:00 PM,59.7833,-2.4167,86,0.0,5.980959744914452,9
2540,NS-IBTS,1985,1,12-02-1985 04:19:00 PM,55.9667,0.6,83,10.220645840301856,109.88520376248492,9
2541,NS-IBTS,1985,1,12-02-1985 05:35:00 PM,53.9167,7.2667,28,0.09787837794193868,0.5853588361095232,9
2542,NS-IBTS,1985,1,12-02-1985 08:30:00 PM,53.8333,7.6833,18,0.205761121929402,0.14007530829947812,9
2543,NS-IBTS,1985,1,13-02-1985 05:20:00 AM,56.75,-2.05,75,9.244455193588733,33.091962001911206,9
2544,NS-IBTS,1985,1,13-02-1985 06:45:00 AM,60.4667,-1.9667,127,0.0,12.69444157684799,9
2546,NS-IBTS,1985,1,13-02-1985 07:25:00 AM,58.2833,10.9667,105,14.608179762551416,13.22279224746694,9
2545,NS-IBTS,1985,1,13-02-1985 07:25:00 AM,56.85,-1.6,67,27.833916419589496,13.357883652056476,9
2547,NS-IBTS,1985,1,13-02-1985 07:28:00 AM,53.9167,2.7667,38,23.578930736788053,287.62359023276946,9
2549,NS-IBTS,1985,1,13-02-1985 08:20:00 AM,56.8,0.35,85,0.7683776616458755,13.511629463305386,9
2548,NS-IBTS,1985,1,13-02-1985 08:20:00 AM,56.2667,4.5667,60,0.34576890578462643,0.0807521237197406,9
2550,NS-IBTS,1985,1,13-02-1985 08:26:00 AM,54.2667,0.5833,60,2.1543238634030706,11.485276226362167,9
2551,NS-IBTS,1985,1,13-02-1985 09:26:00 AM,53.85,2.5833,65,6.2379252184011875,86.41593360423633,9
2552,NS-IBTS,1985,1,13-02-1985 09:45:00 AM,58.25,11.15,69,10.037155930064152,6.472410797072042,9
2553,NS-IBTS,1985,1,13-02-1985 10:03:00 AM,60.7833,-1.7333,116,0.0,22.801709247126993,9
2554,NS-IBTS,1985,1,13-02-1985 10:10:00 AM,57.1333,-1.15,59,0.0,0.0,9
2555,NS-IBTS,1985,1,13-02-1985 10:17:00 AM,53.9167,8.2167,13,0.0,0.0,9
2556,NS-IBTS,1985,1,13-02-1985 11:20:00 AM,56.6167,4.6,60,0.28414763526628806,0.0,9
2557,NS-IBTS,1985,1,13-02-1985 11:33:00 AM,54.7167,0.6833,76,77.7151758564313,56.61219273876448,9
2558,NS-IBTS,1985,1,13-02-1985 12:00:00 PM,58.0833,11.0667,130,4.177860139263263,5.023081055366241,9
2559,NS-IBTS,1985,1,13-02-1985 12:36:00 PM,57.2333,0.4667,86,0.508694530001859,17.68697506836923,9
2560,NS-IBTS,1985,1,13-02-1985 12:43:00 PM,54.1,8.1667,18,1.1207427423276102,0.6460169897579248,9
2561,NS-IBTS,1985,1,13-02-1985 12:47:00 PM,53.6167,1.8,22,0.992432118284171,10.837877193274249,9
2562,NS-IBTS,1985,1,13-02-1985 12:48:00 PM,57.25,-0.5167,81,10.753540522967281,189.7284303946137,9
2563,NS-IBTS,1985,1,13-02-1985 01:40:00 PM,54.6167,1.1333,47,3.894536439140892,1.937659083546528,9
2564,NS-IBTS,1985,1,13-02-1985 01:55:00 PM,61.1167,-1.4167,162,0.0,2.0616047875825636,9
2565,NS-IBTS,1985,1,13-02-1985 02:25:00 PM,57.8833,11.1667,60,12.412246551539608,30.981744374783485,9
2566,NS-IBTS,1985,1,13-02-1985 02:43:00 PM,53.6667,1.5333,85,4.978727085686395,163.27706465090773,9
2567,NS-IBTS,1985,1,13-02-1985 03:07:00 PM,54.1333,7.75,40,0.10312324344246646,0.0,9
2568,NS-IBTS,1985,1,13-02-1985 03:20:00 PM,57.2667,0.0667,88,1.4420766835601366,150.00490463121182,9
2569,NS-IBTS,1985,1,13-02-1985 03:33:00 PM,57.2333,1.2167,92,3.6569643890749712,69.10858089074001,9
2570,NS-IBTS,1985,1,13-02-1985 04:16:00 PM,61.1667,-0.95,156,0.0,1.7801116518757711,9
2571,NS-IBTS,1985,1,13-02-1985 04:31:00 PM,54.1833,1.2333,60,1.016459841071941,3.545732542430218,9
2572,NS-IBTS,1985,1,13-02-1985 05:20:00 PM,54.3833,7.7833,26,0.10312324344246646,0.0,9
2573,NS-IBTS,1985,1,13-02-1985 07:10:00 PM,54.3833,8.1667,21,0.12064861253050069,0.0,9
2574,NS-IBTS,1985,1,14-02-1985 05:25:00 AM,56.6667,-0.2,78,3.7168828835951078,7.36084687281228,9
2575,NS-IBTS,1985,1,14-02-1985 07:05:00 AM,60.8,-0.4667,107,0.0,6.960840494633547,9
2576,NS-IBTS,1985,1,14-02-1985 07:30:00 AM,53.9333,0.8,48,7.904082530103082,21.475102058504255,9
2577,NS-IBTS,1985,1,14-02-1985 07:55:00 AM,56.4833,0.2667,88,5.190326374351547,26.777439755548095,9
2578,NS-IBTS,1985,1,14-02-1985 08:27:00 AM,56.7333,1.3667,98,0.8293190827446213,14.171309330791962,9
2579,NS-IBTS,1985,1,14-02-1985 10:22:00 AM,54.6167,8.0167,14,0.0,0.0,9
2580,NS-IBTS,1985,1,14-02-1985 11:58:00 AM,56.7333,0.5167,87,0.0,9.965235698628511,9
2581,NS-IBTS,1985,1,14-02-1985 12:06:00 PM,54.6333,7.7333,20,0.0,0.0,9
2582,NS-IBTS,1985,1,14-02-1985 12:37:00 PM,60.15,-0.3833,130,0.0,49.88523256109911,9
2583,NS-IBTS,1985,1,14-02-1985 01:34:00 PM,56.3833,1.45,94,0.8127562027079077,13.282563082885138,9
2584,NS-IBTS,1985,1,14-02-1985 01:55:00 PM,57.7333,-1.35,91,10.136845996962855,3.6838334384378495,9
2585,NS-IBTS,1985,1,14-02-1985 03:02:00 PM,54.8833,7.75,20,0.0,0.0,9
2586,NS-IBTS,1985,1,14-02-1985 03:20:00 PM,56.8833,1.1333,92,1.717970641989194,29.187891006923,9
2587,NS-IBTS,1985,1,14-02-1985 05:22:00 PM,54.9167,8.1167,16,0.0,0.0,9
2588,NS-IBTS,1985,1,14-02-1985 06:55:00 PM,58.2833,-1.5,118,8.104939602224398,19.02069629359292,9
2589,NS-IBTS,1985,1,14-02-1985 09:45:00 PM,58.5167,-1.7833,110,10.83068133549284,173.57412294344917,9
2590,NS-IBTS,1985,1,15-02-1985 05:24:00 AM,57.6167,1.2667,90,0.24129722506100137,15.21349793460773,9
2591,NS-IBTS,1985,1,15-02-1985 07:12:00 AM,58.6667,-0.8167,124,0.0,528.318360768036,9
2592,NS-IBTS,1985,1,15-02-1985 07:20:00 AM,57.3667,1.15,94,1.3581607111497545,31.083258447219094,9
2593,NS-IBTS,1985,1,15-02-1985 08:15:00 AM,58.4333,-2.2667,74,17.323445615182525,45.455007983204254,9
2594,NS-IBTS,1985,1,15-02-1985 08:28:00 AM,55.8,5.1667,50,36.49646985013288,10.069911987420792,9
2595,NS-IBTS,1985,1,15-02-1985 09:42:00 AM,58.75,-1.1667,110,3.13280598362154,778.9114080775738,9
2596,NS-IBTS,1985,1,15-02-1985 11:10:00 AM,57.6333,0.55,96,3.7830784341787407,138.37361700943862,9
2597,NS-IBTS,1985,1,15-02-1985 11:48:00 AM,55.1,7.7667,21,0.0,0.0,9
2598,NS-IBTS,1985,1,15-02-1985 12:30:00 PM,57.8667,-2.6667,77,38.62755857818532,1.009678613918864,9
2599,NS-IBTS,1985,1,15-02-1985 12:55:00 PM,56.2,5.7167,53,2.864292808738738,6.737365763551939,9
2600,NS-IBTS,1985,1,15-02-1985 01:52:00 PM,57.6833,-0.0833,107,1.422294261881532,219.21645739601686,9
2601,NS-IBTS,1985,1,15-02-1985 02:51:00 PM,55.3667,7.7667,23,0.0,0.0,9
2602,NS-IBTS,1985,1,15-02-1985 03:49:00 PM,56.15,6.25,43,12.783917642217634,5.537162029178155,9
2603,NS-IBTS,1985,1,15-02-1985 05:20:00 PM,57.8833,-3.15,79,59.368170079292916,1.4344790702328416,9
2604,NS-IBTS,1985,1,15-02-1985 08:40:00 PM,58.1833,-3.25,62,49.074688191160305,0.6303388873476515,9
2605,NS-IBTS,1985,1,16-02-1985 06:20:00 AM,57.7833,-1.9167,81,32.683332405160684,3.02243772118419,9
2606,NS-IBTS,1985,1,16-02-1985 06:40:00 AM,57.55,-0.85,95,20.144394792063316,14.098641294287006,9
2607,NS-IBTS,1985,1,16-02-1985 07:30:00 AM,57.7833,-2.5,79,37.08268793143928,1.9998974813690353,9
2608,NS-IBTS,1985,1,16-02-1985 08:15:00 AM,58.8333,-2.4667,75,18.458005574929853,403.59524231154325,9
2609,NS-IBTS,1985,1,16-02-1985 08:16:00 AM,55.8833,6.2667,46,7.441765981819491,1.0566074201674318,9
2610,NS-IBTS,1985,1,16-02-1985 09:29:00 AM,57.1167,-0.5667,77,38.2458050307806,135.154469426895,9
2611,NS-IBTS,1985,1,16-02-1985 10:00:00 AM,57.7833,-3.1167,50,13.819703622016382,0.0,9
2612,NS-IBTS,1985,1,16-02-1985 11:04:00 AM,55.65,6.7333,37,1.0996614535091254,0.6686806575123451,9
2613,NS-IBTS,1985,1,16-02-1985 11:20:00 AM,59.1667,-2.3167,71,0.09079958569490709,0.7188293503642225,9
2614,NS-IBTS,1985,1,16-02-1985 12:42:00 PM,58.1667,-3.1667,68,16.53013066034741,1.6156237928899346,9
2615,NS-IBTS,1985,1,16-02-1985 01:12:00 PM,56.6667,-0.5,71,6.646976966062282,10.143650543838914,9
2616,NS-IBTS,1985,1,16-02-1985 02:00:00 PM,55.5833,7.1667,30,0.0,0.0,9
2617,NS-IBTS,1985,1,16-02-1985 02:40:00 PM,58.2833,-2.8,52,26.609312707805376,12.705296130333663,9
2618,NS-IBTS,1985,1,16-02-1985 03:05:00 PM,59.4333,-1.9333,107,0.0,158.60022619054294,9
2619,NS-IBTS,1985,1,16-02-1985 03:20:00 PM,56.4667,-0.5667,72,31.417268493085,49.79565301130246,9
2620,NS-IBTS,1985,1,16-02-1985 06:40:00 PM,59.7167,-1.7333,101,0.0,63.08715049874079,9
2621,NS-IBTS,1985,1,17-02-1985 05:23:00 AM,59.1667,-1.75,85,0.0,33.894985869722696,9
