,Unnamed: 0,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Gadus_morhua_juvenile,Gadus_morhua_adult,YearQuarter,dist_norm,timenorm,attnorm0,attnorm1,attnorm2,geometry,clusters
3921,8895,NS-IBTS,1997,3,04-09-1997 06:51:00 AM,58.35,-2.5667,43,21.303589693484877,2.9262646965230723,14,1.0166,2.0166,1.0,1.0,1.0,POINT (-2.5667 58.35),3
3922,8896,NS-IBTS,1997,3,04-09-1997 08:05:00 AM,57.7333,10.0667,79,53.567923134209224,25.128326967795005,14,1.043433282169321,2.043433282169321,1.0,1.0,1.0,POINT (10.0667 57.7333),4
3923,8897,NS-IBTS,1997,3,04-09-1997 10:19:00 AM,57.8333,10.5,98,35.01430444936093,25.296805026664853,14,1.0587375518727158,2.058737551872716,1.0,1.0,1.0,POINT (10.5 57.8333),4
3924,8898,NS-IBTS,1997,3,04-09-1997 12:47:00 PM,57.8,10.9667,48,53.7499181735305,0.6139744201269283,14,1.0229636669545603,2.0229636669545603,1.0,1.0,1.0,POINT (10.9667 57.8),4
3925,8899,NS-IBTS,1997,3,04-09-1997 04:08:00 PM,57.4667,10.8833,41,0.5629593133948565,0.0,14,1.0091547801721292,2.0091547801721292,1.0,1.0,1.0,POINT (10.8833 57.4667),4
3926,8900,NS-IBTS,1997,3,04-09-1997 04:12:00 PM,58.0,-1.1833,113,1.0304161297459402,0.0,14,1.020164572894065,2.020164572894065,1.0,1.0,1.0,POINT (-1.1833 58),3
3927,8901,NS-IBTS,1997,3,05-09-1997 05:32:00 AM,57.3667,11.3167,38,8.792953600772147,0.0,14,1.0083600239234094,2.0083600239234096,1.0,1.0,1.0,POINT (11.3167 57.3667),4
3928,8902,NS-IBTS,1997,3,05-09-1997 06:44:00 AM,58.2167,-0.5667,102,0.9587053095225162,1.5253559047266898,14,1.0280401497856186,2.0280401497856184,1.0,1.0,1.0,POINT (-0.5667 58.2167),3
3929,8903,NS-IBTS,1997,3,05-09-1997 08:21:00 AM,56.7333,1.3833,99,11.644805928263281,6.3982058073930075,14,1.0489629451728577,2.0489629451728577,1.0,1.0,1.0,POINT (1.3833 56.7333),3
3930,8904,NS-IBTS,1997,3,05-09-1997 11:17:00 AM,57.8667,-0.3167,101,1.5356563989947094,0.0,14,1.0298095622242225,2.0298095622242225,1.0,1.0,1.0,POINT (-0.3167 57.8667),3
3931,8905,NS-IBTS,1997,3,05-09-1997 04:17:00 PM,53.9333,0.8,49,10.554827070645537,25.405502739624897,14,1.0164210231106314,2.0164210231106314,1.0,1.0,1.0,POINT (0.8 53.9333),3
3932,8906,NS-IBTS,1997,3,07-09-1997 04:35:00 AM,54.75,7.45,25,24.55648633203669,0.0,14,1.084957518796161,2.084957518796161,1.0,1.0,1.0,POINT (7.45 54.75),3
3933,8907,NS-IBTS,1997,3,07-09-1997 07:22:00 AM,55.1333,7.4333,24,28.458030908178515,0.0,14,1.0233623628941928,2.0233623628941926,1.0,1.0,1.0,POINT (7.4333 55.1333),3
3934,8908,NS-IBTS,1997,3,07-09-1997 10:40:00 AM,55.5667,7.2,30,0.9675180527825856,0.0,14,1.0393742301512061,2.039374230151206,1.0,1.0,1.0,POINT (7.2 55.5667),3
3935,8909,NS-IBTS,1997,3,07-09-1997 02:26:00 PM,56.1667,7.35,29,1.305780057790301,0.0,14,1.039531506422094,2.039531506422094,1.0,1.0,1.0,POINT (7.35 56.1667),3
3936,8910,NS-IBTS,1997,3,08-09-1997 04:45:00 AM,56.2333,6.35,45,35.84228192951923,4.177543205642685,14,1.1490115767314748,2.149011576731475,1.0,1.0,1.0,POINT (6.35 56.2333),3
3937,8911,NS-IBTS,1997,3,08-09-1997 10:19:00 AM,56.25,5.5,58,33.77187692846733,2.465473510957509,14,1.0459831490874645,2.0459831490874647,1.0,1.0,1.0,POINT (5.5 56.25),3
3938,8912,NS-IBTS,1997,3,10-09-1997 05:35:00 AM,56.55,12.5833,24,11.48232611218184,27.15351700715949,14,1.0167000000000002,2.0167,1.0,1.0,1.0,POINT (12.5833 56.55),4
3939,8913,NS-IBTS,1997,3,10-09-1997 08:12:00 AM,56.3333,12.6,24,29.389192175838648,74.64331418723394,14,1.00696347614342,2.00696347614342,1.0,1.0,1.0,POINT (12.6 56.3333),4
3940,8914,NS-IBTS,1997,3,10-09-1997 11:25:00 AM,56.3667,12.2667,33,7.722000100603942,12.03069575658796,14,1.0016401219466857,2.0016401219466857,1.0,1.0,1.0,POINT (12.2667 56.3667),4
3941,8915,NS-IBTS,1997,3,10-09-1997 12:56:00 PM,56.7,5.3833,59,1.9430768762420618,0.0,14,1.084957518796162,2.0849575187961618,1.0,1.0,1.0,POINT (5.3833 56.7),3
3942,8916,NS-IBTS,1997,3,10-09-1997 01:41:00 PM,56.35,11.9667,31,2.8788051649512525,2.0893641724623397,14,1.0060033324079234,2.006003332407923,1.0,1.0,1.0,POINT (11.9667 56.35),4
3943,8917,NS-IBTS,1997,3,10-09-1997 04:23:00 PM,56.6,11.8333,33,18.87247901095944,36.631972657354076,14,1.0127349911660763,2.0127349911660763,1.0,1.0,1.0,POINT (11.8333 56.6),4
3944,8918,NS-IBTS,1997,3,11-09-1997 05:30:00 AM,56.8333,12.25,36,9.098813565488518,6.0055116689382855,14,1.012280065146407,2.012280065146407,1.0,1.0,1.0,POINT (12.25 56.8333),4
3945,8919,NS-IBTS,1997,3,11-09-1997 08:47:00 AM,56.7833,11.8667,50,83.90540401159109,94.23239133082228,14,1.011482595525403,2.011482595525403,1.0,1.0,1.0,POINT (11.8667 56.7833),4
3946,8920,NS-IBTS,1997,3,11-09-1997 09:41:00 AM,56.9167,11.7167,59,19.669452058962868,38.59502688290319,14,1.0182649938406774,2.0182649938406776,1.0,1.0,1.0,POINT (11.7167 56.9167),4
3947,8921,NS-IBTS,1997,3,11-09-1997 11:50:00 AM,57.1,11.8333,55,5.558646512028449,8.922663688478575,14,1.0036674241641776,2.0036674241641776,1.0,1.0,1.0,POINT (11.8333 57.1),4
3948,8922,NS-IBTS,1997,3,11-09-1997 02:00:00 PM,57.0167,12.2,30,17.65123506067324,11.066175748332622,14,1.0037336309405194,2.0037336309405194,1.0,1.0,1.0,POINT (12.2 57.0167),4
3949,8923,NS-IBTS,1997,3,11-09-1997 03:50:00 PM,57.1833,12.0667,28,8.543871200146874,3.5015945552510246,14,1.0,2.0,1.0,1.0,1.0,POINT (12.0667 57.1833),4
3950,8924,NS-IBTS,1997,3,12-09-1997 05:30:00 AM,57.1833,11.6667,78,9.61754378624497,93.45972826501637,14,1.0072422372233982,2.007242237223398,1.0,1.0,1.0,POINT (11.6667 57.1833),4
3951,8935,NS-IBTS,1997,3,15-09-1997 09:56:00 AM,57.5667,11.6333,43,5.66919215320102,1.6372786095485363,14,1.0,2.0,1.0,1.0,1.0,POINT (11.6333 57.5667),4
3952,8936,NS-IBTS,1997,3,15-09-1997 12:03:00 PM,57.35,11.5833,63,9.259280989871627,9.612941433646798,14,1.0032140317359977,2.0032140317359977,1.0,1.0,1.0,POINT (11.5833 57.35),4
3953,8937,NS-IBTS,1997,3,15-09-1997 02:05:00 PM,57.2,11.4333,74,22.550766977126518,46.63710239499688,14,1.0168014880293408,2.0168014880293406,1.0,1.0,1.0,POINT (11.4333 57.2),4
3954,8941,NS-IBTS,1997,3,16-09-1997 05:28:00 AM,57.8667,11.2167,63,28.63891413269884,0.6139744201269283,14,1.0051224993899444,2.0051224993899446,1.0,1.0,1.0,POINT (11.2167 57.8667),4
3955,8942,NS-IBTS,1997,3,16-09-1997 07:08:00 AM,57.8833,10.9833,74,50.778014370837354,39.13162267042807,14,1.0165999999999968,2.016599999999997,1.0,1.0,1.0,POINT (10.9833 57.8833),4
3956,8943,NS-IBTS,1997,3,16-09-1997 09:25:00 AM,57.85,-0.9167,95,1.878218408350251,1.484140953721992,14,1.0499768946614305,2.0499768946614303,1.0,1.0,1.0,POINT (-0.9167 57.85),3
3957,8944,NS-IBTS,1997,3,16-09-1997 09:36:00 AM,58.0667,10.75,220,0.7903348246963706,24.86970614697104,14,1.0197625909232564,2.019762590923256,1.0,1.0,1.0,POINT (10.75 58.0667),4
3958,8945,NS-IBTS,1997,3,16-09-1997 12:08:00 PM,58.0667,11.0833,132,20.77806195134086,34.482891116240246,14,1.0198116127561592,2.0198116127561594,1.0,1.0,1.0,POINT (11.0833 58.0667),4
3959,8949,NS-IBTS,1997,3,17-09-1997 07:03:00 AM,58.3333,10.8333,132,10.32149217737265,84.15653612587846,14,1.0167000000000002,2.0167,1.0,1.0,1.0,POINT (10.8333 58.3333),4
3960,8950,NS-IBTS,1997,3,17-09-1997 03:27:00 PM,58.6667,10.8333,82,5.39397986556567,0.0,14,1.0091400218818112,2.0091400218818114,1.0,1.0,1.0,POINT (10.8333 58.6667),4
3961,8954,NS-IBTS,1997,3,18-09-1997 05:22:00 AM,58.6,10.9,75,3.2223187351053046,0.0,14,1.0070710678118666,2.0070710678118666,1.0,1.0,1.0,POINT (10.9 58.6),4
3962,8955,NS-IBTS,1997,3,18-09-1997 06:57:00 AM,58.5333,10.85,92,11.872117947712102,3.802350895507887,14,1.0073783466982793,2.007378346698279,1.0,1.0,1.0,POINT (10.85 58.5333),4
3963,8956,NS-IBTS,1997,3,18-09-1997 08:43:00 AM,58.5,11.1167,56,2.7097677797749693,0.0,14,1.006894200461257,2.0068942004612573,1.0,1.0,1.0,POINT (11.1167 58.5),4
3964,8957,NS-IBTS,1997,3,18-09-1997 10:48:00 AM,58.3167,10.9833,105,16.091428556362544,51.101788823020094,14,1.0148060798322849,2.014806079832285,1.0,1.0,1.0,POINT (10.9833 58.3167),4
3965,8958,NS-IBTS,1997,3,18-09-1997 12:44:00 PM,58.25,11.1667,61,21.586566220558637,9.221459852487612,14,1.003534119409414,2.003534119409414,1.0,1.0,1.0,POINT (11.1667 58.25),4
3966,8963,NS-IBTS,1997,3,19-09-1997 07:16:00 AM,55.2833,-0.2333,77,14.389487721667994,7.137501915870192,14,1.080561343087116,2.080561343087116,1.0,1.0,1.0,POINT (-0.2333 55.2833),3
3967,8967,NS-IBTS,1997,3,20-09-1997 04:21:00 AM,55.7167,3.4833,53,23.324745219755783,17.75017669782224,14,1.100151884655257,2.100151884655257,1.0,1.0,1.0,POINT (3.4833 55.7167),3
3968,8968,NS-IBTS,1997,3,20-09-1997 07:47:00 AM,55.2333,3.4167,29,1.8683760803536171,0.0,14,1.0373423352242463,2.0373423352242463,1.0,1.0,1.0,POINT (3.4167 55.2333),3
3969,8969,NS-IBTS,1997,3,20-09-1997 10:58:00 AM,54.7833,3.5833,45,7.289148974304478,13.965141647588608,14,1.0935641491170642,2.0935641491170642,1.0,1.0,1.0,POINT (3.5833 54.7833),3
3970,8970,NS-IBTS,1997,3,20-09-1997 02:17:00 PM,54.2667,3.55,43,3.0248093211500477,0.0,14,1.0489976530050154,2.0489976530050154,1.0,1.0,1.0,POINT (3.55 54.2667),3
3971,8975,NS-IBTS,1997,3,21-09-1997 04:13:00 AM,53.8167,3.4833,35,0.6477930015654586,0.0,14,1.0329587621126741,2.032958762112674,1.0,1.0,1.0,POINT (3.4833 53.8167),3
3972,8976,NS-IBTS,1997,3,21-09-1997 07:44:00 AM,53.6667,4.35,38,0.7308409049297475,0.0,14,1.1301494909709608,2.130149490970961,1.0,1.0,1.0,POINT (4.35 53.6667),3
3973,8977,NS-IBTS,1997,3,21-09-1997 09:30:00 AM,54.2333,4.4333,49,3.3783156209085394,1.5741477850019991,14,1.0293293368489622,2.029329336848962,1.0,1.0,1.0,POINT (4.4333 54.2333),3
3974,8978,NS-IBTS,1997,3,21-09-1997 02:25:00 PM,54.6833,4.3833,49,19.080499830379825,2.9031435420994627,14,1.129370978198358,2.129370978198358,1.0,1.0,1.0,POINT (4.3833 54.6833),3
3975,8982,NS-IBTS,1997,3,22-09-1997 04:16:00 AM,55.2167,4.5,48,0.0,0.0,14,1.089709419795247,2.089709419795247,1.0,1.0,1.0,POINT (4.5 55.2167),3
3976,8983,NS-IBTS,1997,3,22-09-1997 08:01:00 AM,55.7833,4.7167,39,16.33592714368138,0.0,14,1.1344164424465988,2.134416442446599,1.0,1.0,1.0,POINT (4.7167 55.7833),3
3977,8984,NS-IBTS,1997,3,22-09-1997 10:50:00 AM,55.7333,5.4833,53,15.193360176665475,4.7831849672830735,14,1.1178888459524496,2.1178888459524496,1.0,1.0,1.0,POINT (5.4833 55.7333),3
3978,8985,NS-IBTS,1997,3,22-09-1997 01:58:00 PM,55.7667,6.4167,44,0.7452320829096524,0.0,14,1.038946630149477,2.0389466301494767,1.0,1.0,1.0,POINT (6.4167 55.7667),3
3979,8990,NS-IBTS,1997,3,23-09-1997 04:14:00 AM,55.1667,6.5167,42,2.211986767743165,1.4231037070013126,14,1.0437385413565627,2.0437385413565625,1.0,1.0,1.0,POINT (6.5167 55.1667),3
3980,8991,NS-IBTS,1997,3,23-09-1997 08:13:00 AM,55.1833,5.5333,43,0.16777365743105202,0.0,14,1.091870833238847,2.091870833238847,1.0,1.0,1.0,POINT (5.5333 55.1833),3
3981,8992,NS-IBTS,1997,3,23-09-1997 11:12:00 AM,54.7333,5.5667,44,6.293117523750019,8.028105419116265,14,1.0222193609269044,2.022219360926904,1.0,1.0,1.0,POINT (5.5667 54.7333),3
3982,8993,NS-IBTS,1997,3,23-09-1997 01:56:00 PM,54.2667,5.5667,41,1.0392433484020214,0.0,14,1.065191487174322,2.0651914871743218,1.0,1.0,1.0,POINT (5.5667 54.2667),3
3983,8997,NS-IBTS,1997,3,24-09-1997 04:19:00 AM,53.7167,5.4833,28,1.1873437751000997,0.0,14,1.1013684369022223,2.1013684369022223,1.0,1.0,1.0,POINT (5.4833 53.7167),3
3984,8998,NS-IBTS,1997,3,24-09-1997 08:12:00 AM,53.95,6.4333,28,0.8781526493992878,0.0,14,1.072959851973534,2.072959851973534,1.0,1.0,1.0,POINT (6.4333 53.95),3
3985,8999,NS-IBTS,1997,3,24-09-1997 11:10:00 AM,54.3667,6.4333,39,1.2255806380625291,0.0,14,1.0833600023992356,2.0833600023992354,1.0,1.0,1.0,POINT (6.4333 54.3667),3
3986,9000,NS-IBTS,1997,3,24-09-1997 01:58:00 PM,54.75,6.4333,41,20.280676662287156,0.0,14,1.0745952411350728,2.0745952411350728,1.0,1.0,1.0,POINT (6.4333 54.75),3
3987,9006,NS-IBTS,1997,3,25-09-1997 06:16:00 AM,54.3667,7.0667,40,0.7941843912429292,0.0,14,1.067925400256455,2.0679254002564553,1.0,1.0,1.0,POINT (7.0667 54.3667),3
3988,9031,NS-IBTS,1997,3,28-09-1997 05:01:00 AM,54.05,8.1,20,1.0780731073377878,0.0,14,1.0971539499968999,2.0971539499969,1.0,1.0,1.0,POINT (8.1 54.05),3
3989,9137,NS-IBTS,1998,1,06-01-1998 01:50:00 PM,54.2667,7.5,36,0.4069444041470182,1.769302651749455,15,1.0801331392121882,2.0801331392121885,1.0,1.0,1.0,POINT (7.5 54.2667),3
3990,9205,NS-IBTS,1998,1,10-01-1998 07:42:00 AM,56.1833,7.4167,30,0.0,0.0,15,1.0531507290636757,2.0531507290636757,1.0,1.0,1.0,POINT (7.4167 56.1833),3
3991,9206,NS-IBTS,1998,1,10-01-1998 09:58:00 AM,56.3167,7.1667,34,0.0,0.0,15,1.0376123649881257,2.0376123649881257,1.0,1.0,1.0,POINT (7.1667 56.3167),3
3992,9207,NS-IBTS,1998,1,10-01-1998 01:36:00 PM,55.9333,7.4667,21,0.0,1.2207679468101005,15,1.2173272187278932,2.217327218727893,1.0,1.0,1.0,POINT (7.4667 55.9333),3
3993,9225,NS-IBTS,1998,1,11-01-1998 07:48:00 AM,54.0667,8.1167,21,0.4069444041470182,0.8824701960623911,15,1.0941866232540485,2.0941866232540485,1.0,1.0,1.0,POINT (8.1167 54.0667),3
3994,9226,NS-IBTS,1998,1,11-01-1998 11:18:00 AM,54.25,7.4667,42,1.4829455002253185,35.401269597542345,15,1.0590122021280353,2.0590122021280353,1.0,1.0,1.0,POINT (7.4667 54.25),3
3995,9227,NS-IBTS,1998,1,11-01-1998 02:21:00 PM,53.85,7.3833,23,0.3238965007827293,0.6139744201269283,15,1.052715178079942,2.052715178079942,1.0,1.0,1.0,POINT (7.3833 53.85),3
3996,9244,NS-IBTS,1998,1,12-01-1998 10:01:00 AM,54.1667,8.0833,26,0.5514181729673271,0.6750116668476077,15,1.049999999999999,2.049999999999999,1.0,1.0,1.0,POINT (8.083299999999999 54.1667),3
3997,9245,NS-IBTS,1998,1,12-01-1998 02:31:00 PM,54.3667,7.55,28,0.0,0.0,15,1.121385542796496,2.121385542796496,1.0,1.0,1.0,POINT (7.55 54.3667),3
3998,9257,NS-IBTS,1998,1,13-01-1998 07:40:00 AM,54.4,6.4333,39,0.4069444041470182,1.2207679468101005,15,1.1118033988749907,2.111803398874991,1.0,1.0,1.0,POINT (6.4333 54.4),3
3999,9258,NS-IBTS,1998,1,13-01-1998 09:11:00 AM,54.2667,6.6833,38,0.0,9.889553432657461,15,1.0966888307923919,2.0966888307923917,1.0,1.0,1.0,POINT (6.6833 54.2667),3
4000,9259,NS-IBTS,1998,1,13-01-1998 12:20:00 PM,53.9333,6.4333,28,0.5032940648003924,5.445797432553875,15,1.0566325877918354,2.056632587791835,1.0,1.0,1.0,POINT (6.4333 53.9333),3
4001,9260,NS-IBTS,1998,1,13-01-1998 02:29:00 PM,53.8333,6.1833,29,0.3638218165884805,4.365515876445237,15,1.0305655034311536,2.030565503431154,1.0,1.0,1.0,POINT (6.1833 53.8333),3
4002,9278,NS-IBTS,1998,1,16-01-1998 07:41:00 AM,55.15,7.4833,22,0.5032940648003924,0.0,15,1.0414281305395254,2.0414281305395257,1.0,1.0,1.0,POINT (7.4833 55.15),3
4003,9279,NS-IBTS,1998,1,16-01-1998 10:51:00 AM,54.8167,7.3167,26,0.2833873275662702,1.1291908075872683,15,1.0707106781186526,2.070710678118653,1.0,1.0,1.0,POINT (7.3167 54.8167),3
4004,9280,NS-IBTS,1998,1,16-01-1998 02:37:00 PM,54.75,6.5333,42,0.0,16.963760545028382,15,1.0643192039751668,2.0643192039751668,1.0,1.0,1.0,POINT (6.5333 54.75),3
4005,9285,NS-IBTS,1998,1,17-01-1998 07:40:00 AM,55.2833,6.2667,50,0.4533923393775068,0.0,15,1.1224868972584368,2.1224868972584368,1.0,1.0,1.0,POINT (6.2667 55.2833),3
4006,9286,NS-IBTS,1998,1,17-01-1998 11:25:00 AM,55.7667,6.4167,43,0.0,0.0,15,1.038946630149477,2.0389466301494767,1.0,1.0,1.0,POINT (6.4167 55.7667),3
4007,9287,NS-IBTS,1998,1,17-01-1998 03:29:00 PM,56.2333,6.3667,45,0.0,1.1291908075872683,15,1.1342800059577007,2.1342800059577005,1.0,1.0,1.0,POINT (6.3667 56.2333),3
4008,9293,NS-IBTS,1998,1,18-01-1998 06:13:00 AM,57.1667,7.2667,59,1.6278909123070555,0.0,15,1.0623243932982935,2.0623243932982938,1.0,1.0,1.0,POINT (7.2667 57.1667),3
4009,9294,NS-IBTS,1998,1,18-01-1998 08:52:00 AM,56.8667,7.3,31,2.1956002071189293,24.832677630683147,15,1.0745505197835712,2.074550519783571,1.0,1.0,1.0,POINT (7.3 56.8667),3
4010,9308,NS-IBTS,1998,1,20-01-1998 11:52:00 AM,57.05,-1.7167,117,0.7549410972005887,17.7663906329482,15,1.0233653589743459,2.023365358974346,1.0,1.0,1.0,POINT (-1.7167 57.05),3
4011,9309,NS-IBTS,1998,1,20-01-1998 12:55:00 PM,57.1333,6.4667,64,1.3705153606840987,25.941940588134546,15,1.0834000000000001,2.0834,1.0,1.0,1.0,POINT (6.4667 57.1333),3
4012,9310,NS-IBTS,1998,1,20-01-1998 07:27:00 PM,57.4167,-0.4,95,0.2531272895857041,0.5645954037936342,15,1.1139672321327518,2.113967232132752,1.0,1.0,1.0,POINT (-0.4 57.4167),3
4013,9311,NS-IBTS,1998,1,21-01-1998 10:29:00 AM,56.6833,-2.2333,62,0.0,7.182105189257273,15,1.0217389052162251,2.021738905216225,1.0,1.0,1.0,POINT (-2.2333 56.6833),3
4014,9312,NS-IBTS,1998,1,21-01-1998 06:20:00 PM,56.5667,-1.35,65,0.9407718780111008,0.33750583342380386,15,1.0334000000000003,2.0334000000000003,1.0,1.0,1.0,POINT (-1.35 56.5667),3
4015,9313,NS-IBTS,1998,1,22-01-1998 08:06:00 AM,56.1667,-2.3,60,0.09120834688970116,0.0,15,1.0527151780799393,2.0527151780799393,1.0,1.0,1.0,POINT (-2.3 56.1667),3
4016,9314,NS-IBTS,1998,1,22-01-1998 12:54:00 PM,56.2833,-1.2667,58,2.3138033421320188,3.14567622287385,15,1.0615708534941661,2.061570853494166,1.0,1.0,1.0,POINT (-1.2667 56.2833),3
4017,9315,NS-IBTS,1998,1,22-01-1998 05:01:00 PM,56.4667,-0.4167,76,1.2479492348541812,1.2136290463459865,15,1.0744610636507417,2.074461063650742,1.0,1.0,1.0,POINT (-0.4167 56.4667),3
4018,9316,NS-IBTS,1998,1,22-01-1998 08:36:00 PM,56.75,-0.3167,79,0.0,7.891692158103046,15,1.0359380021704039,2.035938002170404,1.0,1.0,1.0,POINT (-0.3167 56.75),3
4019,9317,NS-IBTS,1998,1,23-01-1998 07:46:00 AM,56.8833,0.1,82,1.7734257325459284,1.0030434613028787,15,1.2077857069194144,2.2077857069194144,1.0,1.0,1.0,POINT (0.1 56.8833),3
4020,9318,NS-IBTS,1998,1,23-01-1998 08:23:00 AM,56.6,6.0333,52,0.16777365743105202,0.0,15,1.1343296318762193,2.134329631876219,1.0,1.0,1.0,POINT (6.0333 56.6),3
4021,9319,NS-IBTS,1998,1,23-01-1998 11:14:00 AM,56.8333,5.6333,49,7.608467782364872,0.0,15,1.0770146090037505,2.0770146090037507,1.0,1.0,1.0,POINT (5.6333 56.8333),3
4022,9320,NS-IBTS,1998,1,23-01-1998 12:45:00 PM,57.3333,0.3833,81,1.389578333809141,0.33750583342380386,15,1.106791619521382,2.106791619521382,1.0,1.0,1.0,POINT (0.3833 57.3333),3
4023,9321,NS-IBTS,1998,1,23-01-1998 02:41:00 PM,57.25,5.65,61,2.161817749098886,0.0,15,1.060074037653547,2.060074037653547,1.0,1.0,1.0,POINT (5.65 57.25),3
4024,9322,NS-IBTS,1998,1,23-01-1998 07:39:00 PM,56.9333,1.8,90,1.3610771990341275,0.4412350980311955,15,1.221073494566852,2.221073494566852,1.0,1.0,1.0,POINT (1.8 56.9333),3
4025,9324,NS-IBTS,1998,1,24-01-1998 06:15:00 AM,57.6833,5.1833,107,7.528246995957036,42.68452701982167,15,1.0319075226239824,2.0319075226239827,1.0,1.0,1.0,POINT (5.1833 57.6833),3
4026,9325,NS-IBTS,1998,1,24-01-1998 11:05:00 AM,58.1667,4.4667,153,14.108011042247362,175.72426149894326,15,1.085035992379695,2.0850359923796953,1.0,1.0,1.0,POINT (4.4667 58.1667),3
4027,9326,NS-IBTS,1998,1,24-01-1998 02:42:00 PM,58.25,3.4333,104,9.46462902605066,47.49757144079071,15,1.0246531945191681,2.024653194519168,1.0,1.0,1.0,POINT (3.4333 58.25),3
4028,9327,NS-IBTS,1998,1,24-01-1998 03:12:00 PM,60.7333,-0.25,116,0.4069444041470182,36.1732752882641,15,1.0579645581368475,2.0579645581368475,1.0,1.0,1.0,POINT (-0.25 60.7333),3
4029,9328,NS-IBTS,1998,1,24-01-1998 04:57:00 PM,58.1667,2.9167,75,0.5315954740195324,0.0,15,1.1067135417836003,2.1067135417836003,1.0,1.0,1.0,POINT (2.9167 58.1667),3
4030,9329,NS-IBTS,1998,1,24-01-1998 07:24:00 PM,57.4,2.2,83,1.118129620623844,0.0,15,1.1950584015109311,2.195058401510931,1.0,1.0,1.0,POINT (2.2 57.4),3
4031,9334,NS-IBTS,1998,1,25-01-1998 06:19:00 AM,58.1833,1.25,135,0.740433099273485,0.9601733648750708,15,1.0160327789231918,2.0160327789231918,1.0,1.0,1.0,POINT (1.25 58.1833),3
4032,9336,NS-IBTS,1998,1,25-01-1998 08:01:00 AM,60.7333,1.3,145,1.639807746096995,36.842255337369686,15,1.0316227766016848,2.0316227766016848,1.0,1.0,1.0,POINT (1.3 60.7333),3
4033,9335,NS-IBTS,1998,1,25-01-1998 08:01:00 AM,57.1333,4.4333,61,2.4995357455648843,0.0,15,1.0278600071787503,2.0278600071787505,1.0,1.0,1.0,POINT (4.4333 57.1333),3
4034,9337,NS-IBTS,1998,1,25-01-1998 09:58:00 AM,58.3667,0.6333,150,4.8468824536365975,33.26943488579934,15,1.0637727214410675,2.0637727214410675,1.0,1.0,1.0,POINT (0.6333 58.3667),3
4035,9338,NS-IBTS,1998,1,25-01-1998 11:04:00 AM,60.75,0.5667,146,0.4069444041470182,0.0,15,1.0301920519342438,2.030192051934244,1.0,1.0,1.0,POINT (0.5667 60.75),3
4036,9339,NS-IBTS,1998,1,25-01-1998 11:56:00 AM,56.75,4.1833,52,0.5119467551606014,2.4730177928777017,15,1.0269091062653528,2.026909106265353,1.0,1.0,1.0,POINT (4.1833 56.75),3
4037,9340,NS-IBTS,1998,1,25-01-1998 01:02:00 PM,58.7333,0.7,140,4.066257943222658,20.971711578243735,15,1.0515430887704622,2.051543088770462,1.0,1.0,1.0,POINT (0.7 58.7333),3
4038,9341,NS-IBTS,1998,1,25-01-1998 02:18:00 PM,61.15,0.5167,160,0.22202919243603408,28.35194054571301,15,1.074595241135079,2.074595241135079,1.0,1.0,1.0,POINT (0.5167 61.15),3
4039,9342,NS-IBTS,1998,1,25-01-1998 03:18:00 PM,56.7,3.6,57,0.7787109181097596,0.7400199175490753,15,1.033299999999997,2.033299999999997,1.0,1.0,1.0,POINT (3.6 56.7),3
4040,9343,NS-IBTS,1998,1,25-01-1998 04:19:00 PM,58.75,1.6,109,4.778577139415213,15.26816792874575,15,1.045538774687072,2.045538774687072,1.0,1.0,1.0,POINT (1.6 58.75),3
4041,9344,NS-IBTS,1998,1,25-01-1998 05:29:00 PM,61.25,1.3167,152,1.3723355901618888,41.988324371660646,15,1.018087841220002,2.018087841220002,1.0,1.0,1.0,POINT (1.3167 61.25),3
4042,9345,NS-IBTS,1998,1,25-01-1998 07:15:00 PM,56.7667,2.6333,68,0.44405838487206817,0.8824701960623911,15,1.0666000000000002,2.0666,1.0,1.0,1.0,POINT (2.6333 56.7667),3
4043,9347,NS-IBTS,1998,1,26-01-1998 06:17:00 AM,58.6833,2.4667,106,1.7458008795497033,0.0,15,1.0453441286166139,2.045344128616614,1.0,1.0,1.0,POINT (2.4667 58.6833),3
4044,9348,NS-IBTS,1998,1,26-01-1998 06:18:00 AM,57.5833,4.15,72,0.5644069355955238,7.6754851726659075,15,1.0831038506929729,2.083103850692973,1.0,1.0,1.0,POINT (4.15 57.5833),3
4045,9349,NS-IBTS,1998,1,26-01-1998 07:56:00 AM,60.7167,2.5667,119,2.35414218274086,21.138610514382567,15,1.0322818834642589,2.032281883464259,1.0,1.0,1.0,POINT (2.5667 60.7167),3
4046,9350,NS-IBTS,1998,1,26-01-1998 09:58:00 AM,57.2,3.85,60,1.1932703171637848,13.166139048134664,15,1.2234548947774457,2.2234548947774457,1.0,1.0,1.0,POINT (3.85 57.2),3
4047,9351,NS-IBTS,1998,1,26-01-1998 11:13:00 AM,61.0333,2.35,133,1.6019369195712236,28.235845282541494,15,1.0773807469594359,2.077380746959436,1.0,1.0,1.0,POINT (2.35 61.0333),3
4048,9352,NS-IBTS,1998,1,26-01-1998 01:00:00 PM,58.85,3.25,120,29.606563648886503,65.55459063051082,15,1.0333,2.0333,1.0,1.0,1.0,POINT (3.25 58.85),3
