,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Gadus_morhua_juvenile,Gadus_morhua_adult,YearQuarter
7594,NS-IBTS,1995,1,10-02-1995 10:09:00 AM,55.25,3.7833,40,0.00858628904565726,0.0,9
7595,NS-IBTS,1995,1,10-02-1995 10:12:00 AM,55.7,7.3,23,0.48372704686321694,18.21817116839456,9
7596,NS-IBTS,1995,1,10-02-1995 11:07:00 AM,55.5667,1.0667,82,3.7526961077834042,7.018942713447888,9
7597,NS-IBTS,1995,1,10-02-1995 11:55:00 AM,57.1333,-0.2333,86,0.5032940648003924,1.1291908075872683,9
7598,NS-IBTS,1995,1,10-02-1995 12:30:00 PM,55.2,4.2,45,0.0,0.0,9
7599,NS-IBTS,1995,1,10-02-1995 12:42:00 PM,60.7833,0.5333,130,1.3636308083249173,16.694673154406754,9
7600,NS-IBTS,1995,1,10-02-1995 02:14:00 PM,55.7667,6.4,40,0.0,0.0,9
7601,NS-IBTS,1995,1,10-02-1995 02:30:00 PM,56.7167,-0.5,72,0.2870407598959782,0.0,9
7602,NS-IBTS,1995,1,10-02-1995 03:39:00 PM,54.8,4.5167,49,0.0,155.62932594591453,9
7603,NS-IBTS,1995,1,10-02-1995 04:05:00 PM,56.1833,1.3667,84,1.8312040994645264,0.37000995877453763,9
7604,NS-IBTS,1995,1,10-02-1995 06:30:00 PM,61.2,0.5,170,0.4533923393775068,6.6831853423038385,9
7605,NS-IBTS,1995,1,10-02-1995 07:19:00 PM,56.5,1.1667,86,0.3853831103677493,0.0,9
7606,NS-IBTS,1995,1,10-02-1995 10:02:00 PM,61.25,1.2833,153,0.0,31.33948129992664,9
7607,NS-IBTS,1995,1,11-02-1995 06:38:00 AM,54.3,8.1,13,2.65055908034731,0.9601733648750708,9
7608,NS-IBTS,1995,1,11-02-1995 07:23:00 AM,55.6833,2.6667,73,0.0,0.0,9
7609,NS-IBTS,1995,1,11-02-1995 08:00:00 AM,56.15,2.2667,81,6.972315447812082,2.046293210037779,9
7610,NS-IBTS,1995,1,11-02-1995 08:15:00 AM,61.05,2.4333,160,3.278409545393782,25.787278893471345,9
7611,NS-IBTS,1995,1,11-02-1995 09:27:00 AM,54.05,7.8167,36,0.0,0.0,9
7612,NS-IBTS,1995,1,11-02-1995 11:26:00 AM,56.2333,2.5167,78,20.102053108950354,38.071596874231425,9
7613,NS-IBTS,1995,1,11-02-1995 12:09:00 PM,53.95,7.4667,23,0.17696535900590687,0.0,9
7614,NS-IBTS,1995,1,11-02-1995 12:22:00 PM,55.7,2.2667,84,0.5784314769487355,41.83897327143737,9
7615,NS-IBTS,1995,1,11-02-1995 03:13:00 PM,54.0333,6.75,28,0.1261823423223044,15.031188265065017,9
7616,NS-IBTS,1995,1,11-02-1995 03:13:00 PM,55.4667,2.1667,55,2.05498286679062,6.844392878955661,9
7617,NS-IBTS,1995,1,11-02-1995 04:10:00 PM,56.25,3.6167,67,6.786650689844359,16.480886004154414,9
7618,NS-IBTS,1995,1,11-02-1995 07:01:00 PM,55.25,1.8167,34,0.026415542710155213,1.6800491358318592,9
7619,NS-IBTS,1995,1,12-02-1995 06:55:00 AM,53.8833,6.3,29,4.4907296801152174,1.6372786095485363,9
7620,NS-IBTS,1995,1,12-02-1995 09:52:00 AM,56.2333,0.5,89,4.602085192627083,2.740336769889878,9
7621,NS-IBTS,1995,1,12-02-1995 01:02:00 PM,55.8333,0.4833,84,14.196926949976698,1.2207679468101003,9
7622,NS-IBTS,1995,1,12-02-1995 03:21:00 PM,55.9667,3.65,65,1.41006009875894,0.0,9
7623,NS-IBTS,1995,1,12-02-1995 03:58:00 PM,55.7333,1.3,79,4.111296439766589,5.08938832107346,9
7624,NS-IBTS,1995,1,13-02-1995 05:28:00 AM,55.2667,1.45,58,0.13780316252037625,3.537016908376349,9
7625,NS-IBTS,1995,1,13-02-1995 07:17:00 AM,55.8167,4.7333,39,0.2495722583877811,17.832771054296636,9
7626,NS-IBTS,1995,1,13-02-1995 08:01:00 AM,55.9667,4.0,57,0.5622300308044756,0.6769971688380018,9
7627,NS-IBTS,1995,1,13-02-1995 09:30:00 AM,56.0333,4.7,50,0.9157271292731021,47.08629595826782,9
7628,NS-IBTS,1995,1,13-02-1995 10:32:00 AM,56.0167,4.1333,59,0.026415542710155213,1.140413304220462,9
7629,NS-IBTS,1995,1,13-02-1995 11:16:00 AM,56.25,1.4833,87,1.4952364527351745,1.288986086974536,9
7630,NS-IBTS,1995,1,13-02-1995 12:12:00 PM,56.0,5.2667,43,0.052831085420310425,22.481588613528427,9
7631,NS-IBTS,1995,1,13-02-1995 12:29:00 PM,57.6833,10.95,32,7.725901831654432,24.75599163764587,9
7632,NS-IBTS,1995,1,13-02-1995 01:18:00 PM,56.1,3.7333,70,7.706183720856516,20.90253412362637,9
7633,NS-IBTS,1995,1,13-02-1995 02:29:00 PM,56.75,1.4333,99,2.47133951437928,0.7400199175490753,9
7634,NS-IBTS,1995,1,13-02-1995 02:38:00 PM,57.4667,10.8667,40,10.492024318700457,40.21308528164184,9
7635,NS-IBTS,1995,1,13-02-1995 03:23:00 PM,55.7667,5.55,52,0.0,332.7249393447041,9
7636,NS-IBTS,1995,1,13-02-1995 04:46:00 PM,56.7667,1.7833,93,7.049592812143784,4.594743025036238,9
7637,NS-IBTS,1995,1,14-02-1995 06:32:00 AM,56.7667,0.4833,92,1.359954187664873,0.6139744201269283,9
7638,NS-IBTS,1995,1,14-02-1995 07:13:00 AM,54.75,2.4333,25,0.0,0.0,9
7639,NS-IBTS,1995,1,14-02-1995 07:15:00 AM,58.3167,10.9833,106,0.29441217271016024,33.32198406481052,9
7640,NS-IBTS,1995,1,14-02-1995 07:20:00 AM,55.9,6.6,40,0.10435845962403262,0.0,9
7641,NS-IBTS,1995,1,14-02-1995 08:01:00 AM,56.7,4.0667,48,0.5882319979556593,22.357645522116627,9
7642,NS-IBTS,1995,1,14-02-1995 08:42:00 AM,52.6,4.3167,18,2.3861935135282923,5.151184120283386,9
7643,NS-IBTS,1995,1,14-02-1995 09:15:00 AM,58.25,11.1667,61,6.097213614235852,66.74904281476023,9
7644,NS-IBTS,1995,1,14-02-1995 10:22:00 AM,55.8,7.4167,22,1.5272618322348082,1.0423698039561968,9
7645,NS-IBTS,1995,1,14-02-1995 10:28:00 AM,54.1667,2.4833,55,0.2976963665547159,0.8824701960623911,9
7646,NS-IBTS,1995,1,14-02-1995 10:52:00 AM,57.1833,1.45,99,3.1159352441919514,2.232232993875697,9
7647,NS-IBTS,1995,1,14-02-1995 11:21:00 AM,52.4667,4.0667,20,0.34922497419726295,9.624056498787708,9
7648,NS-IBTS,1995,1,14-02-1995 11:40:00 AM,58.0833,11.0667,130,0.44166692935322915,20.246954903070574,9
7649,NS-IBTS,1995,1,14-02-1995 11:58:00 AM,57.1167,4.2833,65,1.3217548319972345,49.920582796412674,9
7650,NS-IBTS,1995,1,14-02-1995 12:58:00 PM,56.05,7.1667,28,0.5286164837271489,0.9601733648750708,9
7651,NS-IBTS,1995,1,14-02-1995 01:02:00 PM,53.75,2.4,32,0.0,20.645979889877623,9
7652,NS-IBTS,1995,1,14-02-1995 01:16:00 PM,52.45,3.9333,21,0.0,2.5799095893550357,9
7653,NS-IBTS,1995,1,14-02-1995 02:03:00 PM,58.0833,10.7333,228,2.4691474013343244,3.6671918172859344,9
7654,NS-IBTS,1995,1,14-02-1995 03:27:00 PM,57.25,0.4833,88,2.191752492717396,8.123463459891086,9
7655,NS-IBTS,1995,1,14-02-1995 03:50:00 PM,53.7833,1.55,34,0.0,0.8824701960623911,9
7656,NS-IBTS,1995,1,14-02-1995 04:05:00 PM,56.1667,6.5,42,0.16777365743105202,0.0,9
7657,NS-IBTS,1995,1,14-02-1995 05:48:00 PM,57.1,3.6333,62,0.0,51.38107049408689,9
7658,NS-IBTS,1995,1,14-02-1995 09:35:00 PM,56.7333,3.55,61,2.9299231727986275,1.3516692962946335,9
7659,NS-IBTS,1995,1,15-02-1995 06:55:00 AM,53.95,5.1333,37,0.0,0.0,9
7660,NS-IBTS,1995,1,15-02-1995 07:07:00 AM,57.2167,12.05,29,91.93108646351217,0.7400199175490753,9
7661,NS-IBTS,1995,1,15-02-1995 07:33:00 AM,51.75,1.75,32,0.0,11.020573738324572,9
7662,NS-IBTS,1995,1,15-02-1995 09:08:00 AM,54.15,5.45,37,0.0,0.0,9
7663,NS-IBTS,1995,1,15-02-1995 09:37:00 AM,57.05,12.2,31,18.790160930574114,4.598818704235438,9
7664,NS-IBTS,1995,1,15-02-1995 09:45:00 AM,51.8167,2.15,53,0.0,23.033917709794515,9
7665,NS-IBTS,1995,1,15-02-1995 11:42:00 AM,56.9,12.2667,27,6.719308168261318,48.716290633750425,9
7666,NS-IBTS,1995,1,15-02-1995 01:12:00 PM,56.85,12.25,35,11.289198112751023,144.79699896361547,9
7667,NS-IBTS,1995,1,15-02-1995 01:52:00 PM,51.8,3.5833,27,5.700687293416682,13.32471195319338,9
7668,NS-IBTS,1995,1,15-02-1995 02:27:00 PM,54.1,4.5167,43,1.12641216252769,1.1291908075872683,9
7669,NS-IBTS,1995,1,15-02-1995 04:06:00 PM,59.05,-2.0667,74,1.4381278262618293,6.405970797428947,9
7670,NS-IBTS,1995,1,15-02-1995 04:59:00 PM,52.25,3.9333,26,0.3663937988056842,0.0,9
7671,NS-IBTS,1995,1,16-02-1995 07:15:00 AM,52.3,4.2833,22,0.7344880000822092,22.665725637796132,9
7672,NS-IBTS,1995,1,16-02-1995 07:35:00 AM,56.9167,11.7167,65,3.2025169940594935,119.82467065773822,9
7673,NS-IBTS,1995,1,16-02-1995 08:00:00 AM,57.35,2.3333,78,1.540463841064304,10.990998317575949,9
7674,NS-IBTS,1995,1,16-02-1995 09:53:00 AM,57.1,11.8333,60,1.926533112164014,137.87148318537973,9
7675,NS-IBTS,1995,1,16-02-1995 10:46:00 AM,58.8333,-1.1167,118,0.0,35.800002367901385,9
7676,NS-IBTS,1995,1,16-02-1995 11:44:00 AM,57.2,11.6667,71,1.9652792217569932,47.32388165643583,9
7677,NS-IBTS,1995,1,16-02-1995 12:16:00 PM,57.5333,3.2667,60,0.32543128824222933,1.3832347085679024,9
7678,NS-IBTS,1995,1,16-02-1995 01:00:00 PM,53.4333,0.95,14,0.0,1.574147785001999,9
7679,NS-IBTS,1995,1,16-02-1995 02:16:00 PM,57.25,11.9833,39,17.97339233210336,11.935017956654308,9
7680,NS-IBTS,1995,1,16-02-1995 02:25:00 PM,58.7167,-0.4833,126,2.3702189379257024,22.040730990739533,9
7681,NS-IBTS,1995,1,16-02-1995 03:39:00 PM,57.8333,2.9667,62,0.2718984739417315,0.6769971688380018,9
7682,NS-IBTS,1995,1,16-02-1995 04:09:00 PM,53.8167,0.85,38,0.16777365743105202,0.0,9
7683,NS-IBTS,1995,1,16-02-1995 06:07:00 PM,59.3167,-0.6,134,0.4069444041470182,19.439976900473006,9
7684,NS-IBTS,1995,1,16-02-1995 06:13:00 PM,58.0167,3.05,87,5.297704310228007,13.907339715049611,9
7685,NS-IBTS,1995,1,17-02-1995 05:15:00 AM,59.4,-1.0667,128,0.818432952608821,1.700193282424146,9
7686,NS-IBTS,1995,1,17-02-1995 07:14:00 AM,55.35,-1.1167,90,0.0,2.679648413504733,9
7687,NS-IBTS,1995,1,17-02-1995 08:44:00 AM,59.7,-0.5167,141,2.4365977391813765,10.034909934710509,9
7688,NS-IBTS,1995,1,17-02-1995 10:04:00 AM,55.7,-1.3333,77,1.5674319972436064,0.8091292868743843,9
7689,NS-IBTS,1995,1,17-02-1995 12:27:00 PM,59.7,0.65,126,5.307665498667566,9.73711244427866,9
7690,NS-IBTS,1995,1,17-02-1995 01:23:00 PM,55.65,-0.5333,60,4.910938192954056,4.963952055007407,9
7691,NS-IBTS,1995,1,17-02-1995 02:38:00 PM,59.7167,1.25,116,3.708799831781371,0.6139744201269283,9
7692,NS-IBTS,1995,1,17-02-1995 04:03:00 PM,55.3667,-0.3833,65,2.435634544857109,3.4291906296070698,9
7693,NS-IBTS,1995,1,18-02-1995 06:34:00 AM,60.25,0.5833,165,0.5032940648003924,6.792375442327726,9
7694,NS-IBTS,1995,1,18-02-1995 07:11:00 AM,55.0667,0.0667,72,7.408257830736606,20.293205559182265,9
7695,NS-IBTS,1995,1,18-02-1995 09:43:00 AM,60.6833,0.6833,153,1.413532533747803,17.604026363321733,9
7696,NS-IBTS,1995,1,18-02-1995 10:02:00 AM,54.8167,-0.3,62,3.8724234893248957,16.092886744838708,9
7697,NS-IBTS,1995,1,18-02-1995 01:04:00 PM,54.4833,-0.0667,55,4.698485464476759,49.996740359416975,9
7698,NS-IBTS,1995,1,18-02-1995 01:58:00 PM,60.7,-0.6167,112,7.668923966503251,15.904686218487228,9
7699,NS-IBTS,1995,1,18-02-1995 03:47:00 PM,54.2167,0.2167,56,11.081936810393728,46.27440656574459,9
7700,NS-IBTS,1995,1,18-02-1995 05:19:00 PM,61.2167,-0.6167,167,0.0,22.324749797061237,9
7701,NS-IBTS,1995,1,18-02-1995 06:52:00 PM,57.5667,4.15,69,8.25798804870932,0.0,9
7702,NS-IBTS,1995,1,19-02-1995 06:30:00 AM,61.1667,-1.0167,162,0.8671158813888729,19.150540451515667,9
7703,NS-IBTS,1995,1,19-02-1995 07:12:00 AM,52.65,2.3,43,0.0,2.738915556816385,9
7704,NS-IBTS,1995,1,19-02-1995 10:02:00 AM,52.5167,1.9167,24,0.0383030951641455,3.0765297894706998,9
7705,NS-IBTS,1995,1,19-02-1995 11:48:00 AM,61.25,0.6,169,0.0,67.09140953149114,9
7706,NS-IBTS,1995,1,19-02-1995 12:54:00 PM,52.1667,2.0833,38,0.0,2.427258092691973,9
7707,NS-IBTS,1995,1,19-02-1995 02:15:00 PM,61.25,1.2667,154,0.5577507990015393,13.106037042432867,9
7708,NS-IBTS,1995,1,19-02-1995 03:07:00 PM,52.0833,1.9167,27,0.7308409049297475,31.380261318949916,9
7709,NS-IBTS,1995,1,19-02-1995 04:22:00 PM,56.7167,2.0667,85,9.465602352396838,44.609867071840966,9
7710,NS-IBTS,1995,1,19-02-1995 05:39:00 PM,61.3,2.0,175,0.2730652427292859,8.2971476831876,9
7711,NS-IBTS,1995,1,20-02-1995 06:31:00 AM,60.7833,1.2833,148,2.5041795608720094,57.51717478703625,9
7712,NS-IBTS,1995,1,20-02-1995 07:02:00 AM,51.9833,1.85,25,0.0,13.705355667310513,9
7713,NS-IBTS,1995,1,20-02-1995 08:06:00 AM,57.2833,1.8167,88,5.884814097990209,12.036736284024492,9
7714,NS-IBTS,1995,1,20-02-1995 10:25:00 AM,51.5333,2.1,41,0.0,12.056206467497727,9
7715,NS-IBTS,1995,1,20-02-1995 10:54:00 AM,60.2333,1.4,122,1.7269759595854286,7.228180161036637,9
7716,NS-IBTS,1995,1,20-02-1995 02:47:00 PM,57.5,1.1333,90,3.352386261803258,2.09811537384892,9
7717,NS-IBTS,1995,1,20-02-1995 04:46:00 PM,59.75,0.5833,126,8.967119146229393,4.668015425193363,9
7718,NS-IBTS,1995,1,20-02-1995 07:10:00 PM,57.5333,0.6667,86,0.7972514980631117,1.9556995232069825,9
7719,NS-IBTS,1995,1,21-02-1995 07:55:00 AM,53.3,4.3667,29,1.2098136937636033,21.25298540910462,9
7720,NS-IBTS,1995,1,21-02-1995 08:13:00 AM,58.3667,0.4667,143,2.3781736225740477,48.84833277577909,9
7721,NS-IBTS,1995,1,21-02-1995 11:14:00 AM,58.4,1.0333,130,1.3717631024955752,32.4133976069915,9
7722,NS-IBTS,1995,1,21-02-1995 01:48:00 PM,53.7167,6.6333,22,8.070837294438691,0.8091292868743843,9
7723,NS-IBTS,1995,1,21-02-1995 01:53:00 PM,58.5,1.1667,136,3.3054558752264116,37.108795461114845,9
7724,NS-IBTS,1995,1,21-02-1995 03:45:00 PM,53.7833,7.2167,20,0.8994121231711647,8.2971476831876,9
7725,NS-IBTS,1995,1,21-02-1995 05:59:00 PM,58.5167,0.4667,138,0.8277819631893168,16.079538432081257,9
7726,NS-IBTS,1995,1,22-02-1995 07:19:00 AM,54.1333,8.1833,20,1.0264654925384065,162.11792105507132,9
7727,NS-IBTS,1995,1,22-02-1995 08:17:00 AM,58.85,-0.6,133,0.12656364479285204,22.916585525161555,9
7728,NS-IBTS,1995,1,22-02-1995 09:42:00 AM,54.0833,7.9,34,0.2676323468382276,0.0,9
7729,NS-IBTS,1995,1,22-02-1995 04:10:00 PM,54.0833,6.75,34,0.0,8.46207822340181,9
7730,NS-IBTS,1995,1,22-02-1995 10:59:00 PM,57.75,-2.5667,97,0.0,27.95313787397722,9
7735,NS-IBTS,1995,1,23-02-1995 09:47:00 AM,52.7833,3.35,42,0.0,69.32878374032748,9
7736,NS-IBTS,1995,1,23-02-1995 04:23:00 PM,53.2167,2.7167,34,0.0,0.0,9
7761,NS-IBTS,1995,1,27-02-1995 04:54:00 PM,57.5,-1.3333,100,0.2516470324001962,32.310616638892135,9
7762,NS-IBTS,1995,1,27-02-1995 09:10:00 PM,57.7667,-0.45,115,0.0,9.717103595946101,9
7769,NS-IBTS,1995,1,28-02-1995 11:20:00 AM,57.85,-3.0333,96,0.0,41.597059491780485,9
7770,NS-IBTS,1995,1,28-02-1995 02:41:00 PM,58.15,-3.1,58,0.0,76.99979620397623,9
7823,NS-IBTS,1995,3,08-08-1995 06:40:00 AM,51.7333,1.7333,31,0.0,0.0,10
7824,NS-IBTS,1995,3,08-08-1995 10:47:00 AM,53.7833,4.5,39,0.0,0.0,10
7825,NS-IBTS,1995,3,08-08-1995 11:26:00 AM,51.6333,2.8333,37,0.0,1.288986086974536,10
7826,NS-IBTS,1995,3,08-08-1995 02:42:00 PM,53.7333,5.2833,30,0.0,0.0,10
7827,NS-IBTS,1995,3,08-08-1995 04:00:00 PM,51.8,3.5833,22,0.0,0.0,10
7830,NS-IBTS,1995,3,09-08-1995 06:19:00 AM,52.5333,4.1833,22,0.0,0.0,10
7831,NS-IBTS,1995,3,09-08-1995 06:23:00 AM,53.7833,3.4667,37,0.0,0.0,10
7832,NS-IBTS,1995,3,09-08-1995 09:47:00 AM,52.65,3.4,30,0.0,0.0,10
7833,NS-IBTS,1995,3,09-08-1995 01:02:00 PM,52.8,2.7333,37,0.0,0.0,10
7834,NS-IBTS,1995,3,11-08-1995 06:19:00 AM,54.5667,6.3667,39,0.0,0.8091292868743843,10
7835,NS-IBTS,1995,3,11-08-1995 09:48:00 AM,54.6333,5.6333,43,0.0,0.0,10
7836,NS-IBTS,1995,3,11-08-1995 12:59:00 PM,54.7667,4.85,43,3.7849986174210897,16.506091795811102,10
7837,NS-IBTS,1995,3,12-08-1995 07:10:00 AM,54.6,3.3333,41,0.7636350171501926,1.1291908075872683,10
7838,NS-IBTS,1995,3,12-08-1995 10:07:00 AM,54.5333,2.6667,23,0.0,0.0,10
7839,NS-IBTS,1995,3,12-08-1995 02:26:00 PM,53.85,2.6167,35,9.475449123366307,75.44060725816314,10
7840,NS-IBTS,1995,3,13-08-1995 06:18:00 AM,53.9167,1.3,41,0.0,7.147662841316607,10
7841,NS-IBTS,1995,3,14-08-1995 06:20:00 AM,54.8833,-0.2667,70,11.857006058224624,138.98344806181777,10
7842,NS-IBTS,1995,3,14-08-1995 08:52:00 AM,54.8667,0.2,77,3.8489789482947856,13.04755348143934,10
7843,NS-IBTS,1995,3,14-08-1995 01:22:00 PM,54.7833,1.2833,35,0.0,8.024977622431562,10
7844,NS-IBTS,1995,3,15-08-1995 06:23:00 AM,55.8,2.45,80,16.446784873339958,5.525871801560273,10
7845,NS-IBTS,1995,3,15-08-1995 12:28:00 PM,55.55,3.7333,34,0.0,1.8775108954892992,10
7846,NS-IBTS,1995,3,15-08-1995 06:06:00 PM,55.7667,4.4833,43,0.36139365097900744,1.2207679468101003,10
7847,NS-IBTS,1995,3,16-08-1995 05:21:00 AM,54.9333,7.1167,31,28.58311972042231,144.93217306739592,10
7848,NS-IBTS,1995,3,16-08-1995 09:34:00 AM,55.5667,7.2,29,0.9015617004606897,0.0,10
7849,NS-IBTS,1995,3,16-08-1995 11:49:00 AM,55.65,6.8167,34,1.1359943191117194,0.6750116668476077,10
7850,NS-IBTS,1995,3,16-08-1995 05:28:00 PM,55.8,5.1833,50,1.471539613159178,0.0,10
7851,NS-IBTS,1995,3,17-08-1995 06:18:00 AM,56.5833,6.8833,38,3.6769859357207633,1.0423698039561968,10
7852,NS-IBTS,1995,3,17-08-1995 01:30:00 PM,56.7833,5.7833,55,3.2003014456460814,0.0,10
7853,NS-IBTS,1995,3,17-08-1995 05:54:00 PM,56.7167,4.6333,59,0.1443646063696501,0.0,10
7854,NS-IBTS,1995,3,18-08-1995 04:56:00 PM,56.7333,2.4833,71,1.7403895489015482,4.116874913106346,10
7858,NS-IBTS,1995,3,19-08-1995 06:25:00 AM,56.7167,1.4167,98,2.949290809085869,16.212016799921212,10
7859,NS-IBTS,1995,3,19-08-1995 10:04:00 AM,56.8333,0.4167,85,0.7510618036843913,8.235305035781089,10
7860,NS-IBTS,1995,3,19-08-1995 02:11:00 PM,56.5167,-0.4333,75,0.8754637511376965,0.8824701960623911,10
7866,NS-IBTS,1995,3,20-08-1995 05:26:00 AM,55.8167,1.2,81,0.8186362339155107,16.41405279321194,10
7867,NS-IBTS,1995,3,20-08-1995 09:11:00 AM,55.85,0.1,83,0.3663937988056842,5.82265364100749,10
7868,NS-IBTS,1995,3,20-08-1995 01:29:00 PM,55.6167,-0.8,97,1.5709826390292847,3.875297647742101,10
7874,NS-IBTS,1995,3,21-08-1995 06:19:00 AM,56.5167,-1.45,63,1.3982320065011478,0.6139744201269283,10
7875,NS-IBTS,1995,3,21-08-1995 03:33:00 PM,57.25,-1.5,82,4.56621617967721,18.13466141549841,10
7876,NS-IBTS,1995,3,21-08-1995 06:50:00 PM,52.3333,2.75,45,0.5032940648003924,274.54175493912294,10
7877,NS-IBTS,1995,3,22-08-1995 05:16:00 AM,57.0833,-0.3,81,0.2531272895857041,0.0,10
7878,NS-IBTS,1995,3,22-08-1995 06:16:00 AM,54.25,3.7667,41,0.0,280.92585548385375,10
7879,NS-IBTS,1995,3,22-08-1995 08:44:00 AM,54.2333,4.45,48,1.1345880373239792,2.8580465563586364,10
7880,NS-IBTS,1995,3,22-08-1995 10:21:00 AM,57.9,-0.25,101,2.325343901055971,17.381721469270282,10
7881,NS-IBTS,1995,3,22-08-1995 12:00:00 PM,54.2333,5.4167,40,0.0,4.850349720450118,10
7882,NS-IBTS,1995,3,22-08-1995 02:04:00 PM,58.1667,-0.8333,100,0.6600716937327222,0.0,10
7883,NS-IBTS,1995,3,22-08-1995 03:16:00 PM,54.2333,6.4667,41,0.0,0.0,10
7884,NS-IBTS,1995,3,22-08-1995 05:22:00 PM,58.0167,-1.2,106,1.3340999303351824,2.1404808932039523,10
7885,NS-IBTS,1995,3,22-08-1995 06:40:00 PM,54.25,7.6667,44,9.437105056904532,0.6139744201269283,10
7886,NS-IBTS,1995,3,23-08-1995 06:17:00 AM,58.3333,-2.5667,46,2.935600861749659,2.163123624550388,10
7887,NS-IBTS,1995,3,23-08-1995 06:33:00 AM,55.25,3.4333,30,0.0,6.331937801617947,10
7888,NS-IBTS,1995,3,23-08-1995 10:52:00 AM,55.2333,4.5167,47,0.9842264343537505,1.0423698039561968,10
7889,NS-IBTS,1995,3,23-08-1995 10:56:00 AM,59.0667,-2.0333,72,0.3238965007827293,0.0,10
7890,NS-IBTS,1995,3,23-08-1995 02:22:00 PM,55.2333,5.5167,42,1.524136243997134,10.676234221073138,10
7891,NS-IBTS,1995,3,23-08-1995 02:30:00 PM,59.2667,-1.1833,117,0.7308409049297475,14.465040384354047,10
7892,NS-IBTS,1995,3,23-08-1995 05:58:00 PM,55.2333,6.6,42,0.0,0.6139744201269283,10
7893,NS-IBTS,1995,3,24-08-1995 06:10:00 AM,56.2333,7.4333,35,0.0,0.6139744201269283,10
7894,NS-IBTS,1995,3,24-08-1995 08:40:00 AM,56.5833,7.15,34,0.5740815197919564,3.559199154288647,10
7895,NS-IBTS,1995,3,24-08-1995 11:55:00 AM,57.1333,7.3833,50,0.9009202911511627,8.159347089870876,10
7896,NS-IBTS,1995,3,24-08-1995 02:00:00 PM,57.05,6.8833,60,18.99897464646878,191.5259069820065,10
7897,NS-IBTS,1995,3,24-08-1995 04:05:00 PM,56.9333,6.7333,44,19.89251612837165,87.82502422396203,10
7898,NS-IBTS,1995,3,25-08-1995 06:13:00 AM,57.2333,1.5833,98,1.4580117318113812,14.112243784917226,10
7899,NS-IBTS,1995,3,25-08-1995 09:26:00 AM,57.25,0.5667,85,1.224944096276415,4.819911419513421,10
7900,NS-IBTS,1995,3,25-08-1995 12:55:00 PM,57.1333,-0.5667,82,0.7308409049297475,2.4914853156162273,10
7901,NS-IBTS,1995,3,25-08-1995 03:55:00 PM,57.25,-1.4667,85,0.2531272895857041,6.3560622702262695,10
7902,NS-IBTS,1995,3,26-08-1995 06:23:00 AM,61.0167,-1.2333,131,0.0,1.5491492044234596,10
7903,NS-IBTS,1995,3,26-08-1995 12:55:00 PM,61.1833,-0.25,164,0.0,52.569915202223825,10
7904,NS-IBTS,1995,3,26-08-1995 04:02:00 PM,61.2667,0.5333,170,0.0,46.59846666086642,10
7905,NS-IBTS,1995,3,27-08-1995 06:33:00 AM,61.4833,1.2667,180,0.08751268771581844,14.772200327316082,10
7906,NS-IBTS,1995,3,27-08-1995 10:54:00 AM,61.0667,2.6,229,0.0,39.86872431309389,10
7907,NS-IBTS,1995,3,27-08-1995 04:28:00 PM,60.1833,3.1,129,1.2788302068745194,2.7359513239732607,10
7908,NS-IBTS,1995,3,28-08-1995 06:19:00 AM,56.2333,-1.4667,54,0.22202919243603408,0.0,10
7909,NS-IBTS,1995,3,28-08-1995 09:25:00 AM,56.2333,-0.5833,70,0.9562341935833192,3.6040450186864836,10
7910,NS-IBTS,1995,3,28-08-1995 11:16:00 AM,60.4,1.2167,145,0.7252245870135164,94.62272334417271,10
7911,NS-IBTS,1995,3,28-08-1995 12:32:00 PM,57.9,11.0167,79,23.631955077938684,11.268699704762234,10
7912,NS-IBTS,1995,3,28-08-1995 12:33:00 PM,56.25,0.4167,80,4.2265928097448935,1.2207679468101003,10
7913,NS-IBTS,1995,3,28-08-1995 03:07:00 PM,56.2333,1.1,86,2.5641468847680264,8.67721906771591,10
7914,NS-IBTS,1995,3,28-08-1995 03:32:00 PM,60.2167,0.15,157,0.2870407598959782,110.02392483807094,10
7915,NS-IBTS,1995,3,28-08-1995 04:16:00 PM,57.8333,10.6167,105,61.30329658025257,81.30119826499978,10
7916,NS-IBTS,1995,3,28-08-1995 06:57:00 PM,56.1667,2.4167,71,2.328797691248368,2.968281907443984,10
7917,NS-IBTS,1995,3,29-08-1995 05:33:00 AM,59.2,-0.4333,143,1.3171828730944288,41.5775330647524,10
7918,NS-IBTS,1995,3,29-08-1995 09:22:00 AM,57.75,10.15,83,144.97427519337242,30.962154925993232,10
7919,NS-IBTS,1995,3,29-08-1995 09:25:00 AM,55.2333,1.55,40,2.7460932582733006,3.6100955126390835,10
7920,NS-IBTS,1995,3,29-08-1995 09:42:00 AM,59.2333,0.8667,116,1.3309937034478092,36.91091508738683,10
7921,NS-IBTS,1995,3,29-08-1995 11:51:00 AM,57.75,9.75,38,95.63986879458618,10.675847267632227,10
7922,NS-IBTS,1995,3,29-08-1995 12:50:00 PM,55.25,0.45,85,67.19965426818972,89.58316191568619,10
7923,NS-IBTS,1995,3,29-08-1995 01:15:00 PM,59.3167,1.65,117,1.3989080213620029,99.04906128645486,10
7924,NS-IBTS,1995,3,29-08-1995 03:20:00 PM,55.2333,-0.25,74,4.619478601120427,6.761057520237044,10
