,Survey,Year,Quarter,YearQuarter,DateTime,ShootLat,ShootLong,LngtClass_cm,CPUE_number_per_hour,Biomass_kg,Maturity
2913,NS-IBTS,1984,1,8,10-02-1984 07:35:00 AM,52.8667,4.6,0.0,0.0,0.0,0
2553,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,43.0,7.0,4.663205971904731,1
2551,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,41.0,4.0,2.316508132215379,1
2549,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,39.0,4.0,1.9997662524211655,0
2554,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,45.0,2.0,1.5228743969286054,1
2555,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,46.0,2.0,1.6245284441232266,1
2550,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,40.0,2.0,1.0771487188512863,1
2547,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,36.0,4.0,1.5804422917932228,0
2546,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,35.0,2.0,0.7274101305465384,0
2552,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,42.0,4.0,2.486578671368239,1
2548,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,38.0,4.0,1.852733970197398,0
2545,NS-IBTS,1984,1,8,10-02-1984 08:21:00 AM,57.2167,1.2,24.0,2.0,0.23990557776829308,0
2298,NS-IBTS,1984,1,8,10-02-1984 09:00:00 AM,54.1,3.55,0.0,0.0,0.0,0
2700,NS-IBTS,1984,1,8,10-02-1984 09:22:00 AM,54.6833,7.7,0.0,0.0,0.0,0
2816,NS-IBTS,1984,1,8,10-02-1984 09:35:00 AM,54.8833,6.5,0.0,0.0,0.0,0
2914,NS-IBTS,1984,1,8,10-02-1984 09:51:00 AM,52.6333,4.5667,0.0,0.0,0.0,0
2299,NS-IBTS,1984,1,8,10-02-1984 11:07:00 AM,54.2833,3.3333,0.0,0.0,0.0,0
2701,NS-IBTS,1984,1,8,10-02-1984 11:44:00 AM,54.75,7.2667,0.0,0.0,0.0,0
2559,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,33.0,2.0,0.6118574860434318,0
2557,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,27.0,2.0,0.3391788484447323,0
2561,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,43.0,2.0,1.3323445634013518,1
2556,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,26.0,2.0,0.3035574792448054,0
2558,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,29.0,2.0,0.4184748945078373,0
2560,NS-IBTS,1984,1,8,10-02-1984 12:49:00 PM,57.25,0.5,34.0,2.0,0.6679859237691819,0
2702,NS-IBTS,1984,1,8,10-02-1984 01:17:00 PM,54.85,7.15,0.0,0.0,0.0,0
2300,NS-IBTS,1984,1,8,10-02-1984 01:38:00 PM,54.3333,2.7833,0.0,0.0,0.0,0
2703,NS-IBTS,1984,1,8,10-02-1984 03:24:00 PM,54.75,6.7,0.0,0.0,0.0,0
2818,NS-IBTS,1984,1,8,10-02-1984 03:28:00 PM,55.0167,6.5667,0.0,0.0,0.0,0
2566,NS-IBTS,1984,1,8,10-02-1984 03:48:00 PM,56.8333,0.3167,44.0,2.0,1.4255096565240133,1
2563,NS-IBTS,1984,1,8,10-02-1984 03:48:00 PM,56.8333,0.3167,37.0,2.0,0.8565098533621209,0
2565,NS-IBTS,1984,1,8,10-02-1984 03:48:00 PM,56.8333,0.3167,41.0,2.0,1.1582540661076894,1
2564,NS-IBTS,1984,1,8,10-02-1984 03:48:00 PM,56.8333,0.3167,40.0,2.0,1.0771487188512863,1
2562,NS-IBTS,1984,1,8,10-02-1984 03:48:00 PM,56.8333,0.3167,35.0,2.0,0.7274101305465384,0
2301,NS-IBTS,1984,1,8,10-02-1984 04:00:00 PM,54.5833,2.5833,0.0,0.0,0.0,0
2575,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,42.0,4.0,2.486578671368239,1
2570,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,33.0,2.0,0.6118574860434318,0
2571,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,35.0,6.0,2.182230391639615,0
2572,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,38.0,2.0,0.926366985098699,0
2573,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,40.0,6.0,3.231446156553859,1
2574,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,41.0,4.0,2.316508132215379,1
2568,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,18.0,2.0,0.10297231101123173,0
2576,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,47.0,2.0,1.73056133812908,1
2567,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,9.0,8.0,0.053672554271946143,0
2569,NS-IBTS,1984,1,8,10-02-1984 07:23:00 PM,56.7167,1.3667,22.0,2.0,0.1857556260843339,0
2302,NS-IBTS,1984,1,8,11-02-1984 05:35:00 AM,55.35,1.3,0.0,0.0,0.0,0
2784,NS-IBTS,1984,1,8,11-02-1984 07:21:00 AM,57.4,8.3333,33.0,2.0,0.6118574860434318,0
2785,NS-IBTS,1984,1,8,11-02-1984 07:21:00 AM,57.4,8.3333,49.0,2.0,1.9561212456191344,1
2303,NS-IBTS,1984,1,8,11-02-1984 07:26:00 AM,55.5833,1.3,40.0,2.0,1.0771487188512863,1
2704,NS-IBTS,1984,1,8,11-02-1984 07:41:00 AM,55.3,6.6,0.0,0.0,0.0,0
2579,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,38.0,2.0,0.926366985098699,0
2577,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,23.0,2.0,0.21168941006387035,0
2578,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,36.0,2.0,0.7902211458966114,0
2580,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,39.0,4.0,1.9997662524211655,0
2581,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,40.0,6.0,3.231446156553859,1
2582,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,41.0,2.0,1.1582540661076894,1
2583,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,42.0,2.0,1.2432893356841195,1
2584,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,44.0,4.0,2.8510193130480266,1
2585,NS-IBTS,1984,1,8,11-02-1984 08:11:00 AM,56.4,1.4833,46.0,2.0,1.6245284441232266,1
2971,NS-IBTS,1984,1,8,11-02-1984 09:23:00 AM,60.1333,-0.4167,0.0,0.0,0.0,0
2705,NS-IBTS,1984,1,8,11-02-1984 09:25:00 AM,55.1333,6.1667,0.0,0.0,0.0,0
2304,NS-IBTS,1984,1,8,11-02-1984 11:10:00 AM,55.85,0.65,32.0,7.0,1.9562676594993824,0
2305,NS-IBTS,1984,1,8,11-02-1984 11:10:00 AM,55.85,0.65,36.0,7.0,2.76577401063814,0
2306,NS-IBTS,1984,1,8,11-02-1984 11:10:00 AM,55.85,0.65,39.0,7.0,3.4995909417370394,0
2706,NS-IBTS,1984,1,8,11-02-1984 12:14:00 PM,54.8333,6.3667,0.0,0.0,0.0,0
2589,NS-IBTS,1984,1,8,11-02-1984 12:42:00 PM,56.25,0.3833,48.0,4.0,3.6821250044659264,1
2588,NS-IBTS,1984,1,8,11-02-1984 12:42:00 PM,56.25,0.3833,43.0,2.0,1.3323445634013518,1
2587,NS-IBTS,1984,1,8,11-02-1984 12:42:00 PM,56.25,0.3833,41.0,2.0,1.1582540661076894,1
2586,NS-IBTS,1984,1,8,11-02-1984 12:42:00 PM,56.25,0.3833,40.0,4.0,2.1542974377025725,1
2308,NS-IBTS,1984,1,8,11-02-1984 01:20:00 PM,56.15,0.6333,40.0,2.0,1.0771487188512863,1
2309,NS-IBTS,1984,1,8,11-02-1984 01:20:00 PM,56.15,0.6333,42.0,2.0,1.2432893356841195,1
2307,NS-IBTS,1984,1,8,11-02-1984 01:20:00 PM,56.15,0.6333,38.0,2.0,0.926366985098699,0
2707,NS-IBTS,1984,1,8,11-02-1984 02:00:00 PM,54.8167,6.1667,0.0,0.0,0.0,0
2972,NS-IBTS,1984,1,8,11-02-1984 03:06:00 PM,60.7833,-0.4667,0.0,0.0,0.0,0
2786,NS-IBTS,1984,1,8,11-02-1984 04:06:00 PM,56.95,7.2167,0.0,0.0,0.0,0
2591,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,38.0,4.0,1.852733970197398,0
2596,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,44.0,2.0,1.4255096565240133,1
2593,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,41.0,4.0,2.316508132215379,1
2310,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,56.2167,1.2667,0.0,0.0,0.0,0
2592,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,40.0,4.0,2.1542974377025725,1
2598,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,46.0,2.0,1.6245284441232266,1
2590,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,37.0,2.0,0.8565098533621209,0
2595,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,43.0,10.0,6.661722817006758,1
2594,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,42.0,8.0,4.973157342736478,1
2597,NS-IBTS,1984,1,8,11-02-1984 04:11:00 PM,55.8167,0.7833,45.0,4.0,3.0457487938572108,1
2311,NS-IBTS,1984,1,8,12-02-1984 05:34:00 AM,56.8333,0.55,34.0,2.0,0.6679859237691819,0
2312,NS-IBTS,1984,1,8,12-02-1984 05:34:00 AM,56.8333,0.55,37.0,4.0,1.7130197067242419,0
2313,NS-IBTS,1984,1,8,12-02-1984 05:34:00 AM,56.8333,0.55,38.0,2.0,0.926366985098699,0
2314,NS-IBTS,1984,1,8,12-02-1984 05:34:00 AM,56.8333,0.55,40.0,2.0,1.0771487188512863,1
2973,NS-IBTS,1984,1,8,12-02-1984 06:36:00 AM,61.1667,-0.8833,0.0,0.0,0.0,0
2787,NS-IBTS,1984,1,8,12-02-1984 07:41:00 AM,57.1,6.4,0.0,0.0,0.0,0
2315,NS-IBTS,1984,1,8,12-02-1984 08:00:00 AM,56.4,1.1833,42.0,6.0,3.729868007052359,1
2607,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,43.0,6.0,3.9970336902040553,1
2606,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,42.0,6.0,3.729868007052359,1
2604,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,40.0,2.0,1.0771487188512863,1
2603,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,39.0,4.0,1.9997662524211655,0
2602,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,38.0,2.0,0.926366985098699,0
2601,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,37.0,2.0,0.8565098533621209,0
2600,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,36.0,4.0,1.5804422917932228,0
2599,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,11.0,2.0,0.0242054850095655,0
2605,NS-IBTS,1984,1,8,12-02-1984 08:15:00 AM,55.35,0.6167,41.0,6.0,3.4747621983230683,1
2708,NS-IBTS,1984,1,8,12-02-1984 08:31:00 AM,55.1667,0.3,0.0,0.0,0.0,0
2974,NS-IBTS,1984,1,8,12-02-1984 08:39:00 AM,61.1167,-1.3667,0.0,0.0,0.0,0
2316,NS-IBTS,1984,1,8,12-02-1984 10:08:00 AM,57.1,1.3,24.0,8.0,0.9596223110731723,0
2317,NS-IBTS,1984,1,8,12-02-1984 10:08:00 AM,57.1,1.3,27.0,4.0,0.6783576968894646,0
2788,NS-IBTS,1984,1,8,12-02-1984 10:44:00 AM,56.7333,6.1833,0.0,0.0,0.0,0
2613,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,44.0,2.0,1.4255096565240133,1
2611,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,40.0,6.0,3.231446156553859,1
2610,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,34.0,2.0,0.6679859237691819,0
2612,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,41.0,2.0,1.1582540661076894,1
2609,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,32.0,2.0,0.5589336169998236,0
2608,NS-IBTS,1984,1,8,12-02-1984 11:09:00 AM,55.4,1.3667,9.0,4.0,0.026836277135973072,0
2709,NS-IBTS,1984,1,8,12-02-1984 11:48:00 AM,54.7167,0.6167,0.0,0.0,0.0,0
2819,NS-IBTS,1984,1,8,12-02-1984 12:27:00 PM,55.2667,7.7667,0.0,0.0,0.0,0
2789,NS-IBTS,1984,1,8,12-02-1984 01:03:00 PM,56.8,5.8,0.0,0.0,0.0,0
2318,NS-IBTS,1984,1,8,12-02-1984 01:08:00 PM,57.1667,0.55,24.0,2.0,0.23990557776829308,0
2319,NS-IBTS,1984,1,8,12-02-1984 01:08:00 PM,57.1667,0.55,36.0,2.0,0.7902211458966114,0
2620,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,44.0,2.0,1.4255096565240133,1
2614,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,34.0,2.0,0.6679859237691819,0
2615,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,36.0,6.0,2.3706634376898346,0
2616,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,39.0,4.0,1.9997662524211655,0
2618,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,42.0,2.0,1.2432893356841195,1
2619,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,43.0,2.0,1.3323445634013518,1
2617,NS-IBTS,1984,1,8,12-02-1984 01:42:00 PM,55.7167,1.75,41.0,4.0,2.316508132215379,1
2820,NS-IBTS,1984,1,8,12-02-1984 02:00:00 PM,55.2667,7.6833,0.0,0.0,0.0,0
2975,NS-IBTS,1984,1,8,12-02-1984 02:11:00 PM,60.4833,-1.95,0.0,0.0,0.0,0
2710,NS-IBTS,1984,1,8,12-02-1984 02:12:00 PM,54.6167,1.1333,0.0,0.0,0.0,0
2976,NS-IBTS,1984,1,8,12-02-1984 04:05:00 PM,60.6167,-1.8333,0.0,0.0,0.0,0
2711,NS-IBTS,1984,1,8,12-02-1984 04:10:00 PM,54.4,1.15,0.0,0.0,0.0,0
2320,NS-IBTS,1984,1,8,12-02-1984 04:13:00 PM,57.2167,-0.2,43.0,2.0,1.3323445634013518,1
2790,NS-IBTS,1984,1,8,12-02-1984 04:25:00 PM,56.8833,4.9167,0.0,0.0,0.0,0
2327,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,47.0,5.0,4.3264033453227,1
2326,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,40.0,5.0,2.6928717971282157,1
2325,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,38.0,5.0,2.3159174627467474,0
2323,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,26.0,5.0,0.7588936981120135,0
2324,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,32.0,5.0,1.397334042499559,0
2322,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,22.0,5.0,0.4643890652108348,0
2321,NS-IBTS,1984,1,8,13-02-1984 05:35:00 AM,56.3167,-0.7833,19.0,5.0,0.3017830824809409,0
2977,NS-IBTS,1984,1,8,13-02-1984 06:41:00 AM,59.8,-0.7,0.0,0.0,0.0,0
2821,NS-IBTS,1984,1,8,13-02-1984 06:52:00 AM,54.9,7.2667,0.0,0.0,0.0,0
2791,NS-IBTS,1984,1,8,13-02-1984 07:20:00 AM,57.3833,4.7667,0.0,0.0,0.0,0
2712,NS-IBTS,1984,1,8,13-02-1984 07:44:00 AM,54.2,0.5333,0.0,0.0,0.0,0
2330,NS-IBTS,1984,1,8,13-02-1984 07:44:00 AM,56.4,-1.3,37.0,2.0,0.8565098533621209,0
2328,NS-IBTS,1984,1,8,13-02-1984 07:44:00 AM,56.4,-1.3,13.0,2.0,0.03955603481999362,0
2329,NS-IBTS,1984,1,8,13-02-1984 07:44:00 AM,56.4,-1.3,26.0,4.0,0.6071149584896108,0
2822,NS-IBTS,1984,1,8,13-02-1984 08:42:00 AM,54.9667,7.25,0.0,0.0,0.0,0
2978,NS-IBTS,1984,1,8,13-02-1984 09:19:00 AM,59.6167,-1.1167,0.0,0.0,0.0,0
2331,NS-IBTS,1984,1,8,13-02-1984 10:07:00 AM,56.7,-1.3,0.0,0.0,0.0,0
2792,NS-IBTS,1984,1,8,13-02-1984 10:31:00 AM,57.4333,5.3833,47.0,2.0,1.73056133812908,1
2713,NS-IBTS,1984,1,8,13-02-1984 10:32:00 AM,53.9833,0.8333,0.0,0.0,0.0,0
2823,NS-IBTS,1984,1,8,13-02-1984 11:03:00 AM,54.9833,7.1333,0.0,0.0,0.0,0
2623,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,35.0,2.0,0.7274101305465384,0
2624,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,38.0,2.0,0.926366985098699,0
2621,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,30.0,2.0,0.46233394785856313,0
2625,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,42.0,2.0,1.2432893356841195,1
2626,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,45.0,2.0,1.5228743969286054,1
2622,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,34.0,2.0,0.6679859237691819,0
2627,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,47.0,2.0,1.73056133812908,1
2628,NS-IBTS,1984,1,8,13-02-1984 12:22:00 PM,56.1833,6.3833,48.0,2.0,1.8410625022329632,1
2793,NS-IBTS,1984,1,8,13-02-1984 12:32:00 PM,57.6167,5.2167,0.0,0.0,0.0,0
2479,NS-IBTS,1984,1,8,13-02-1984 12:55:00 PM,57.65,10.9667,0.0,0.0,0.0,0
2333,NS-IBTS,1984,1,8,13-02-1984 01:10:00 PM,56.8333,-0.6667,40.0,8.0,4.308594875405145,1
2332,NS-IBTS,1984,1,8,13-02-1984 01:10:00 PM,56.8333,-0.6667,14.0,8.0,0.19674137892508126,0
2979,NS-IBTS,1984,1,8,13-02-1984 01:59:00 PM,59.3833,-1.05,0.0,0.0,0.0,0
2915,NS-IBTS,1984,1,8,13-02-1984 02:02:00 PM,53.15,4.6833,0.0,0.0,0.0,0
3042,NS-IBTS,1984,1,8,13-02-1984 02:35:00 PM,52.6667,4.3667,0.0,0.0,0.0,0
2480,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,57.8167,11.0,45.0,2.0,1.5228743969286054,1
2634,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,50.0,2.0,2.0758267658882534,1
2629,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,27.0,2.0,0.3391788484447323,0
2630,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,34.0,2.0,0.6679859237691819,0
2633,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,48.0,2.0,1.8410625022329632,1
2632,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,40.0,2.0,1.0771487188512863,1
2631,NS-IBTS,1984,1,8,13-02-1984 03:00:00 PM,56.2,5.8167,39.0,2.0,0.9998831262105827,0
2794,NS-IBTS,1984,1,8,13-02-1984 03:05:00 PM,57.85,4.8167,0.0,0.0,0.0,0
2824,NS-IBTS,1984,1,8,13-02-1984 03:08:00 PM,55.1333,6.6,0.0,0.0,0.0,0
2980,NS-IBTS,1984,1,8,13-02-1984 03:36:00 PM,59.2667,-0.8,0.0,0.0,0.0,0
2916,NS-IBTS,1984,1,8,13-02-1984 04:07:00 PM,53.3667,4.6333,0.0,0.0,0.0,0
2334,NS-IBTS,1984,1,8,13-02-1984 04:11:00 PM,57.1333,-1.2333,22.0,2.0,0.1857556260843339,0
2795,NS-IBTS,1984,1,8,13-02-1984 04:55:00 PM,58.05,4.6667,0.0,0.0,0.0,0
2917,NS-IBTS,1984,1,8,13-02-1984 06:42:00 PM,53.6667,4.6667,0.0,0.0,0.0,0
3043,NS-IBTS,1984,1,8,13-02-1984 07:00:00 PM,53.2,3.6833,0.0,0.0,0.0,0
2335,NS-IBTS,1984,1,8,14-02-1984 05:31:00 AM,56.7833,2.6167,41.0,4.0,2.316508132215379,1
2825,NS-IBTS,1984,1,8,14-02-1984 07:00:00 AM,55.9,4.3833,42.0,1.0,0.6216446678420597,1
2635,NS-IBTS,1984,1,8,14-02-1984 07:11:00 AM,56.3167,7.1667,0.0,0.0,0.0,0
2481,NS-IBTS,1984,1,8,14-02-1984 07:15:00 AM,57.9,11.2167,0.0,0.0,0.0,0
2918,NS-IBTS,1984,1,8,14-02-1984 07:35:00 AM,53.65,5.2,0.0,0.0,0.0,0
3044,NS-IBTS,1984,1,8,14-02-1984 07:45:00 AM,55.6333,4.3167,0.0,0.0,0.0,0
2336,NS-IBTS,1984,1,8,14-02-1984 08:40:00 AM,56.7667,3.5667,31.0,2.0,0.509122950246022,0
2483,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,46.0,2.0,1.6245284441232266,1
2484,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,47.0,2.0,1.73056133812908,1
2485,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,49.0,2.0,1.9561212456191344,1
2486,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,53.0,2.0,2.4637143402302906,1
2487,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,54.0,4.0,5.205793589553495,1
2482,NS-IBTS,1984,1,8,14-02-1984 08:45:00 AM,57.9333,11.2333,45.0,2.0,1.5228743969286054,1
2636,NS-IBTS,1984,1,8,14-02-1984 09:44:00 AM,56.1333,7.7333,0.0,0.0,0.0,0
2919,NS-IBTS,1984,1,8,14-02-1984 09:57:00 AM,53.45,5.0833,0.0,0.0,0.0,0
2826,NS-IBTS,1984,1,8,14-02-1984 10:14:00 AM,55.9333,3.9833,0.0,0.0,0.0,0
2491,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,36.0,2.0,0.7902211458966114,0
2495,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,56.0,2.0,2.8966237960603007,1
2496,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,57.0,2.0,3.051345397198313,1
2492,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,45.0,2.0,1.5228743969286054,1
2493,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,54.0,2.0,2.6028967947767474,1
2490,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,30.0,2.0,0.46233394785856313,0
2494,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,55.0,2.0,2.7471704215555572,1
3045,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,55.6833,3.5833,0.0,0.0,0.0,0
2488,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,18.0,2.0,0.10297231101123173,0
2489,NS-IBTS,1984,1,8,14-02-1984 10:25:00 AM,58.0333,11.15,27.0,2.0,0.3391788484447323,0
2337,NS-IBTS,1984,1,8,14-02-1984 12:10:00 PM,56.8167,4.5333,46.0,4.0,3.2490568882464532,1
2637,NS-IBTS,1984,1,8,14-02-1984 12:16:00 PM,55.8,7.7833,0.0,0.0,0.0,0
2499,NS-IBTS,1984,1,8,14-02-1984 12:50:00 PM,58.3167,10.85,52.0,2.0,2.3295343839389235,1
2498,NS-IBTS,1984,1,8,14-02-1984 12:50:00 PM,58.3167,10.85,44.0,2.0,1.4255096565240133,1
2500,NS-IBTS,1984,1,8,14-02-1984 12:50:00 PM,58.3167,10.85,58.0,2.0,3.2114236091183477,1
2497,NS-IBTS,1984,1,8,14-02-1984 12:50:00 PM,58.3167,10.85,35.0,2.0,0.7274101305465384,0
2920,NS-IBTS,1984,1,8,14-02-1984 12:50:00 PM,53.5333,5.5833,0.0,0.0,0.0,0
2827,NS-IBTS,1984,1,8,14-02-1984 01:45:00 PM,56.0833,3.9,0.0,0.0,0.0,0
3046,NS-IBTS,1984,1,8,14-02-1984 01:50:00 PM,56.25,3.5167,0.0,0.0,0.0,0
2638,NS-IBTS,1984,1,8,14-02-1984 02:56:00 PM,55.5833,7.2,0.0,0.0,0.0,0
2921,NS-IBTS,1984,1,8,14-02-1984 03:23:00 PM,53.6167,6.1167,0.0,0.0,0.0,0
2338,NS-IBTS,1984,1,8,14-02-1984 03:35:00 PM,57.25,4.3833,0.0,0.0,0.0,0
2829,NS-IBTS,1984,1,8,14-02-1984 04:00:00 PM,56.0833,4.15,48.0,1.0,0.9205312511164816,1
2828,NS-IBTS,1984,1,8,14-02-1984 04:00:00 PM,56.0833,4.15,44.0,1.0,0.7127548282620066,1
3047,NS-IBTS,1984,1,8,14-02-1984 04:30:00 PM,56.25,4.3333,0.0,0.0,0.0,0
2922,NS-IBTS,1984,1,8,14-02-1984 06:50:00 PM,53.9,6.4167,0.0,0.0,0.0,0
2343,NS-IBTS,1984,1,8,15-02-1984 05:32:00 AM,57.3167,3.35,47.0,2.0,1.73056133812908,1
2339,NS-IBTS,1984,1,8,15-02-1984 05:32:00 AM,57.3167,3.35,23.0,2.0,0.21168941006387035,0
2340,NS-IBTS,1984,1,8,15-02-1984 05:32:00 AM,57.3167,3.35,26.0,2.0,0.3035574792448054,0
2341,NS-IBTS,1984,1,8,15-02-1984 05:32:00 AM,57.3167,3.35,31.0,2.0,0.509122950246022,0
2342,NS-IBTS,1984,1,8,15-02-1984 05:32:00 AM,57.3167,3.35,35.0,2.0,0.7274101305465384,0
2830,NS-IBTS,1984,1,8,15-02-1984 07:00:00 AM,55.4667,2.2,48.0,2.0,1.8410625022329632,1
2639,NS-IBTS,1984,1,8,15-02-1984 07:07:00 AM,55.6667,6.8167,0.0,0.0,0.0,0
