,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Gadus_morhua_juvenile,Gadus_morhua_adult,YearQuarter
915,NS-IBTS,1981,1,09-02-1981 08:10:00 AM,56.7667,5.25,58,0.9603195916700886,26.04556506217255,5
916,NS-IBTS,1981,1,09-02-1981 10:56:00 AM,56.7333,4.6333,61,0.2531272895857041,0.0,5
917,NS-IBTS,1981,1,09-02-1981 12:25:00 PM,59.25,0.5167,133,1.1377853090767658,25.367509729119647,5
918,NS-IBTS,1981,1,09-02-1981 01:12:00 PM,57.95,5.1667,127,1.8401411478712602,27.137801029968294,5
919,NS-IBTS,1981,1,09-02-1981 01:20:00 PM,57.35,11.5833,63,3.8010423302032335,47.96795642520985,5
920,NS-IBTS,1981,1,09-02-1981 02:55:00 PM,56.3,5.2333,54,0.048124108166934736,12.8986296765835,5
921,NS-IBTS,1981,1,09-02-1981 03:47:00 PM,59.75,0.5,136,0.0,74.87724741467675,5
922,NS-IBTS,1981,1,09-02-1981 03:55:00 PM,57.55,11.5333,71,7.775950187978992,134.06647699498956,5
923,NS-IBTS,1981,1,09-02-1981 04:58:00 PM,58.0333,4.5833,105,0.0,0.0,5
924,NS-IBTS,1981,1,09-02-1981 06:50:00 PM,59.75,1.4833,118,0.7253232572364265,19.745013561276156,5
925,NS-IBTS,1981,1,09-02-1981 10:40:00 PM,59.7667,2.5,118,0.3238965007827293,25.690326581542248,5
926,NS-IBTS,1981,1,10-02-1981 06:42:00 AM,59.7167,3.25,173,0.0,17.764793591730548,5
927,NS-IBTS,1981,1,10-02-1981 07:39:00 AM,58.1167,3.2833,80,1.4164930481188187,57.55687819381322,5
928,NS-IBTS,1981,1,10-02-1981 08:15:00 AM,57.4333,10.8167,42,0.746072737675298,101.97358117741868,5
929,NS-IBTS,1981,1,10-02-1981 09:50:00 AM,59.2333,3.3333,153,1.4712740042032326,4.0179917886932515,5
930,NS-IBTS,1981,1,10-02-1981 10:12:00 AM,58.0833,2.8667,75,13.215193302211826,78.06826008366922,5
931,NS-IBTS,1981,1,10-02-1981 11:00:00 AM,57.7,10.9333,30,8.387209317132529,65.8902273024384,5
932,NS-IBTS,1981,1,10-02-1981 12:20:00 PM,57.8667,2.8333,61,9.968472885186904,23.135567020244043,5
933,NS-IBTS,1981,1,10-02-1981 01:33:00 PM,56.65,6.9667,38,0.844262720554689,0.0,5
934,NS-IBTS,1981,1,10-02-1981 01:35:00 PM,57.65,11.3833,56,6.224005664687958,59.1815496665809,5
935,NS-IBTS,1981,1,10-02-1981 01:55:00 PM,59.3,2.1333,120,2.2488193628030793,105.383191463444,5
936,NS-IBTS,1981,1,10-02-1981 02:30:00 PM,57.6167,3.1167,63,9.40896414306092,72.87031015659652,5
937,NS-IBTS,1981,1,10-02-1981 02:49:00 PM,56.5833,6.9333,41,0.6284177148091437,4.716421253457211,5
938,NS-IBTS,1981,1,10-02-1981 04:12:00 PM,57.4167,3.2,60,5.728378205175631,18.48594097409102,5
939,NS-IBTS,1981,1,10-02-1981 04:30:00 PM,57.8833,11.2,61,1.3791543616804427,19.46853205795158,5
940,NS-IBTS,1981,1,10-02-1981 05:05:00 PM,59.1,1.4833,118,1.546665803764557,98.93947215594635,5
941,NS-IBTS,1981,1,10-02-1981 06:37:00 PM,57.3667,2.85,67,1.7392679375432145,0.0,5
942,NS-IBTS,1981,1,11-02-1981 06:40:00 AM,57.65,-1.2833,103,0.2870407598959782,12.44224175713099,5
943,NS-IBTS,1981,1,11-02-1981 07:48:00 AM,56.95,2.8333,70,3.8118783174804376,13.199318105090995,5
944,NS-IBTS,1981,1,11-02-1981 08:25:00 AM,57.8,10.9667,48,11.651681902101199,57.086230865102266,5
945,NS-IBTS,1981,1,11-02-1981 09:30:00 AM,57.75,-0.45,108,0.7707662207354986,80.11544270494363,5
946,NS-IBTS,1981,1,11-02-1981 09:38:00 AM,56.8167,3.0667,66,14.901871875915887,45.12722631739526,5
947,NS-IBTS,1981,1,11-02-1981 11:10:00 AM,57.8333,10.5833,102,1.6806491503764818,16.09478520784403,5
948,NS-IBTS,1981,1,11-02-1981 12:45:00 PM,57.7667,0.5,112,6.466054060922412,25.806097887768523,5
949,NS-IBTS,1981,1,11-02-1981 01:00:00 PM,56.3833,2.9167,73,16.429177898064047,64.93285237231179,5
950,NS-IBTS,1981,1,11-02-1981 01:45:00 PM,57.85,10.1167,77,1.5236668809034555,28.25318549667187,5
951,NS-IBTS,1981,1,11-02-1981 03:50:00 PM,57.75,1.5,93,7.994837104213261,120.63881477856677,5
952,NS-IBTS,1981,1,11-02-1981 03:59:00 PM,56.5667,7.3,40,3.956654667799696,232.8172964674679,5
953,NS-IBTS,1981,1,11-02-1981 04:00:00 PM,56.2833,3.6667,74,0.6949372638212714,27.501382306951097,5
954,NS-IBTS,1981,1,11-02-1981 04:30:00 PM,57.8667,9.7667,61,2.0099571784997146,19.81434480633374,5
955,NS-IBTS,1981,1,12-02-1981 07:25:00 AM,55.75,4.35,41,0.23187729408546853,0.0,5
956,NS-IBTS,1981,1,12-02-1981 07:37:00 AM,55.5833,4.4167,31,0.0,46.57844379372556,5
957,NS-IBTS,1981,1,12-02-1981 08:11:00 AM,56.3,7.1667,33,0.0,17.525767609215947,5
958,NS-IBTS,1981,1,12-02-1981 08:30:00 AM,57.6,8.7167,78,10.599692179213992,89.26445508451278,5
959,NS-IBTS,1981,1,12-02-1981 08:55:00 AM,55.75,4.6667,42,0.3163218245788333,5.065056536486249,5
960,NS-IBTS,1981,1,12-02-1981 09:01:00 AM,55.5833,4.6333,32,0.043509040502118526,35.18227820515442,5
961,NS-IBTS,1981,1,12-02-1981 09:20:00 AM,56.3333,7.2,35,0.10435845962403262,0.0,5
962,NS-IBTS,1981,1,12-02-1981 10:30:00 AM,55.75,5.0667,44,0.0,0.0,5
963,NS-IBTS,1981,1,12-02-1981 10:34:00 AM,55.4167,4.7333,43,0.41309797470964627,19.28699898011588,5
964,NS-IBTS,1981,1,12-02-1981 10:55:00 AM,57.5333,8.5667,71,13.229278048390633,141.32950498917907,5
965,NS-IBTS,1981,1,12-02-1981 12:04:00 PM,55.25,4.7833,46,0.4467581369154133,42.393271708456226,5
967,NS-IBTS,1981,1,12-02-1981 12:29:00 PM,56.1833,6.4,43,3.2820303052338704,50.66970404205903,5
966,NS-IBTS,1981,1,12-02-1981 12:29:00 PM,55.8333,5.5,50,0.07102106759881022,44.136571063852195,5
968,NS-IBTS,1981,1,12-02-1981 12:50:00 PM,57.45,8.5,55,8.78328413562841,68.13712788270672,5
969,NS-IBTS,1981,1,12-02-1981 01:15:00 PM,56.3,-2.05,46,0.2448187997342222,7.675485172665907,5
970,NS-IBTS,1981,1,12-02-1981 01:37:00 PM,56.1667,6.3333,44,4.843277768762812,32.01236213606153,5
971,NS-IBTS,1981,1,12-02-1981 01:45:00 PM,55.2167,5.1667,39,0.0,21.671958865154586,5
972,NS-IBTS,1981,1,12-02-1981 02:00:00 PM,55.75,5.8333,53,0.0,0.0,5
973,NS-IBTS,1981,1,12-02-1981 03:08:00 PM,55.25,5.45,40,0.0,13.84506422174444,5
974,NS-IBTS,1981,1,12-02-1981 03:35:00 PM,55.75,6.2,46,0.12326774046857752,0.0,5
975,NS-IBTS,1981,1,12-02-1981 04:25:00 PM,55.2333,5.7,43,0.0,1.7649403921247822,5
976,NS-IBTS,1981,1,12-02-1981 05:30:00 PM,56.5333,-2.2,46,1.3214264026861633,32.12961327380537,5
977,NS-IBTS,1981,1,13-02-1981 06:38:00 AM,53.4333,4.3833,26,0.10435845962403262,8.46207822340181,5
978,NS-IBTS,1981,1,13-02-1981 06:55:00 AM,54.25,7.4,42,0.9361117125570777,137.5812289380585,5
979,NS-IBTS,1981,1,13-02-1981 07:18:00 AM,55.4,6.5333,36,0.0,17.67901527913926,5
980,NS-IBTS,1981,1,13-02-1981 08:05:00 AM,53.3,4.2167,29,2.7380460906271415,46.24105348553636,5
981,NS-IBTS,1981,1,13-02-1981 08:28:00 AM,55.3167,6.6333,39,6.398862221986629,14.763624579814417,5
982,NS-IBTS,1981,1,13-02-1981 08:32:00 AM,54.3,7.35,45,0.5547766967503401,191.87953238750703,5
983,NS-IBTS,1981,1,13-02-1981 09:30:00 AM,54.2833,7.2833,41,2.1376189073530254,77.29095436301638,5
984,NS-IBTS,1981,1,13-02-1981 09:50:00 AM,53.05,4.0833,29,0.1443646063696501,6.514308864786402,5
985,NS-IBTS,1981,1,13-02-1981 11:02:00 AM,55.3,7.2667,24,0.022896959431875478,16.933794051660833,5
986,NS-IBTS,1981,1,13-02-1981 12:30:00 PM,55.2833,7.6167,21,0.0,35.86770415084763,5
987,NS-IBTS,1981,1,13-02-1981 12:39:00 PM,54.4,6.45,39,8.665027262433625,83.03458232027972,5
988,NS-IBTS,1981,1,13-02-1981 01:47:00 PM,54.4167,6.4167,40,11.500959591289174,105.02347905171487,5
989,NS-IBTS,1981,1,13-02-1981 02:47:00 PM,54.45,6.5,40,12.619506659047612,87.1436614493405,5
990,NS-IBTS,1981,1,14-02-1981 06:57:00 AM,54.5667,6.55,37,3.401357308493834,71.50134511766807,5
991,NS-IBTS,1981,1,14-02-1981 07:15:00 AM,56.6833,-0.75,73,3.8375307941368937,21.18532164591351,5
992,NS-IBTS,1981,1,14-02-1981 08:32:00 AM,54.6167,6.5833,39,2.6410164415327593,49.990394736200656,5
993,NS-IBTS,1981,1,14-02-1981 09:25:00 AM,54.5667,6.5,39,2.9510821016431246,25.94949964420034,5
994,NS-IBTS,1981,1,14-02-1981 11:30:00 AM,56.5167,-1.3,64,0.19825170008230178,31.436755424690073,5
995,NS-IBTS,1981,1,14-02-1981 12:43:00 PM,54.5667,7.2167,39,0.5315954740195324,18.775227023595725,5
996,NS-IBTS,1981,1,14-02-1981 01:48:00 PM,54.5833,7.1667,40,0.35514503455404606,18.85556829023895,5
997,NS-IBTS,1981,1,14-02-1981 02:43:00 PM,54.6167,7.2,31,1.111967072552077,9.904488988528202,5
998,NS-IBTS,1981,1,14-02-1981 03:15:00 PM,56.3167,-1.2333,62,0.01915154758207275,5.566059615906598,5
999,NS-IBTS,1981,1,14-02-1981 07:40:00 PM,56.2833,-0.65,69,0.985685398625419,2.5357600251582375,5
1000,NS-IBTS,1981,1,15-02-1981 07:00:00 AM,55.3667,-1.1667,88,11.901005330859386,38.217529062421704,5
1001,NS-IBTS,1981,1,15-02-1981 01:20:00 PM,55.5333,-1.0167,97,0.2034722020735091,2.5959281540695014,5
1002,NS-IBTS,1981,1,15-02-1981 04:10:00 PM,55.6,-0.8333,93,4.444556085232516,5.524086922895321,5
1003,NS-IBTS,1981,1,15-02-1981 08:00:00 PM,55.4833,-0.5667,64,0.0,7.938251551530967,5
1004,NS-IBTS,1981,1,16-02-1981 08:40:00 AM,54.4167,2.1833,31,0.0,1.581317257137613,5
1005,NS-IBTS,1981,1,16-02-1981 10:20:00 AM,52.3,4.1,21,0.0,17.962807764779868,5
1006,NS-IBTS,1981,1,16-02-1981 12:19:00 PM,52.4333,4.2333,21,0.0,8.011049193211175,5
1007,NS-IBTS,1981,1,16-02-1981 02:27:00 PM,52.7,4.25,25,0.19361999354795545,45.70618515767301,5
1008,NS-IBTS,1981,1,16-02-1981 02:45:00 PM,54.3333,3.3,45,0.04375634385790922,92.845141344996,5
1009,NS-IBTS,1981,1,16-02-1981 04:05:00 PM,52.8833,4.1833,25,0.0,0.9601733648750708,5
1010,NS-IBTS,1981,1,16-02-1981 04:50:00 PM,55.5167,7.1167,27,0.12581578287996392,33.62030150230553,5
1011,NS-IBTS,1981,1,16-02-1981 08:55:00 PM,54.7333,2.6167,16,0.0,0.0,5
1012,NS-IBTS,1981,1,17-02-1981 06:30:00 AM,55.1333,6.2167,47,2.621364149298364,45.48033454664185,5
1013,NS-IBTS,1981,1,17-02-1981 06:58:00 AM,56.5833,5.2333,57,0.0,0.0,5
1014,NS-IBTS,1981,1,17-02-1981 08:25:00 AM,57.95,9.8,103,1.940644844411876,61.597936507317684,5
1015,NS-IBTS,1981,1,17-02-1981 08:30:00 AM,54.6167,3.8667,42,0.12656364479285204,27.327039657095458,5
1016,NS-IBTS,1981,1,17-02-1981 08:40:00 AM,55.25,5.7833,46,2.629039032552156,279.938109761081,5
1017,NS-IBTS,1981,1,17-02-1981 09:40:00 AM,56.2667,4.8833,56,0.4513345043042989,0.0,5
1018,NS-IBTS,1981,1,17-02-1981 10:00:00 AM,55.25,5.55,46,0.0,32.725352703132174,5
1019,NS-IBTS,1981,1,17-02-1981 10:45:00 AM,58.0333,9.8333,183,0.0,8.115517657514507,5
1020,NS-IBTS,1981,1,17-02-1981 12:25:00 PM,55.25,5.25,41,0.0,28.14217440594854,5
1021,NS-IBTS,1981,1,17-02-1981 01:50:00 PM,57.8667,9.7833,60,16.905440696751455,125.78975833108835,5
1022,NS-IBTS,1981,1,17-02-1981 02:40:00 PM,55.25,4.75,47,0.059518149819502354,105.88219674898029,5
1023,NS-IBTS,1981,1,17-02-1981 04:10:00 PM,55.25,4.4333,46,0.022896959431875478,29.674627026894612,5
1024,NS-IBTS,1981,1,17-02-1981 04:15:00 PM,57.7167,10.05,75,3.672509794856354,17.049014555711103,5
1025,NS-IBTS,1981,1,18-02-1981 07:10:00 AM,54.8833,6.1833,37,0.0,0.0,5
1026,NS-IBTS,1981,1,18-02-1981 08:20:00 AM,58.65,10.8333,84,3.6818901857545265,84.13937345905086,5
1027,NS-IBTS,1981,1,18-02-1981 10:00:00 AM,58.6167,10.9,73,8.589207340603169,57.04237782063666,5
1028,NS-IBTS,1981,1,18-02-1981 10:55:00 AM,54.6667,6.2667,37,0.09680999677397772,4.600590679412986,5
1029,NS-IBTS,1981,1,18-02-1981 12:00:00 PM,58.5,10.7667,130,0.0,6.7978842319191175,5
1030,NS-IBTS,1981,1,18-02-1981 01:45:00 PM,54.5167,6.0833,37,1.1346403331389194,118.11355109191565,5
1031,NS-IBTS,1981,1,18-02-1981 02:30:00 PM,58.4667,11.0833,61,9.286298554560453,49.415072722972134,5
1032,NS-IBTS,1981,1,18-02-1981 03:25:00 PM,54.4833,6.1333,34,0.49488071671015343,43.485166669113994,5
1033,NS-IBTS,1981,1,19-02-1981 07:24:00 AM,57.4333,8.3667,64,3.5640279916894024,12.519934653565262,5
1034,NS-IBTS,1981,1,19-02-1981 08:35:00 AM,57.9833,11.0667,112,1.0065881296007848,18.79034106671459,5
1035,NS-IBTS,1981,1,19-02-1981 08:52:00 AM,57.45,8.1333,101,0.0,0.0,5
1036,NS-IBTS,1981,1,19-02-1981 10:47:00 AM,57.3667,7.8333,67,0.4069444041470182,16.142855943178446,5
1037,NS-IBTS,1981,1,19-02-1981 01:22:00 PM,57.1667,7.25,59,14.385321465813586,22.828820642952305,5
1038,NS-IBTS,1981,1,19-02-1981 04:08:00 PM,57.1333,6.5333,57,0.39749189595535417,2.331355890930733,5
1039,NS-IBTS,1981,1,20-02-1981 07:14:00 AM,56.95,4.7667,63,0.0,0.0,5
1040,NS-IBTS,1981,1,20-02-1981 09:37:00 AM,57.2167,4.7833,52,0.015881065939653334,0.0,5
1041,NS-IBTS,1981,1,20-02-1981 12:50:00 PM,57.4333,5.1833,85,0.0,429.6883228652508,5
1045,NS-IBTS,1981,1,21-02-1981 07:02:00 AM,54.8333,7.0833,24,0.6044266848363204,27.469376050538177,5
1046,NS-IBTS,1981,1,21-02-1981 09:30:00 AM,54.7167,7.3333,20,14.543389263072703,16.02080523620898,5
1047,NS-IBTS,1981,1,21-02-1981 03:50:00 PM,54.6333,7.4333,20,3.8880748552545863,9.885112543913046,5
1052,NS-IBTS,1981,1,22-02-1981 06:25:00 AM,54.45,7.55,20,1.9135236974362715,12.089527340655767,5
1053,NS-IBTS,1981,1,22-02-1981 08:06:00 AM,54.4333,7.5833,20,0.5545299047591039,20.03912260557977,5
1054,NS-IBTS,1981,1,22-02-1981 11:20:00 AM,54.4,7.3,29,3.048797687792874,46.93496993325706,5
1055,NS-IBTS,1981,1,22-02-1981 03:30:00 PM,54.45,6.55,35,1.2782354206293356,11.819968029992292,5
1060,NS-IBTS,1981,1,23-02-1981 03:40:00 PM,53.1,3.5333,28,0.29797845317198807,55.48504303700644,5
1064,NS-IBTS,1981,1,24-02-1981 06:38:00 AM,54.75,4.5,47,0.4471642412513068,30.89539497370471,5
1065,NS-IBTS,1981,1,24-02-1981 07:15:00 AM,58.5667,-1.4,113,0.4135952827915609,52.3656952795022,5
1066,NS-IBTS,1981,1,24-02-1981 08:27:00 AM,54.75,4.8667,43,0.6534620944368681,282.88290572202555,5
1067,NS-IBTS,1981,1,24-02-1981 10:20:00 AM,54.7667,5.3167,42,0.0,97.98622868586682,5
1068,NS-IBTS,1981,1,24-02-1981 11:00:00 AM,58.4333,-1.2167,102,0.9158868558908757,6.368453144536112,5
1069,NS-IBTS,1981,1,24-02-1981 11:25:00 AM,54.6333,5.6833,42,0.0,25.987845832617758,5
1070,NS-IBTS,1981,1,24-02-1981 02:50:00 PM,54.25,5.6667,41,0.2870407598959782,137.46396570376882,5
1071,NS-IBTS,1981,1,24-02-1981 03:10:00 PM,58.3667,-0.5667,126,0.0,176.8302280229798,5
1072,NS-IBTS,1981,1,24-02-1981 04:15:00 PM,54.2667,5.35,41,0.0,4.185187678220499,5
1073,NS-IBTS,1981,1,24-02-1981 09:35:00 PM,58.7333,-0.4833,139,0.6306362704190277,13.037162212383947,5
1075,NS-IBTS,1981,1,25-02-1981 06:40:00 AM,55.8,7.6667,20,0.3001335705457063,50.54653812859156,5
1076,NS-IBTS,1981,1,25-02-1981 08:47:00 AM,55.7167,7.1333,33,0.3360027203883975,18.47713529182711,5
1077,NS-IBTS,1981,1,25-02-1981 10:28:00 AM,55.7333,6.7,36,1.0394030332042383,71.134785270262,5
1078,NS-IBTS,1981,1,25-02-1981 12:55:00 PM,55.4167,6.4833,42,0.5734076664722774,21.679427540429614,5
1079,NS-IBTS,1981,1,25-02-1981 02:40:00 PM,57.9,-3.35,59,0.0,7.827083776869136,5
1080,NS-IBTS,1981,1,25-02-1981 03:10:00 PM,55.35,7.1167,29,2.263657589174632,526.4973688532565,5
1081,NS-IBTS,1981,1,25-02-1981 04:10:00 PM,55.35,7.3333,26,2.8761274467873044,10.33958911889111,5
1082,NS-IBTS,1981,1,25-02-1981 08:45:00 PM,57.95,-2.7667,88,0.04375634385790922,39.34871718568484,5
1083,NS-IBTS,1981,1,26-02-1981 06:38:00 AM,54.25,4.6167,47,2.483269591390335,6.3751521997743446,5
1084,NS-IBTS,1981,1,26-02-1981 08:27:00 AM,54.15,4.2333,48,1.5912607846455002,5.445797432553876,5
1085,NS-IBTS,1981,1,26-02-1981 09:35:00 AM,54.1333,4.2167,46,1.5465831734176343,13.419757838906218,5
1086,NS-IBTS,1981,1,26-02-1981 12:35:00 PM,53.8833,4.3,43,0.3263876520600667,40.290999311285745,5
1087,NS-IBTS,1981,1,26-02-1981 01:55:00 PM,53.8,4.5167,42,1.3454934017595974,25.752400236910848,5
1088,NS-IBTS,1981,1,26-02-1981 03:30:00 PM,53.8,4.7833,37,3.060026725710021,132.8990419199101,5
861,NS-IBTS,1981,1,02-03-1981 04:17:00 PM,53.6333,5.1167,25,0.0,10.322989944938811,5
866,NS-IBTS,1981,1,03-03-1981 06:35:00 AM,54.3667,8.0667,28,206.1537100584563,35.56878353105715,5
867,NS-IBTS,1981,1,03-03-1981 08:20:00 AM,54.4833,8.0667,17,16.89916675275716,2.989179369398682,5
868,NS-IBTS,1981,1,03-03-1981 10:15:00 AM,54.7,8.0167,13,28.021206548489022,4.255927249611865,5
869,NS-IBTS,1981,1,03-03-1981 12:20:00 PM,54.9167,8.05,17,14.217949386738374,1.967968757802932,5
870,NS-IBTS,1981,1,03-03-1981 02:25:00 PM,55.15,8.05,17,1.476039596917425,0.7400199175490753,5
871,NS-IBTS,1981,1,03-03-1981 04:15:00 PM,55.2833,8.05,14,0.624977481568628,0.0,5
880,NS-IBTS,1981,1,04-03-1981 06:40:00 AM,53.9833,7.55,33,17.17243636482126,419.70485467678,5
881,NS-IBTS,1981,1,04-03-1981 08:00:00 AM,53.95,7.35,30,20.441769884631555,241.88818455113977,5
882,NS-IBTS,1981,1,04-03-1981 10:10:00 AM,53.8833,6.9,25,1.3551967924944068,7.186338352824691,5
883,NS-IBTS,1981,1,04-03-1981 12:25:00 PM,53.7833,6.25,25,1.5406477961685825,189.86408066527304,5
884,NS-IBTS,1981,1,04-03-1981 02:25:00 PM,53.7,5.8333,23,2.3362087553085966,6.180767249630453,5
885,NS-IBTS,1981,1,04-03-1981 04:10:00 PM,53.65,5.5,27,0.0,22.610901404474998,5
900,NS-IBTS,1981,1,05-03-1981 06:40:00 AM,55.75,3.5,59,1.9990657232016145,64.74260776305714,5
901,NS-IBTS,1981,1,05-03-1981 08:50:00 AM,55.4,3.5,33,0.08751268771581844,81.42882188258145,5
902,NS-IBTS,1981,1,05-03-1981 12:25:00 PM,54.8333,3.5,41,0.0,40.53092631458367,5
903,NS-IBTS,1981,1,05-03-1981 02:47:00 PM,54.4333,3.5,44,0.0,0.0,5
904,NS-IBTS,1981,1,05-03-1981 04:45:00 PM,54.1667,3.5,37,0.0,57.35538997320717,5
1408,NS-IBTS,1982,1,28-01-1982 08:27:00 AM,55.2333,-1.0833,99,0.3209707285822194,21.334374031466563,6
1409,NS-IBTS,1982,1,28-01-1982 11:53:00 AM,55.4167,-0.55,76,0.0,42.15722131360492,6
1410,NS-IBTS,1982,1,28-01-1982 03:42:00 PM,54.9333,-0.2833,84,1.5099705171135094,13.84506422174444,6
1417,NS-IBTS,1982,1,29-01-1982 08:20:00 AM,55.7667,-1.6667,77,1.1987343911312873,5.246623096711286,6
1418,NS-IBTS,1982,1,29-01-1982 12:49:00 PM,55.9,-0.5333,73,0.19361999354795545,0.0,6
1419,NS-IBTS,1982,1,29-01-1982 05:04:00 PM,56.2,0.3667,78,0.4069444041470182,20.52524474459218,6
1420,NS-IBTS,1982,1,30-01-1982 12:52:00 PM,55.8,0.85,75,0.7833394342012998,0.0,6
1421,NS-IBTS,1982,1,31-01-1982 07:40:00 AM,60.4,3.0333,120,0.02993412598843495,0.0,6
1422,NS-IBTS,1982,1,31-01-1982 08:20:00 AM,56.6833,1.3833,103,0.0,58.942273391911826,6
1423,NS-IBTS,1982,1,31-01-1982 10:15:00 AM,60.5667,3.0167,140,5.312793965872588,0.0,6
1424,NS-IBTS,1982,1,31-01-1982 12:12:00 PM,57.2167,1.2,92,1.5979567863186204,4.262914033325124,6
1425,NS-IBTS,1982,1,31-01-1982 12:45:00 PM,60.5833,2.7833,110,1.2415464789677524,1.2207679468101003,6
1426,NS-IBTS,1982,1,31-01-1982 03:17:00 PM,57.25,0.5,89,4.66778777282274,34.174662416938205,6
1427,NS-IBTS,1982,1,31-01-1982 05:10:00 PM,61.0667,2.2667,130,0.22202919243603408,0.0,6
1428,NS-IBTS,1982,1,31-01-1982 06:41:00 PM,56.8,0.4333,89,0.1443646063696501,0.0,6
1108,NS-IBTS,1982,1,01-02-1982 06:25:00 AM,60.2333,2.5833,100,0.0,0.0,6
1109,NS-IBTS,1982,1,01-02-1982 08:16:00 AM,56.4,1.4833,100,0.9566864041778992,22.270807853601838,6
1110,NS-IBTS,1982,1,01-02-1982 11:55:00 AM,59.9333,2.7333,110,0.0,0.0,6
1111,NS-IBTS,1982,1,01-02-1982 12:40:00 PM,55.75,1.7333,80,0.10435845962403262,55.08899312535602,6
1112,NS-IBTS,1982,1,01-02-1982 02:40:00 PM,52.75,3.4833,27,0.6239159098985425,11.220261397169391,6
1113,NS-IBTS,1982,1,01-02-1982 02:55:00 PM,59.8833,3.0667,140,0.19770778341948697,0.0,6
1114,NS-IBTS,1982,1,01-02-1982 04:12:00 PM,55.4167,1.4,75,0.3099377193278537,0.0,6
1115,NS-IBTS,1982,1,01-02-1982 05:52:00 PM,53.2667,3.5,25,0.048124108166934736,140.34764161229268,6
1122,NS-IBTS,1982,1,02-02-1982 07:30:00 AM,55.25,2.5,34,0.23601087858363246,12.860990954637478,6
1123,NS-IBTS,1982,1,02-02-1982 08:00:00 AM,59.2833,3.1167,140,0.0,4.910497587174133,6
1124,NS-IBTS,1982,1,02-02-1982 08:13:00 AM,55.7167,5.3833,54,0.9580320960271065,24.982650925438282,6
1125,NS-IBTS,1982,1,02-02-1982 09:55:00 AM,59.25,2.8833,100,0.32047086405417186,227.4013453453002,6
1126,NS-IBTS,1982,1,02-02-1982 10:23:00 AM,55.75,2.4833,81,0.076606190328291,71.39757409147191,6
1127,NS-IBTS,1982,1,02-02-1982 11:59:00 AM,55.8833,6.25,47,0.02993412598843495,0.0,6
1128,NS-IBTS,1982,1,02-02-1982 01:00:00 PM,56.1833,2.5,73,0.9816995934524372,0.8091292868743843,6
1129,NS-IBTS,1982,1,02-02-1982 01:25:00 PM,58.9167,3.1333,130,8.581802375459894,95.3211570720976,6
1130,NS-IBTS,1982,1,02-02-1982 02:15:00 PM,55.6667,6.5,44,0.01707215497156727,22.484770658383585,6
1131,NS-IBTS,1982,1,02-02-1982 03:05:00 PM,58.85,2.8833,120,1.0304161297459402,77.27305507902095,6
1132,NS-IBTS,1982,1,02-02-1982 04:18:00 PM,56.25,1.5,84,1.8156835134763265,26.814303209102565,6
1133,NS-IBTS,1982,1,02-02-1982 07:17:00 PM,56.75,1.5,97,0.4069444041470182,22.464188834359724,6
1138,NS-IBTS,1982,1,03-02-1982 07:32:00 AM,57.2667,1.4167,96,4.74892991567772,332.56269029189883,6
1139,NS-IBTS,1982,1,03-02-1982 08:12:00 AM,55.5833,7.1667,30,0.0,0.0,6
1140,NS-IBTS,1982,1,03-02-1982 11:08:00 AM,55.8,7.7167,22,0.10458484268738572,9.176557239844339,6
1141,NS-IBTS,1982,1,03-02-1982 11:35:00 AM,57.7667,1.45,85,0.7707662207354986,45.850084754391716,6
1142,NS-IBTS,1982,1,03-02-1982 01:42:00 PM,56.0833,7.6833,29,0.0,0.0,6
1143,NS-IBTS,1982,1,03-02-1982 03:00:00 PM,58.2667,1.5,105,0.4069444041470182,94.61224921314331,6
1144,NS-IBTS,1982,1,03-02-1982 06:45:00 PM,58.75,1.4667,113,0.0,0.0,6
1145,NS-IBTS,1982,1,03-02-1982 09:30:00 PM,59.0833,1.4167,118,0.0,19.658660004563394,6
1146,NS-IBTS,1982,1,04-02-1982 07:18:00 AM,59.75,1.4667,114,0.0,40.54876330450653,6
1147,NS-IBTS,1982,1,04-02-1982 08:21:00 AM,56.35,7.2333,34,0.0,10.322989944938811,6
1148,NS-IBTS,1982,1,04-02-1982 09:45:00 AM,51.2167,2.15,36,7.203303622696614,1.2207679468101003,6
1149,NS-IBTS,1982,1,04-02-1982 10:17:00 AM,59.7333,0.5167,134,0.02993412598843495,30.807612246025485,6
1150,NS-IBTS,1982,1,04-02-1982 12:16:00 PM,56.1833,6.4167,43,0.0,0.0,6
1151,NS-IBTS,1982,1,04-02-1982 02:55:00 PM,59.25,0.5,133,0.860336743524525,48.2171397153744,6
1152,NS-IBTS,1982,1,04-02-1982 03:07:00 PM,56.1667,5.75,53,0.20607675259519753,2.904410664568375,6
1153,NS-IBTS,1982,1,04-02-1982 04:20:00 PM,51.7,2.2167,45,15.734361180441812,140.3206238636161,6
1154,NS-IBTS,1982,1,04-02-1982 06:55:00 PM,58.7667,0.5,150,0.0,25.888362641663562,6
1155,NS-IBTS,1982,1,04-02-1982 10:12:00 PM,58.7333,-0.1833,123,0.0,12.532577622760314,6
1156,NS-IBTS,1982,1,05-02-1982 07:21:00 AM,57.7667,-0.5333,114,0.0,148.29063766983916,6
1157,NS-IBTS,1982,1,05-02-1982 07:50:00 AM,51.9333,1.8167,30,0.0,86.68315867534719,6
