,Survey,Year,Quarter,DateTime,ShootLat,ShootLong,Depth,Eutrigla_gurnardus_juvenile,Eutrigla_gurnardus_adult,YearQuarter
5239,NS-IBTS,1991,1,23-01-1991 02:20:00 PM,59.7667,3.1167,129,0.0,13.034442506491025,15
5240,NS-IBTS,1991,1,23-01-1991 03:20:00 PM,54.8333,0.0167,70,0.5839285982010751,231.36434311923938,15
5241,NS-IBTS,1991,1,23-01-1991 05:22:00 PM,59.6667,2.4833,110,0.0,7.561916360278147,15
5242,NS-IBTS,1991,1,24-01-1991 07:27:00 AM,55.4,6.5,40,0.0,0.13420468401686933,15
5243,NS-IBTS,1991,1,24-01-1991 07:51:00 AM,55.4167,-0.6333,82,0.09141000871896804,9.715227792682729,15
5244,NS-IBTS,1991,1,24-01-1991 08:00:00 AM,60.2167,1.6667,107,0.0,2.3971923044794146,15
5245,NS-IBTS,1991,1,24-01-1991 09:55:00 AM,55.3667,-1.1,98,0.0,1.8776901787865277,15
5246,NS-IBTS,1991,1,24-01-1991 10:13:00 AM,55.3833,7.2833,15,0.0,0.0,15
5247,NS-IBTS,1991,1,24-01-1991 11:50:00 AM,60.15,0.7667,140,0.0,13.4262197818436,15
5248,NS-IBTS,1991,1,24-01-1991 12:51:00 PM,55.3167,8.0333,16,0.0,0.0,15
5249,NS-IBTS,1991,1,24-01-1991 12:59:00 PM,55.7167,-1.2667,69,0.0,0.0,15
5250,NS-IBTS,1991,1,24-01-1991 02:37:00 PM,59.8167,0.6833,120,0.0,0.5368187360674773,15
5251,NS-IBTS,1991,1,24-01-1991 03:26:00 PM,54.9167,7.8667,20,0.0,0.0,15
5252,NS-IBTS,1991,1,24-01-1991 03:43:00 PM,55.8333,-0.7667,71,0.0,3.938711075835975,15
5253,NS-IBTS,1991,1,25-01-1991 06:36:00 AM,59.6833,1.35,102,0.0,0.0,15
5254,NS-IBTS,1991,1,25-01-1991 07:33:00 AM,54.7,6.5,41,0.0,0.0,15
5255,NS-IBTS,1991,1,25-01-1991 07:44:00 AM,55.1167,0.9167,63,0.0730795739181507,24.42731587767782,15
5256,NS-IBTS,1991,1,25-01-1991 09:30:00 AM,54.9333,1.0167,57,0.06523334799399841,17.70440798207647,15
5257,NS-IBTS,1991,1,25-01-1991 09:53:00 AM,59.3167,1.45,98,0.0,0.0,15
5258,NS-IBTS,1991,1,25-01-1991 11:28:00 AM,54.2833,5.6,42,0.03653978695907535,0.0,15
5259,NS-IBTS,1991,1,25-01-1991 12:50:00 PM,59.2667,0.7667,124,0.0,0.3454419341616796,15
5260,NS-IBTS,1991,1,25-01-1991 02:22:00 PM,54.4167,1.5167,54,0.028693561034923064,5.095235229287517,15
5261,NS-IBTS,1991,1,25-01-1991 02:43:00 PM,54.25,4.6833,48,0.0,2.84484743773472,15
5262,NS-IBTS,1991,1,25-01-1991 03:54:00 PM,58.9333,0.8167,126,0.0,0.5089739408644762,15
5265,NS-IBTS,1991,1,26-01-1991 06:31:00 AM,59.3667,2.15,116,0.0,0.09762927233309061,15
5266,NS-IBTS,1991,1,26-01-1991 07:37:00 AM,54.85,2.5,22,0.0,2.160442242152026,15
5267,NS-IBTS,1991,1,26-01-1991 07:45:00 AM,53.75,3.4667,38,0.0,0.2163556793208582,15
5268,NS-IBTS,1991,1,26-01-1991 09:14:00 AM,55.0167,2.7167,21,0.0,2.153224812212764,15
5269,NS-IBTS,1991,1,26-01-1991 10:36:00 AM,58.8,2.5333,110,0.0,0.4985928981112641,15
5270,NS-IBTS,1991,1,26-01-1991 11:05:00 AM,54.25,2.7333,42,0.0,5.690819124888335,15
5271,NS-IBTS,1991,1,26-01-1991 12:17:00 PM,55.0667,3.2167,24,0.0,0.5548939905621503,15
5272,NS-IBTS,1991,1,26-01-1991 01:18:00 PM,58.8667,3.15,110,0.0,1.4928085797479196,15
5273,NS-IBTS,1991,1,26-01-1991 02:08:00 PM,54.3667,3.5167,47,0.0,5.44751375843948,15
5274,NS-IBTS,1991,1,26-01-1991 02:41:00 PM,54.75,3.4333,40,0.0,1.2783499009873727,15
5275,NS-IBTS,1991,1,26-01-1991 04:38:00 PM,59.2833,3.1333,134,0.0,1.0526265622178814,15
5276,NS-IBTS,1991,1,26-01-1991 05:29:00 PM,54.65,2.7667,23,0.12794979567804338,0.41219150841857166,15
5278,NS-IBTS,1991,1,27-01-1991 07:44:00 AM,54.7667,3.7333,47,0.0730795739181507,2.578952960986968,15
5279,NS-IBTS,1991,1,27-01-1991 07:46:00 AM,55.55,0.8333,78,0.0,86.7463351124524,15
5280,NS-IBTS,1991,1,27-01-1991 09:34:00 AM,55.6167,1.2167,76,0.31993503051638816,58.59771282172711,15
5281,NS-IBTS,1991,1,27-01-1991 10:28:00 AM,55.2333,3.4833,30,0.0,0.0,15
5282,NS-IBTS,1991,1,27-01-1991 12:54:00 PM,55.4333,1.7667,66,0.0,27.184644953412814,15
5283,NS-IBTS,1991,1,27-01-1991 01:24:00 PM,55.2667,2.6,39,0.0,7.181240300308469,15
5284,NS-IBTS,1991,1,27-01-1991 01:56:00 PM,58.1167,3.65,85,0.0,1.2785025623890212,15
5285,NS-IBTS,1991,1,27-01-1991 03:28:00 PM,55.55,2.3,67,0.3471279761112158,211.96184971403778,15
5286,NS-IBTS,1991,1,27-01-1991 05:18:00 PM,55.2667,1.45,59,1.1964483080003732,21.50448056917032,15
5287,NS-IBTS,1991,1,27-01-1991 05:37:00 PM,58.2,2.7333,66,0.02407129532269566,6.727229452523798,15
5292,NS-IBTS,1991,1,28-01-1991 06:26:00 AM,56.25,1.45,83,0.09141000871896804,94.300723485031,15
5293,NS-IBTS,1991,1,28-01-1991 07:38:00 AM,53.9167,2.65,37,0.0,9.609682617262784,15
5294,NS-IBTS,1991,1,28-01-1991 09:22:00 AM,55.7833,1.4333,79,0.47990254577458225,196.32965929104517,15
5295,NS-IBTS,1991,1,28-01-1991 09:39:00 AM,54.1333,2.9167,45,0.0,1.0886248927290403,15
5296,NS-IBTS,1991,1,28-01-1991 12:26:00 PM,55.75,0.55,95,0.0,80.50796638964587,15
5297,NS-IBTS,1991,1,28-01-1991 12:42:00 PM,54.0833,3.4667,41,0.0,2.2686838564715885,15
5298,NS-IBTS,1991,1,28-01-1991 03:26:00 PM,53.7333,3.5333,34,0.0,0.4753661645273092,15
5299,NS-IBTS,1991,1,28-01-1991 04:35:00 PM,56.2333,0.5,90,0.566366697865668,566.2837178340009,15
5306,NS-IBTS,1991,1,29-01-1991 06:24:00 AM,56.8,0.4833,92,0.04570500435948402,37.37393052743272,15
5307,NS-IBTS,1991,1,29-01-1991 07:37:00 AM,53.0667,2.7167,32,0.0,0.3321816628019078,15
5308,NS-IBTS,1991,1,29-01-1991 08:50:00 AM,52.9667,2.5667,35,0.0,0.0,15
5309,NS-IBTS,1991,1,29-01-1991 09:25:00 AM,56.7667,1.3667,97,0.0,21.68190823238587,15
5310,NS-IBTS,1991,1,29-01-1991 12:19:00 PM,57.1833,1.45,97,0.0,6.014035821733183,15
5311,NS-IBTS,1991,1,29-01-1991 02:25:00 PM,57.0667,-1.7333,110,0.0,0.0,15
5312,NS-IBTS,1991,1,29-01-1991 03:16:00 PM,57.3,0.6667,89,0.0,171.88756678126276,15
5313,NS-IBTS,1991,1,29-01-1991 05:25:00 PM,57.6167,0.5833,89,0.04570500435948402,53.81844982906125,15
5314,NS-IBTS,1991,1,29-01-1991 07:02:00 PM,56.6667,-1.25,67,0.004216565509450168,0.28315579235784116,15
5315,NS-IBTS,1991,1,29-01-1991 09:14:00 PM,59.3167,-0.4,135,0.04570500435948402,0.4325030321804426,15
5316,NS-IBTS,1991,1,29-01-1991 09:51:00 PM,56.6,-0.8833,70,0.0,5.001698850351195,15
5317,NS-IBTS,1991,1,30-01-1991 07:00:00 AM,57.8,-0.6167,116,0.0,0.13420468401686933,15
5318,NS-IBTS,1991,1,30-01-1991 07:21:00 AM,60.1667,-0.3667,126,0.0,0.8316486448228018,15
5319,NS-IBTS,1991,1,30-01-1991 09:57:00 AM,58.25,-0.45,126,0.0,0.0,15
5320,NS-IBTS,1991,1,30-01-1991 11:03:00 AM,60.8167,-0.4667,110,0.04570500435948402,1.610007973335561,15
5321,NS-IBTS,1991,1,30-01-1991 01:19:00 PM,58.3167,-1.4,90,0.0,2.454972086467147,15
5322,NS-IBTS,1991,1,30-01-1991 02:43:00 PM,61.1667,-0.9833,152,0.0,18.726474384552112,15
5323,NS-IBTS,1991,1,30-01-1991 04:05:00 PM,57.4,4.2,68,0.0,0.0,15
5324,NS-IBTS,1991,1,30-01-1991 05:15:00 PM,57.7333,-1.3,92,0.0,6.756715454516216,15
5325,NS-IBTS,1991,1,30-01-1991 07:25:00 PM,56.3,-0.9833,67,0.04112580091678983,1.0775501469852509,15
5326,NS-IBTS,1991,1,30-01-1991 10:03:00 PM,60.8167,-1.6833,121,0.0,21.655151401739747,15
5327,NS-IBTS,1991,1,31-01-1991 06:23:00 AM,57.8333,-2.5333,85,0.02206292029922505,0.2897150548685828,15
5328,NS-IBTS,1991,1,31-01-1991 07:28:00 AM,60.0,-1.55,128,0.36564003487587216,14.748681141151987,15
5329,NS-IBTS,1991,1,31-01-1991 08:00:00 AM,58.2,4.5333,230,0.0,0.0,15
5330,NS-IBTS,1991,1,31-01-1991 08:23:00 AM,55.75,0.2,78,0.006017823830673915,17.8772517360544,15
5331,NS-IBTS,1991,1,31-01-1991 08:40:00 AM,57.85,-3.25,62,0.0,0.0,15
5332,NS-IBTS,1991,1,31-01-1991 10:45:00 AM,56.0,0.1667,85,0.02206292029922505,46.96898502744091,15
5333,NS-IBTS,1991,1,31-01-1991 10:57:00 AM,58.1667,-3.1667,63,0.09141000871896804,0.15055782043139165,15
5334,NS-IBTS,1991,1,31-01-1991 12:05:00 PM,57.8,4.6333,78,0.0,1.5328134468007928,15
5335,NS-IBTS,1991,1,31-01-1991 01:27:00 PM,58.3333,-2.5833,57,0.0,0.0,15
5336,NS-IBTS,1991,1,31-01-1991 04:20:00 PM,56.5,1.1667,88,0.02285250217974201,21.64506031801905,15
5337,NS-IBTS,1991,1,31-01-1991 04:30:00 PM,57.8333,3.7167,70,0.0,0.26840936803373866,15
5338,NS-IBTS,1991,1,31-01-1991 05:25:00 PM,58.65,-1.5333,113,0.06523334799399841,0.0,15
5339,NS-IBTS,1991,1,31-01-1991 05:55:00 PM,59.9667,-1.55,116,0.04570500435948402,0.37447501641050784,15
5340,NS-IBTS,1991,1,31-01-1991 07:46:00 PM,56.35,1.2833,85,0.02206292029922505,35.76917616299772,15
5341,NS-IBTS,1991,1,31-01-1991 10:32:00 PM,59.7167,-0.1167,140,0.04570500435948402,2.501127973524791,15
4918,NS-IBTS,1991,1,01-02-1991 06:28:00 AM,58.7333,-0.5833,130,0.0,2.797208269270715,15
4919,NS-IBTS,1991,1,01-02-1991 07:25:00 AM,59.3,-1.5,97,0.04570500435948402,8.79072382135639,15
4920,NS-IBTS,1991,1,01-02-1991 07:55:00 AM,57.9167,0.3333,130,0.0,0.5041611800317034,15
4921,NS-IBTS,1991,1,01-02-1991 08:20:00 AM,55.55,1.65,78,0.05480968043861303,91.75104839755969,15
4922,NS-IBTS,1991,1,01-02-1991 09:03:00 AM,59.2667,-1.5,97,0.0,13.176695381300304,15
4923,NS-IBTS,1991,1,01-02-1991 10:00:00 AM,59.3167,-0.3667,136,0.0,0.0,15
4924,NS-IBTS,1991,1,01-02-1991 11:08:00 AM,58.2667,0.6667,145,0.0,0.0,15
4925,NS-IBTS,1991,1,01-02-1991 11:21:00 AM,55.5667,2.2167,72,0.33362231529572145,86.39261291105188,15
4926,NS-IBTS,1991,1,01-02-1991 12:47:00 PM,59.7,-0.2667,138,0.0,0.8407665005286258,15
4927,NS-IBTS,1991,1,01-02-1991 01:47:00 PM,55.4667,2.1833,52,0.2524453466684704,28.80494061801836,15
4928,NS-IBTS,1991,1,01-02-1991 02:30:00 PM,58.5,1.3667,122,0.0,0.0,15
4929,NS-IBTS,1991,1,01-02-1991 04:06:00 PM,59.7167,-0.5833,130,0.0,0.4899879992174358,15
4930,NS-IBTS,1991,1,02-02-1991 06:25:00 AM,60.4333,0.1667,139,0.0,0.0,15
4931,NS-IBTS,1991,1,02-02-1991 07:35:00 AM,58.2,1.5667,97,0.0,6.9840106403618325,15
4932,NS-IBTS,1991,1,02-02-1991 08:52:00 AM,60.7,0.7167,153,0.0,1.235777833842351,15
4933,NS-IBTS,1991,1,02-02-1991 10:30:00 AM,57.9167,1.5833,90,0.0,48.26767462681683,15
4934,NS-IBTS,1991,1,02-02-1991 11:37:00 AM,61.1167,0.6833,164,0.0,24.772079862674804,15
4935,NS-IBTS,1991,1,02-02-1991 01:40:00 PM,57.65,2.2833,77,0.0,19.148972408990552,15
4936,NS-IBTS,1991,1,02-02-1991 02:09:00 PM,61.25,1.25,155,0.03653978695907535,19.581121906563094,15
4937,NS-IBTS,1991,1,02-02-1991 04:10:00 PM,57.3333,2.4,75,0.0,18.671325806609662,15
4938,NS-IBTS,1991,1,02-02-1991 05:20:00 PM,61.2833,2.05,157,0.0,3.848690979783089,15
4939,NS-IBTS,1991,1,03-02-1991 06:25:00 AM,60.2167,1.3833,123,0.016544631059204215,6.216160428393813,15
4940,NS-IBTS,1991,1,03-02-1991 07:30:00 AM,56.8333,2.4667,67,0.2557785087135275,16.34946584887989,15
4941,NS-IBTS,1991,1,03-02-1991 08:21:00 AM,56.9667,0.55,90,0.0879040608874506,85.07004114739043,15
4942,NS-IBTS,1991,1,03-02-1991 09:07:00 AM,60.6167,1.45,142,0.0,1.6023539517172423,15
4943,NS-IBTS,1991,1,03-02-1991 12:15:00 PM,57.0833,3.3333,61,0.06523334799399841,5.536503702637875,15
4944,NS-IBTS,1991,1,03-02-1991 01:14:00 PM,57.2333,1.45,95,0.02285250217974201,8.168362352394158,15
4945,NS-IBTS,1991,1,03-02-1991 01:15:00 PM,60.6667,2.3,128,0.0,9.435943740404264,15
4946,NS-IBTS,1991,1,03-02-1991 03:37:00 PM,56.8333,3.3667,61,0.0,0.0,15
4947,NS-IBTS,1991,1,03-02-1991 07:58:00 PM,57.3167,2.35,81,0.014346780517461532,6.873537226040305,15
4948,NS-IBTS,1991,1,04-02-1991 06:38:00 AM,59.8667,1.4,113,0.0,0.4172549129303459,15
4949,NS-IBTS,1991,1,04-02-1991 07:30:00 AM,56.5667,4.9667,58,0.0,1.2351603698290834,15
4950,NS-IBTS,1991,1,04-02-1991 08:04:00 AM,57.0667,-1.7167,94,0.0,0.0,15
4951,NS-IBTS,1991,1,04-02-1991 08:20:00 AM,56.7833,2.5833,71,0.04570500435948402,12.400788254556726,15
4952,NS-IBTS,1991,1,04-02-1991 09:45:00 AM,56.75,4.8667,56,0.0,0.0,15
4953,NS-IBTS,1991,1,04-02-1991 10:33:00 AM,60.25,2.5833,103,0.0,2.000054459789213,15
4954,NS-IBTS,1991,1,04-02-1991 12:13:00 PM,56.4833,2.6333,71,0.2675817090664489,23.892664441279898,15
4955,NS-IBTS,1991,1,04-02-1991 12:30:00 PM,56.6667,5.3333,53,0.0,0.0,15
4956,NS-IBTS,1991,1,04-02-1991 01:30:00 PM,52.6,4.5,19,0.0,0.0,15
4957,NS-IBTS,1991,1,04-02-1991 02:20:00 PM,56.65,5.6667,52,0.0,0.0,15
4958,NS-IBTS,1991,1,04-02-1991 02:30:00 PM,60.2667,3.1333,140,0.0,8.80826441058935,15
4959,NS-IBTS,1991,1,04-02-1991 03:55:00 PM,52.8667,4.5,22,0.0,0.0,15
4960,NS-IBTS,1991,1,04-02-1991 04:13:00 PM,56.6833,6.1,45,0.0,0.46797081793686074,15
4961,NS-IBTS,1991,1,04-02-1991 04:32:00 PM,56.7833,3.4333,68,0.02285250217974201,1.2699747680910936,15
4962,NS-IBTS,1991,1,04-02-1991 05:15:00 PM,60.5667,3.0833,162,0.0,8.48735249581243,15
4963,NS-IBTS,1991,1,04-02-1991 08:36:00 PM,57.0,3.6333,62,0.011031460149612525,0.3924199750381167,15
4964,NS-IBTS,1991,1,05-02-1991 06:30:00 AM,59.7,3.1833,158,0.0,11.37981428357207,15
4965,NS-IBTS,1991,1,05-02-1991 07:22:00 AM,53.1667,4.75,19,0.0,0.0,15
4966,NS-IBTS,1991,1,05-02-1991 07:50:00 AM,57.0333,7.7333,30,0.0,0.3836471365931789,15
4967,NS-IBTS,1991,1,05-02-1991 08:24:00 AM,56.1667,3.6667,69,0.0,1.0300516780098476,15
4968,NS-IBTS,1991,1,05-02-1991 09:02:00 AM,59.7667,2.5167,120,0.0,2.8657955423471426,15
4969,NS-IBTS,1991,1,05-02-1991 09:05:00 AM,56.2833,-2.0333,50,0.008433131018900336,0.0,15
4970,NS-IBTS,1991,1,05-02-1991 09:39:00 AM,53.3167,4.35,30,0.0,0.0,15
4971,NS-IBTS,1991,1,05-02-1991 10:34:00 AM,55.9667,3.6667,65,0.18188639290722258,49.60871950976344,15
4972,NS-IBTS,1991,1,05-02-1991 10:40:00 AM,57.1333,7.25,52,0.10177313495307377,0.0,15
4973,NS-IBTS,1991,1,05-02-1991 12:20:00 PM,57.9333,5.45,161,0.0,0.40261405205060796,15
4974,NS-IBTS,1991,1,05-02-1991 12:45:00 PM,59.3,2.3,129,0.0,2.2829016623393033,15
4975,NS-IBTS,1991,1,05-02-1991 12:52:00 PM,53.35,3.6833,30,0.0,0.0,15
4976,NS-IBTS,1991,1,05-02-1991 12:58:00 PM,56.3333,-1.3667,60,0.0,0.0,15
4977,NS-IBTS,1991,1,05-02-1991 01:33:00 PM,55.9333,4.1167,52,0.028693561034923064,37.46497061284457,15
4978,NS-IBTS,1991,1,05-02-1991 01:45:00 PM,57.2667,6.7,72,0.02206292029922505,1.0510381730164426,15
4979,NS-IBTS,1991,1,05-02-1991 02:31:00 PM,53.1,3.5833,27,0.0,0.0,15
4980,NS-IBTS,1991,1,05-02-1991 03:43:00 PM,56.0167,4.1833,55,0.10117418053622525,17.47822356096729,15
4981,NS-IBTS,1991,1,05-02-1991 03:55:00 PM,57.45,5.4333,82,0.0,0.35793451502801776,15
4982,NS-IBTS,1991,1,05-02-1991 04:14:00 PM,59.3,1.2833,115,0.0,2.2033266573602255,15
4983,NS-IBTS,1991,1,05-02-1991 04:30:00 PM,57.3667,6.3,77,0.2205577132307085,1.0736345399322795,15
4984,NS-IBTS,1991,1,05-02-1991 04:33:00 PM,52.85,3.4833,31,0.0,0.0,15
4985,NS-IBTS,1991,1,05-02-1991 04:55:00 PM,56.2667,-0.5667,75,0.0,3.422028245955884,15
4986,NS-IBTS,1991,1,05-02-1991 08:45:00 PM,57.2167,6.2167,67,0.0,0.9920876092400861,15
4987,NS-IBTS,1991,1,06-02-1991 06:35:00 AM,59.2,0.55,134,0.0,0.6896745691085114,15
4988,NS-IBTS,1991,1,06-02-1991 07:25:00 AM,52.6167,3.35,32,0.08224479131855937,3.238466473930974,15
4989,NS-IBTS,1991,1,06-02-1991 07:37:00 AM,56.6167,7.8667,26,0.0,0.33447762836572237,15
4990,NS-IBTS,1991,1,06-02-1991 08:19:00 AM,56.7,4.05,51,0.0,0.11637643288117615,15
4991,NS-IBTS,1991,1,06-02-1991 08:25:00 AM,57.4167,7.6333,115,0.0,0.0,15
4992,NS-IBTS,1991,1,06-02-1991 09:50:00 AM,57.0833,-0.2667,81,0.0,9.072684307464826,15
4993,NS-IBTS,1991,1,06-02-1991 10:37:00 AM,58.85,1.35,123,0.0,0.0,15
4994,NS-IBTS,1991,1,06-02-1991 11:00:00 AM,56.5667,7.1833,33,0.0,0.09762927233309061,15
4995,NS-IBTS,1991,1,06-02-1991 01:02:00 PM,56.7333,-0.5167,71,0.0,9.640260342967526,15
4996,NS-IBTS,1991,1,06-02-1991 01:02:00 PM,57.3,4.3667,65,0.0,0.28771202931615875,15
4997,NS-IBTS,1991,1,06-02-1991 01:45:00 PM,56.5333,6.8333,42,0.0,0.0,15
4998,NS-IBTS,1991,1,06-02-1991 02:20:00 PM,56.65,6.9,32,0.0,0.0,15
4999,NS-IBTS,1991,1,06-02-1991 02:37:00 PM,58.8,2.2667,109,0.0,7.532822725304804,15
5000,NS-IBTS,1991,1,06-02-1991 03:30:00 PM,56.6,7.1,30,0.0,0.0,15
5001,NS-IBTS,1991,1,06-02-1991 03:46:00 PM,57.5167,4.0667,68,0.0,0.0,15
5002,NS-IBTS,1991,1,06-02-1991 04:38:00 PM,56.6,7.2833,30,0.0,0.0,15
5003,NS-IBTS,1991,1,06-02-1991 05:15:00 PM,58.8333,2.75,124,0.0,4.798617221228971,15
5004,NS-IBTS,1991,1,06-02-1991 06:45:00 PM,57.65,3.6833,83,0.0,0.0,15
5005,NS-IBTS,1991,1,06-02-1991 09:48:00 PM,57.85,2.9667,63,0.0,0.0856192702811316,15
5007,NS-IBTS,1991,1,07-02-1991 06:30:00 AM,58.2,4.35,145,0.0,0.41253313339943176,15
5008,NS-IBTS,1991,1,07-02-1991 07:27:00 AM,56.0667,7.2667,9,0.0,0.0,15
5009,NS-IBTS,1991,1,07-02-1991 07:30:00 AM,53.5833,2.5833,26,0.0,0.0,15
5010,NS-IBTS,1991,1,07-02-1991 07:45:00 AM,57.55,5.65,95,0.0,0.5861139618818831,15
5011,NS-IBTS,1991,1,07-02-1991 08:30:00 AM,52.3833,4.4333,17,0.04570500435948402,0.4086500140365175,15
5012,NS-IBTS,1991,1,07-02-1991 09:27:00 AM,58.4333,3.8333,155,0.0,0.6168713874977416,15
5013,NS-IBTS,1991,1,07-02-1991 10:29:00 AM,52.2,4.2833,18,0.0,0.0,15
5014,NS-IBTS,1991,1,07-02-1991 10:53:00 AM,57.6333,5.1333,91,0.0,0.0,15
5015,NS-IBTS,1991,1,07-02-1991 11:12:00 AM,55.6,7.0833,9,0.0,0.0,15
5016,NS-IBTS,1991,1,07-02-1991 11:18:00 AM,58.6333,3.65,160,0.0,0.0,15
5017,NS-IBTS,1991,1,07-02-1991 12:49:00 PM,53.2333,2.7167,32,0.0,0.0,15
5018,NS-IBTS,1991,1,07-02-1991 01:27:00 PM,58.2833,1.5667,100,0.0,1.2568681635307808,15
5019,NS-IBTS,1991,1,07-02-1991 01:52:00 PM,51.8167,3.6667,23,0.0,0.0,15
5020,NS-IBTS,1991,1,07-02-1991 01:56:00 PM,58.85,3.2167,112,0.0,0.0,15
5021,NS-IBTS,1991,1,07-02-1991 02:45:00 PM,55.3,7.5667,9,0.0,0.0,15
5022,NS-IBTS,1991,1,07-02-1991 03:32:00 PM,52.8333,2.5,44,0.0,0.0,15
5023,NS-IBTS,1991,1,07-02-1991 03:55:00 PM,51.6333,3.3667,21,0.0,0.0,15
5024,NS-IBTS,1991,1,07-02-1991 05:05:00 PM,59.25,3.3667,177,0.0,0.5548939905621503,15
5025,NS-IBTS,1991,1,07-02-1991 07:37:00 PM,58.25,2.8167,73,0.8979952319952613,7.529638988213375,15
5026,NS-IBTS,1991,1,07-02-1991 10:05:00 PM,58.0333,3.0333,84,0.05088656747653689,5.635517756191593,15
5031,NS-IBTS,1991,1,08-02-1991 07:21:00 AM,55.2833,8.1833,9,0.0,0.0,15
5032,NS-IBTS,1991,1,08-02-1991 08:16:00 AM,57.7167,5.1667,110,0.0,0.0,15
5033,NS-IBTS,1991,1,08-02-1991 11:13:00 AM,57.7167,4.5167,88,0.0,0.3707441795531475,15
5034,NS-IBTS,1991,1,08-02-1991 11:14:00 AM,54.7667,8.0,9,0.0,0.0,15
5035,NS-IBTS,1991,1,08-02-1991 02:31:00 PM,54.85,7.2333,9,0.0,0.0,15
5036,NS-IBTS,1991,1,08-02-1991 04:30:00 PM,57.8167,3.3167,66,0.0,0.0,15
5037,NS-IBTS,1991,1,09-02-1991 06:27:00 AM,58.2833,2.4833,69,0.016544631059204215,0.3102043061842665,15
5038,NS-IBTS,1991,1,09-02-1991 07:17:00 AM,54.6333,6.1667,9,0.08283169641330743,0.0,15
5039,NS-IBTS,1991,1,09-02-1991 10:03:00 AM,54.75,5.5667,9,0.04523819209412728,0.19709675682207412,15
5040,NS-IBTS,1991,1,09-02-1991 10:41:00 AM,57.7667,2.4833,78,0.0,3.770530897128294,15
5041,NS-IBTS,1991,1,09-02-1991 01:42:00 PM,54.2333,5.5,9,0.028693561034923064,0.0,15
5042,NS-IBTS,1991,1,09-02-1991 01:45:00 PM,57.3167,2.4667,80,0.0,11.691650317788818,15
5043,NS-IBTS,1991,1,09-02-1991 05:22:00 PM,56.8,2.4667,75,0.08224479131855937,23.87872679601634,15
5044,NS-IBTS,1991,1,09-02-1991 06:35:00 PM,58.6667,2.5333,105,0.0,3.450096654060026,15
5045,NS-IBTS,1991,1,09-02-1991 10:22:00 PM,58.7333,1.75,104,0.02285250217974201,1.954364824154071,15
5050,NS-IBTS,1991,1,10-02-1991 06:34:00 AM,56.8833,3.55,62,0.27423002615690417,4.050910193432042,15
5051,NS-IBTS,1991,1,10-02-1991 07:13:00 AM,53.9667,5.3667,9,0.0,0.0,15
5052,NS-IBTS,1991,1,10-02-1991 08:20:00 AM,58.5333,0.5,104,0.0,0.0,15
5053,NS-IBTS,1991,1,10-02-1991 09:41:00 AM,53.9,4.85,9,0.04570500435948402,0.6089325441786658,15
5054,NS-IBTS,1991,1,10-02-1991 10:05:00 AM,56.4667,3.7333,68,0.04570500435948402,1.8137100508265536,15
5055,NS-IBTS,1991,1,10-02-1991 11:31:00 AM,58.3667,0.4333,145,0.0,0.0,15
5056,NS-IBTS,1991,1,10-02-1991 12:52:00 PM,56.3667,4.3833,65,0.0,1.1580639537895017,15
5057,NS-IBTS,1991,1,10-02-1991 01:00:00 PM,54.3833,4.75,9,0.0,3.8931329472048875,15
5058,NS-IBTS,1991,1,10-02-1991 03:55:00 PM,56.3,5.1667,54,0.0,1.1234371640600105,15
5059,NS-IBTS,1991,1,10-02-1991 05:25:00 PM,58.4,-0.65,120,0.06541011296949129,2.585985126265167,15
5060,NS-IBTS,1991,1,10-02-1991 09:40:00 PM,58.6,-0.1833,135,0.0,0.8152972446203604,15
5066,NS-IBTS,1991,1,11-02-1991 06:25:00 AM,57.1667,7.1333,62,0.02497776207810455,0.0,15
5067,NS-IBTS,1991,1,11-02-1991 07:12:00 AM,53.7667,3.5,9,0.09141000871896804,4.895631471504575,15
5068,NS-IBTS,1991,1,11-02-1991 07:25:00 AM,56.5833,6.0167,50,0.0,0.0,15
5069,NS-IBTS,1991,1,11-02-1991 08:23:00 AM,59.3333,-0.2167,142,0.0,0.7810341786647249,15
5070,NS-IBTS,1991,1,11-02-1991 09:25:00 AM,56.5333,5.9167,47,0.05075648133414812,0.33447762836572237,15
5071,NS-IBTS,1991,1,11-02-1991 09:35:00 AM,56.6167,7.0833,37,0.0,0.0,15
5072,NS-IBTS,1991,1,11-02-1991 11:11:00 AM,54.2,3.2667,9,0.0,1.158850509249367,15
5073,NS-IBTS,1991,1,11-02-1991 12:24:00 PM,59.7167,-0.3833,130,0.21770816727902592,9.305988805977705,15
5074,NS-IBTS,1991,1,11-02-1991 01:26:00 PM,56.7333,5.05,66,0.0,0.31490386106634116,15
5075,NS-IBTS,1991,1,11-02-1991 01:54:00 PM,56.9833,6.35,60,0.0,0.3609202111907813,15
5076,NS-IBTS,1991,1,11-02-1991 03:12:00 PM,54.1333,2.25,9,0.0,0.3707441795531475,15
5077,NS-IBTS,1991,1,11-02-1991 03:52:00 PM,60.0,-0.2667,139,0.0,2.7727845153206854,15
5078,NS-IBTS,1991,1,11-02-1991 04:17:00 PM,57.0167,5.1833,59,0.016544631059204215,0.0,15
5079,NS-IBTS,1991,1,11-02-1991 04:27:00 PM,57.1667,6.35,69,0.0,0.08215099530398888,15
5080,NS-IBTS,1991,1,11-02-1991 04:53:00 PM,52.2833,2.55,40,0.0,0.3321816628019078,15
